gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
WYDQCTQB_CDS_0011	6913	6440	-	HQ906664	-163747.41529252124	1072	135.0	0.473	1.9989999999999998e-39	p140225 VI_01698	1072	162.992493	9.285291781676294e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	1072	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0012	7410	6910	-	HQ906664	-9602.366994142223	27	95.0	0.366	6.632e-26	NC_027981_p9	27	104.237175	1.6496792607228034e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	27	PHANOTATE_1.5.1	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0013	7717	7412	-	HQ906664	-230.47930539892707	7787	130.0	0.626	2.1699999999999998e-39	p217809 VI_04317	7787	115.104294	2.4640064434727038e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	7787	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0014	8818	7814	-	HQ906664	-125234979.8273118	29	120.0	0.261	3.879e-32	p33806 VI_03880	29	259.750244	1.1196957048552191e-76	No_custom_HMM	No_custom_HMM	No_custom_HMM	29	PHANOTATE_1.5.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0015	9212	8844	-	HQ906664	-11664.802133502826	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	49	95.837166	4.27093233328252e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	49	PHANOTATE_1.5.1	CDS	#3e83f6	head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0016	10336	9290	-	HQ906664	-10088361555.576244	53	269.0	0.548	8.155e-84	p79242 VI_09122	53	316.93158	7.58492115421761e-94	No_custom_HMM	No_custom_HMM	No_custom_HMM	53	PHANOTATE_1.5.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0017	11664	10333	-	HQ906664	-193808832224046.88	21	420.0	0.481	6.15e-132	p173499 VI_06341	21	392.080597	1.1897971784830642e-116	No_custom_HMM	No_custom_HMM	No_custom_HMM	21	PHANOTATE_1.5.1	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0018	12269	11742	-	HQ906664	-18449.210892948544	291	68.0	0.266	5.072e-15	MF668274_p31	291	67.109619	2.4872273007804698e-18	No_custom_HMM	No_custom_HMM	No_custom_HMM	291	PHANOTATE_1.5.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0019	12429	12253	-	HQ906664	-74.3162325009938	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0020	12650	12426	-	HQ906664	-17.30619158423205	75	56.0	0.461	1.024e-13	p130745 VI_08611	75	55.486263	8.320055498488131e-15	No_custom_HMM	No_custom_HMM	No_custom_HMM	75	PHANOTATE_1.5.1	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0021	13664	12654	-	HQ906664	-12932491712.407326	15	241.0	0.439	1.14e-69	p173497 VI_06341	15	400.362396	5.350688949655028e-119	No_custom_HMM	No_custom_HMM	No_custom_HMM	15	PHANOTATE_1.5.1	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0022	13718	13906	+	HQ906664	-0.3242719635615042	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0023	14479	13874	-	HQ906664	-4112.771489884342	15	234.0	0.661	1.909e-67	p173497 VI_06341	15	278.906799	2.4370558926025633e-82	No_custom_HMM	No_custom_HMM	No_custom_HMM	15	PHANOTATE_1.5.1	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0024	15825	14476	-	HQ906664	-5517401756968.947	9049	105.0	0.487	7.534e-28	p224239 VI_12470	9049	410.640778	1.283362875336959e-122	No_custom_HMM	No_custom_HMM	No_custom_HMM	9049	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0025	15943	15836	-	HQ906664	-2.150414349315811	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0026	16448	15963	-	HQ906664	-8058.376960116805	57	69.0	0.292	6.699e-17	p277333 VI_02593	57	105.19249	7.837721087256316e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	57	PHANOTATE_1.5.1	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0027	17685	16465	-	HQ906664	-2310752910.071004	498	366.0	0.511	2.373e-115	p48104 VI_12205	498	486.614685	2.307628219866967e-145	No_custom_HMM	No_custom_HMM	No_custom_HMM	498	PHANOTATE_1.5.1	CDS	#838383	DNA methyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0028	18137	17808	-	HQ906664	-29541.40973107516	18320	197.0	0.835	2.267e-62	p72709 VI_11182	18320	130.071106	9.633966058798122e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	18320	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0029	18172	18294	+	HQ906664	-0.3132256625344037	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0030	18332	18508	+	HQ906664	-0.1271793383130688	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0031	18881	18786	-	HQ906664	-1.4254993984468054	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0032	18837	19331	+	HQ906664	-12682.52068740124	1740	121.0	0.375	2.746e-34	p64786 VI_04289	1740	97.583923	1.2661723215883035e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	1740	PHANOTATE_1.5.1	CDS	#a861e3	RNA polymerase sigma factor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0033	19435	20247	+	HQ906664	-24734439.85635984	32843	200.0	1.0	5.348e-64	p26781 VI_00069	32843	177.144211	1.2227202155510252e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	32843	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0034	20259	21080	+	HQ906664	-1880458.7435644488	13004	492.0	0.903	2.2939999999999998e-157	p26785 VI_00069	13004	464.144958	4.9757308878833724e-139	No_custom_HMM	No_custom_HMM	No_custom_HMM	13004	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WYDQCTQB_CDS_0035	21058	21168	+	HQ906664	-2.156607890476642	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
