# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	10824	13787	+	IDGBMA_00060		Tail sheath protein	SO:0001217, UniParc:UPI000B9D7C6F, UniRef:UniRef100_A0A223LD35, UniRef:UniRef50_A0A223LD35, UniRef:UniRef90_A0A223LD35
contig_1	cds	13897	14694	+	IDGBMA_00065		Virion protein	SO:0001217, UniParc:UPI0007DDAE5E, UniRef:UniRef100_A0A172JI36, UniRef:UniRef50_A0A141HS94, UniRef:UniRef90_A0A172JI36
contig_1	cds	14746	16941	-	IDGBMA_00070		Portal protein	SO:0001217, UniParc:UPI000B9D6FD8, UniRef:UniRef100_A0A223LCY0, UniRef:UniRef50_A0A141HS95, UniRef:UniRef90_A0A223LCY0
contig_1	cds	17028	17744	-	IDGBMA_00075		ADPrib-exo-Tox domain-containing protein	SO:0001217, UniParc:UPI0007DE0FCE, UniRef:UniRef100_A0A223LE70, UniRef:UniRef50_A0A223LE70, UniRef:UniRef90_A0A223LE70
contig_1	cds	17852	18088	-	IDGBMA_00080		Phage protein	SO:0001217, UniParc:UPI0007DE1BF9, UniRef:UniRef100_A0A223LBY0, UniRef:UniRef50_A0A223LBY0, UniRef:UniRef90_A0A223LBY0
contig_1	cds	18102	18695	-	IDGBMA_00085		DnaQ-like 3'-5' exonuclease	SO:0001217, UniParc:UPI0007DDB9C8, UniRef:UniRef100_A0A172JI25, UniRef:UniRef50_A0A172JI25, UniRef:UniRef90_A0A172JI25
contig_1	cds	18709	20373	-	IDGBMA_00090		DNA-directed DNA polymerase	SO:0001217, UniParc:UPI0007DD4F93, UniRef:UniRef100_A0A172JI39, UniRef:UniRef50_A0A172JI39, UniRef:UniRef90_A0A172JI39
contig_1	cds	20534	20788	-	IDGBMA_00095		PepSY domain-containing protein	SO:0001217, UniParc:UPI0007DD1C3D, UniRef:UniRef100_A0A172JI40, UniRef:UniRef50_A0A172JI40, UniRef:UniRef90_A0A172JI40
contig_1	cds	20816	21196	-	IDGBMA_00100		DUF4316 domain-containing protein	SO:0001217, UniParc:UPI0007DE2474, UniRef:UniRef100_A0A172JI43, UniRef:UniRef50_A0A172JI43, UniRef:UniRef90_A0A172JI43
contig_1	cds	21201	21455	-	IDGBMA_00105		DNA primase	SO:0001217, UniParc:UPI0007DCD63B, UniRef:UniRef100_A0A172JI47, UniRef:UniRef50_A0A172JI47, UniRef:UniRef90_A0A172JI47
contig_1	cds	21674	22144	-	IDGBMA_00110		DUF600 domain-containing protein	SO:0001217, UniParc:UPI0007DCE4BE, UniRef:UniRef100_A0A172JI44, UniRef:UniRef50_A0A172JI44, UniRef:UniRef90_A0A172JI44
contig_1	cds	22137	22637	-	IDGBMA_00115		hypothetical protein	SO:0001217, UniParc:UPI0007DD84DD, UniRef:UniRef100_A0A223LCZ0, UniRef:UniRef50_A0A223LCZ0, UniRef:UniRef90_A0A223LCZ0
contig_1	cds	22650	25385	-	IDGBMA_00120	sbcC	SbcC ATPase	SO:0001217, UniParc:UPI0007DDAB36, UniRef:UniRef100_A0A172JI48, UniRef:UniRef50_A0A172JI48, UniRef:UniRef90_A0A172JI48
contig_1	cds	25409	25828	-	IDGBMA_00125		YbiA-like protein	SO:0001217, UniParc:UPI0007DD6D59, UniRef:UniRef100_A0A223LBY8, UniRef:UniRef50_A0A1H7FPL7, UniRef:UniRef90_A0A223LBY8
contig_1	cds	25907	26050	-	IDGBMA_00130		Zn finger protein	SO:0001217, UniParc:UPI0007DD29EF, UniRef:UniRef100_A0A172JI35, UniRef:UniRef50_A0A172JI35, UniRef:UniRef90_A0A172JI35
contig_1	cds	26235	26921	-	IDGBMA_00135		DNA repair protein	SO:0001217, UniParc:UPI0007DD603C, UniRef:UniRef100_A0A172JI49, UniRef:UniRef50_A0A172JI49, UniRef:UniRef90_A0A172JI49
contig_1	cds	27395	28168	+	IDGBMA_00140		DNA repair protein	SO:0001217, UniParc:UPI0007DDD8BE, UniRef:UniRef100_A0A172JI58, UniRef:UniRef50_A0A172JI58, UniRef:UniRef90_A0A172JI58
contig_1	cds	28213	28392	-	IDGBMA_00145		hypothetical protein	SO:0001217, UniParc:UPI000B9D5F0F, UniRef:UniRef100_A0A223LCT2, UniRef:UniRef50_A0A223LCT2, UniRef:UniRef90_A0A223LCT2
contig_1	cds	28404	28568	-	IDGBMA_00150		RNase H domain-containing protein	SO:0001217, UniParc:UPI000B9D72E6, UniRef:UniRef100_A0A223LCV1, UniRef:UniRef50_A0A223LCV1, UniRef:UniRef90_A0A223LCV1
contig_1	cds	28891	30375	-	IDGBMA_00155		Homing endonuclease	SO:0001217, UniParc:UPI000B9D6B42, UniRef:UniRef100_A0A223LD54, UniRef:UniRef50_A0A223LC24, UniRef:UniRef90_A0A223LD54
contig_1	cds	30728	31636	-	IDGBMA_00160		Homing endonuclease	SO:0001217, UniParc:UPI0007DD86B6, UniRef:UniRef100_A0A172JI52, UniRef:UniRef50_A0A172JI52, UniRef:UniRef90_A0A172JI52
contig_1	cds	32185	33357	-	IDGBMA_00165		RNA polymerase beta subunit	SO:0001217, UniParc:UPI000B9D7F23, UniRef:UniRef100_A0A223LCZ7, UniRef:UniRef50_A0A223LCZ7, UniRef:UniRef90_A0A223LCZ7
contig_1	cds	33446	33709	-	IDGBMA_00170		DUF4258 domain-containing protein	SO:0001217, UniParc:UPI0007DCF4F4, UniRef:UniRef100_A0A172JI56, UniRef:UniRef50_A0A172JI56, UniRef:UniRef90_A0A172JI56
contig_1	cds	33738	34199	-	IDGBMA_00175		DNA binding protein	SO:0001217, UniParc:UPI0007DDE6EB, UniRef:UniRef100_A0A172JI55, UniRef:UniRef50_A0A172JI55, UniRef:UniRef90_A0A172JI55
contig_1	cds	34250	34471	-	IDGBMA_00180		Membrane-bound protein	SO:0001217, UniParc:UPI0007DDFD29, UniRef:UniRef100_A0A223LDL2, UniRef:UniRef50_A0A223LDL2, UniRef:UniRef90_A0A223LDL2
contig_1	cds	34536	35261	-	IDGBMA_00185		HAD family hydrolase	SO:0001217, UniParc:UPI000B9D72B4, UniRef:UniRef100_A0A223LEB8, UniRef:UniRef50_A0A223LEB8, UniRef:UniRef90_A0A223LEB8
contig_1	cds	35341	37266	-	IDGBMA_00190		DNA-directed DNA polymerase	SO:0001217, UniParc:UPI000B9D763C, UniRef:UniRef100_A0A223LD30, UniRef:UniRef50_A0A223LD30, UniRef:UniRef90_A0A223LD30
contig_1	cds	37454	37753	+	IDGBMA_00195		virion structural protein	SO:0001217, UniParc:UPI000B9D8287, UniRef:UniRef100_A0A223LCU0, UniRef:UniRef50_A0A223LCU0, UniRef:UniRef90_A0A223LCU0
contig_1	cds	37999	39894	+	IDGBMA_00200		DNA-directed RNA polymerase	SO:0001217, UniParc:UPI000B9D6015, UniRef:UniRef100_A0A223LCW1, UniRef:UniRef50_A0A223LCW1, UniRef:UniRef90_A0A223LCW1
contig_1	cds	40017	40607	+	IDGBMA_00205		CHAD domain-containing protein	SO:0001217, UniParc:UPI0007DCE651, UniRef:UniRef100_A0A172JI68, UniRef:UniRef50_A0A172JI68, UniRef:UniRef90_A0A172JI68
contig_1	cds	40624	42057	+	IDGBMA_00210		DNA/RNA helicase of superfamily II	SO:0001217, UniParc:UPI0007DDD719, UniRef:UniRef100_A0A172JI64, UniRef:UniRef50_A0A141HSB2, UniRef:UniRef90_A0A172JI64
contig_1	cds	42146	43036	+	IDGBMA_00215	nrnB	Oligoribonuclease NrnB	KEGG:K07097, SO:0001217, UniParc:UPI0007DCFC25, UniRef:UniRef100_A0A172JI63, UniRef:UniRef50_A0A172JI63, UniRef:UniRef90_A0A172JI63
contig_1	cds	43026	43583	+	IDGBMA_00220		3'-5' exonuclease	SO:0001217, UniParc:UPI0007DCD2EA, UniRef:UniRef100_A0A172JI65, UniRef:UniRef50_A0A172JI65, UniRef:UniRef90_A0A172JI65
contig_1	cds	43627	43797	+	IDGBMA_00225		Transcriptional regulator	SO:0001217, UniParc:UPI0007DD84A3, UniRef:UniRef100_A0A172JI66, UniRef:UniRef50_A0A172JI66, UniRef:UniRef90_A0A172JI66
contig_1	cds	43794	44081	+	IDGBMA_00230		hypothetical protein	SO:0001217, UniParc:UPI0007DD8A45, UniRef:UniRef100_A0A172JI61, UniRef:UniRef50_A0A172JI61, UniRef:UniRef90_A0A172JI61
contig_1	cds	44166	45191	+	IDGBMA_00235		Structural protein	SO:0001217, UniParc:UPI0007DD76BB, UniRef:UniRef100_A0A172JI53, UniRef:UniRef50_A0A172JI53, UniRef:UniRef90_A0A172JI53
contig_1	cds	45221	45559	+	IDGBMA_00240		DNA binding protein	SO:0001217, UniParc:UPI0007DD4D77, UniRef:UniRef100_A0A172JI69, UniRef:UniRef50_A0A172JI69, UniRef:UniRef90_A0A172JI69
contig_1	cds	45602	46060	-	IDGBMA_00245		Rho-N domain-containing protein	SO:0001217, UniParc:UPI000B9D5AF3, UniRef:UniRef100_A0A223LCV0, UniRef:UniRef50_A0A223LCV0, UniRef:UniRef90_A0A223LCV0
contig_1	cds	46076	46672	-	IDGBMA_00250		ATPase	SO:0001217, UniParc:UPI000B9D79C2, UniRef:UniRef100_A0A223LCX3, UniRef:UniRef50_A0A172JI73, UniRef:UniRef90_A0A172JI73
contig_1	cds	46713	47900	-	IDGBMA_00255		ADPrib-exo-Tox domain-containing protein	SO:0001217, UniParc:UPI000B9D7C05, UniRef:UniRef100_A0A223LD74, UniRef:UniRef50_A0A223LD74, UniRef:UniRef90_A0A223LD74
contig_1	cds	48038	48847	+	IDGBMA_00260		Flagellin	SO:0001217, UniParc:UPI0007DDE582, UniRef:UniRef100_A0A172JI74, UniRef:UniRef50_A0A172JI74, UniRef:UniRef90_A0A172JI74
contig_1	cds	48866	49081	+	IDGBMA_00265		Transposase	SO:0001217, UniParc:UPI0007DCE7F3, UniRef:UniRef100_A0A172JI77, UniRef:UniRef50_A0A172JI77, UniRef:UniRef90_A0A172JI77
contig_1	cds	49109	49438	-	IDGBMA_00270		THUMP domain-containing protein	SO:0001217, UniParc:UPI0007DE23CE, UniRef:UniRef100_A0A172JI76, UniRef:UniRef50_A0A172JI76, UniRef:UniRef90_A0A172JI76
contig_1	cds	49593	50516	+	IDGBMA_00275		DUF4238 domain-containing protein	SO:0001217, UniParc:UPI0007DE106A, UniRef:UniRef100_A0A172JI71, UniRef:UniRef50_A0A172JI71, UniRef:UniRef90_A0A172JI71
contig_1	cds	50591	50941	+	IDGBMA_00280		DNA-binding protein	SO:0001217, UniParc:UPI0007DDB4B0, UniRef:UniRef100_A0A172JI75, UniRef:UniRef50_A0A172JI75, UniRef:UniRef90_A0A172JI75
contig_1	cds	50943	51302	+	IDGBMA_00285		General stress protein	SO:0001217, UniParc:UPI0007DE191B, UniRef:UniRef100_A0A172JI67, UniRef:UniRef50_A0A172JI67, UniRef:UniRef90_A0A172JI67
contig_1	cds	51316	51606	+	IDGBMA_00290		Zn finger protein	SO:0001217, UniParc:UPI0007DD3645, UniRef:UniRef100_A0A172JI80, UniRef:UniRef50_A0A172JI80, UniRef:UniRef90_A0A172JI80
contig_1	cds	51666	51818	+	IDGBMA_00295		DUF4083 domain-containing protein	SO:0001217, UniParc:UPI0007DDA509, UniRef:UniRef100_A0A223LCV8, UniRef:UniRef50_A0A223LCV8, UniRef:UniRef90_A0A223LCV8
contig_1	cds	51811	52275	+	IDGBMA_00300		AAA family ATPase	SO:0001217, UniParc:UPI0007DD5CB7, UniRef:UniRef100_A0A172JI79, UniRef:UniRef50_Q332I4, UniRef:UniRef90_A0A172JI79
contig_1	cds	52502	52915	+	IDGBMA_00305		DUF4065 domain-containing protein	SO:0001217, UniParc:UPI0007DD0950, UniRef:UniRef100_A0A172JI88, UniRef:UniRef50_A0A172JI88, UniRef:UniRef90_A0A172JI88
contig_1	cds	52935	53468	+	IDGBMA_00310		DUF4178 domain-containing protein	SO:0001217, UniParc:UPI0007DD20F8, UniRef:UniRef100_A0A172JI81, UniRef:UniRef50_A0A172JI81, UniRef:UniRef90_A0A172JI81
contig_1	cds	53468	53596	+	IDGBMA_00315		Chaperone	SO:0001217, UniParc:UPI000B9D5CAF, UniRef:UniRef100_A0A223LD24, UniRef:UniRef50_A0A5J6T564, UniRef:UniRef90_A0A223LD24
contig_1	cds	53593	54087	+	IDGBMA_00320		Hom-end-hint domain-containing protein	SO:0001217, UniParc:UPI0007DD38C1, UniRef:UniRef100_A0A172JI82, UniRef:UniRef50_A0A172JI82, UniRef:UniRef90_A0A172JI82
contig_1	cds	54059	54367	+	IDGBMA_00325		DUF4325 domain-containing protein	SO:0001217, UniParc:UPI0007DDF376, UniRef:UniRef100_A0A172JI86, UniRef:UniRef50_A0A223LC21, UniRef:UniRef90_A0A223LC21
contig_1	cds	54378	54551	+	IDGBMA_00330		Membrane-bound protein	SO:0001217, UniParc:UPI0007DD8753, UniRef:UniRef100_A0A223LDP0, UniRef:UniRef50_A0A223LDP0, UniRef:UniRef90_A0A223LDP0
contig_1	cds	54629	54781	+	IDGBMA_00335		Methionine/alanine import family NSS transporter small subunit	SO:0001217, UniParc:UPI0007DDF9E9, UniRef:UniRef100_A0A223LEE0, UniRef:UniRef50_A0A223LEE0, UniRef:UniRef90_A0A223LEE0
contig_1	cds	54765	55571	+	IDGBMA_00340		Stomatin/prohibitin superfamily protein	SO:0001217, UniParc:UPI0007DD1D83, UniRef:UniRef100_A0A172JI70, UniRef:UniRef50_A0A0M9BI91, UniRef:UniRef90_A0A172JI70
contig_1	cds	55639	55863	+	IDGBMA_00345		Phage protein	SO:0001217, UniParc:UPI0007DE0C15, UniRef:UniRef100_A0A172JI95, UniRef:UniRef50_A0A7U3TWB7, UniRef:UniRef90_A0A172JI95
contig_1	cds	55875	56183	+	IDGBMA_00350		Zn finger protein	SO:0001217, UniParc:UPI0007DD89D1, UniRef:UniRef100_A0A172JI93, UniRef:UniRef50_A0A172JI93, UniRef:UniRef90_A0A172JI93
contig_1	cds	56186	56554	+	IDGBMA_00355		DUF411 domain-containing protein	SO:0001217, UniParc:UPI0007DCCB66, UniRef:UniRef100_A0A172JI89, UniRef:UniRef50_A0A172JI89, UniRef:UniRef90_A0A172JI89
contig_1	cds	56557	56751	+	IDGBMA_00360		50S ribosomal protein L29	SO:0001217, UniParc:UPI000B9D6108, UniRef:UniRef100_A0A223LCD2, UniRef:UniRef50_A0A223LCD2, UniRef:UniRef90_A0A223LCD2
contig_1	cds	56751	57266	+	IDGBMA_00365		hypothetical protein	SO:0001217, UniParc:UPI000B9D6B2C, UniRef:UniRef100_A0A223LD33, UniRef:UniRef50_A0A223LD33, UniRef:UniRef90_A0A223LD33
contig_1	cds	57279	57422	+	IDGBMA_00370		Transposase	SO:0001217, UniParc:UPI000B9D72E8, UniRef:UniRef100_A0A223LED0, UniRef:UniRef50_A0A223LED0, UniRef:UniRef90_A0A223LED0
contig_1	cds	57440	59194	-	IDGBMA_00375		HNH endonuclease	SO:0001217, UniParc:UPI000B9D69A6, UniRef:UniRef100_A0A223LC24, UniRef:UniRef50_A0A223LC24, UniRef:UniRef90_A0A223LC24
contig_1	cds	59273	60319	-	IDGBMA_00380		DNA-directed RNA polymerase	SO:0001217, UniParc:UPI000B9D5FC0, UniRef:UniRef100_A0A223LDP9, UniRef:UniRef50_A0A223LDP9, UniRef:UniRef90_A0A223LDP9
contig_1	cds	61170	61847	-	IDGBMA_00385		HNH homing endonuclease	SO:0001217, UniParc:UPI0007DDD0DD, UniRef:UniRef100_A0A172JI94, UniRef:UniRef50_A0A172JI94, UniRef:UniRef90_A0A172JI94
contig_1	cds	62799	65597	-	IDGBMA_00390		DNA helicase	SO:0001217, UniRef:UniRef50_A0A223LD65, UniRef:UniRef90_A0A223LD65
contig_1	cds	65689	65949	-	IDGBMA_00395		Phage protein	SO:0001217, UniParc:UPI000B9D7AE0, UniRef:UniRef100_A0A223LCX8, UniRef:UniRef50_A0A223LCX8, UniRef:UniRef90_A0A223LCX8
contig_1	cds	65961	66542	-	IDGBMA_00400		Ig-like-bact domain-containing protein	SO:0001217, UniParc:UPI0007DDADF4, UniRef:UniRef100_A0A172JIA0, UniRef:UniRef50_A0A172JIA0, UniRef:UniRef90_A0A172JIA0
contig_1	cds	66548	68509	-	IDGBMA_00405		Hint-2 domain-containing protein	SO:0001217, UniParc:UPI000B9D6EE4, UniRef:UniRef100_A0A223LDA3, UniRef:UniRef50_A0A223LDA3, UniRef:UniRef90_A0A223LDA3
contig_1	cds	68521	68898	-	IDGBMA_00410		4HBT domain-containing protein	SO:0001217, UniParc:UPI0007DE26DC, UniRef:UniRef100_A0A172JI99, UniRef:UniRef50_A0A172JI99, UniRef:UniRef90_A0A172JI99
contig_1	cds	68996	70168	-	IDGBMA_00415		lysozyme	SO:0001217, UniParc:UPI000B9D7512, UniRef:UniRef100_A0A223LD43, UniRef:UniRef50_A0A223LD43, UniRef:UniRef90_A0A223LD43
contig_1	cds	70234	72006	-	IDGBMA_00420		Right-handed parallel beta-helix repeat-containing protein	SO:0001217, UniParc:UPI000B9D6131, UniRef:UniRef100_A0A223LEF9, UniRef:UniRef50_A0A172JIA2, UniRef:UniRef90_A0A172JIA2
contig_1	cds	72111	72989	-	IDGBMA_00425		Structural protein	SO:0001217, UniParc:UPI000B9D54B8, UniRef:UniRef100_A0A223LC33, UniRef:UniRef50_A0A223LC33, UniRef:UniRef90_A0A223LC33
contig_1	cds	73030	73509	-	IDGBMA_00430		TLDc domain-containing protein	SO:0001217, UniParc:UPI000B9D7F3B, UniRef:UniRef100_A0A223LDR1, UniRef:UniRef50_A0A223LDR1, UniRef:UniRef90_A0A223LDR1
contig_1	cds	73555	73908	-	IDGBMA_00435		HMA domain-containing protein	SO:0001217, UniParc:UPI000B9D7140, UniRef:UniRef100_A0A223LEG0, UniRef:UniRef50_A0A223LEG0, UniRef:UniRef90_A0A223LEG0
contig_1	cds	74138	74905	+	IDGBMA_00440		DEK-C domain-containing protein	SO:0001217, UniParc:UPI0007DCEBEE, UniRef:UniRef100_A0A172JIA5, UniRef:UniRef50_A0A172JIA5, UniRef:UniRef90_A0A172JIA5
contig_1	cds	75010	75507	+	IDGBMA_00445		Phage protein	SO:0001217, UniParc:UPI000B9D6C77, UniRef:UniRef100_A0A223LCY7, UniRef:UniRef50_A0A223LCY7, UniRef:UniRef90_A0A223LCY7
contig_1	cds	75563	76513	+	IDGBMA_00450		Nucleotide pyrophosphohydrolase	SO:0001217, UniParc:UPI0007DDFA39, UniRef:UniRef100_A0A172JIB4, UniRef:UniRef50_A0A172JIB4, UniRef:UniRef90_A0A172JIB4
contig_1	cds	76540	76896	+	IDGBMA_00455		Conserved domain protein	SO:0001217, UniParc:UPI000B9D6ECF, UniRef:UniRef100_A0A223LDB3, UniRef:UniRef50_A0A223LDB3, UniRef:UniRef90_A0A223LDB3
contig_1	cds	76924	77325	+	IDGBMA_00460		hypothetical protein	SO:0001217, UniParc:UPI000B9D71F0, UniRef:UniRef100_A0A223LCI1, UniRef:UniRef50_A0A223LCI1, UniRef:UniRef90_A0A223LCI1
contig_1	cds	77508	83285	+	IDGBMA_00465		Lysis domain protein	SO:0001217, UniParc:UPI000B9D7CE3, UniRef:UniRef100_A0A223LD52, UniRef:UniRef50_A0A223LD52, UniRef:UniRef90_A0A223LD52
contig_1	cds	83303	84331	+	IDGBMA_00470		Virion protein	SO:0001217, UniParc:UPI000B9D563B, UniRef:UniRef100_A0A172JIB5, UniRef:UniRef50_A0A141HSF5, UniRef:UniRef90_A0A172JIB5
contig_1	cds	85309	85698	+	IDGBMA_00475		Beta-lactamase domain-containing protein	SO:0001217, UniParc:UPI000B9D783F, UniRef:UniRef100_A0A223LDS3, UniRef:UniRef50_A0A223LDS3, UniRef:UniRef90_A0A223LDS3
contig_1	cds	85816	86415	+	IDGBMA_00480	rusA	Holliday junction resolvase RusA	SO:0001217, UniParc:UPI0007DD82F8, UniRef:UniRef100_A0A172JIB8, UniRef:UniRef50_A0A172JIB8, UniRef:UniRef90_A0A172JIB8
contig_1	cds	86394	86900	+	IDGBMA_00485		DNA helicase	SO:0001217, UniParc:UPI0007DCBFEF, UniRef:UniRef100_A0A172JIB7, UniRef:UniRef50_A0A172JIB7, UniRef:UniRef90_A0A172JIB7
contig_1	cds	86928	87347	+	IDGBMA_00490		Adenylate kinase	SO:0001217, UniParc:UPI0007DD168C, UniRef:UniRef100_A0A223LCZ8, UniRef:UniRef50_A0A223LCZ8, UniRef:UniRef90_A0A223LCZ8
contig_1	cds	87393	88223	-	IDGBMA_00495		hypothetical protein	SO:0001217, UniParc:UPI0007DCD170, UniRef:UniRef100_A0A172JIA4, UniRef:UniRef50_A0A172JIA4, UniRef:UniRef90_A0A172JIA4
contig_1	cds	88240	90954	-	IDGBMA_00500		DUF3857 domain-containing protein	SO:0001217, UniParc:UPI0007DD1E26, UniRef:UniRef100_A0A172JIC5, UniRef:UniRef50_A0A172JIC5, UniRef:UniRef90_A0A172JIC5
contig_1	cds	90966	91898	-	IDGBMA_00505		Virion protein	SO:0001217, UniParc:UPI0007DDF134, UniRef:UniRef100_A0A172JIC2, UniRef:UniRef50_A0A172JIC2, UniRef:UniRef90_A0A172JIC2
contig_1	cds	92322	93584	+	IDGBMA_00510		Minor virion structural protein	SO:0001217, UniParc:UPI0007DE027F, UniRef:UniRef100_A0A172JIC1, UniRef:UniRef50_A0A141HSG1, UniRef:UniRef90_A0A172JIC1
contig_1	cds	93600	94634	+	IDGBMA_00515		Virion protein	SO:0001217, UniParc:UPI0007DDDF2A, UniRef:UniRef100_A0A172JIC3, UniRef:UniRef50_A0A172JIC3, UniRef:UniRef90_A0A172JIC3
contig_1	cds	94708	95826	+	IDGBMA_00520		Virion protein	SO:0001217, UniParc:UPI0007DDC8B8, UniRef:UniRef100_A0A172JIB9, UniRef:UniRef50_A0A172JIB9, UniRef:UniRef90_A0A172JIB9
contig_1	cds	95894	96784	+	IDGBMA_00525		PA28-beta domain-containing protein	SO:0001217, UniParc:UPI0007DD1A81, UniRef:UniRef100_A0A172JIC4, UniRef:UniRef50_A0A172JIC4, UniRef:UniRef90_A0A172JIC4
contig_1	cds	96790	97980	-	IDGBMA_00530		Tail protein	SO:0001217, UniParc:UPI0007DDC30D, UniRef:UniRef100_A0A172JIC6, UniRef:UniRef50_A0A172JIC6, UniRef:UniRef90_A0A172JIC6
contig_1	cds	98019	98201	-	IDGBMA_00535		Exported protein	SO:0001217, UniParc:UPI000B9D6D89, UniRef:UniRef100_A0A223LDA0, UniRef:UniRef50_A0A223LDA0, UniRef:UniRef90_A0A223LDA0
contig_1	cds	98194	99327	-	IDGBMA_00540		Lantibiotic dehydratase	SO:0001217, UniParc:UPI0007DD4FD5, UniRef:UniRef100_A0A172JIC0, UniRef:UniRef50_A0A172JIC0, UniRef:UniRef90_A0A172JIC0
contig_1	cds	99330	99860	-	IDGBMA_00545		dCMP deaminase	SO:0001217, UniParc:UPI0007DD40A4, UniRef:UniRef100_A0A172JIB6, UniRef:UniRef50_A0A172JIB6, UniRef:UniRef90_A0A172JIB6
contig_1	cds	99953	101002	-	IDGBMA_00550	nrdF	class 1b ribonucleoside-diphosphate reductase subunit beta	SO:0001217, UniParc:UPI0007DDF780, UniRef:UniRef100_A0A172JID2, UniRef:UniRef50_W8GF88, UniRef:UniRef90_A0A172JID2
contig_1	cds	101029	103125	-	IDGBMA_00555	nrdE	class 1b ribonucleoside-diphosphate reductase subunit alpha	SO:0001217, UniParc:UPI000B9D74FF, UniRef:UniRef100_A0A223LCK0, UniRef:UniRef50_A0A173WC01, UniRef:UniRef90_A0A223LCK0
contig_1	cds	103088	103507	-	IDGBMA_00560		Flavodoxin co-factor of ribonucleotide-diphosphate reductase	KEGG:K03647, SO:0001217, UniParc:UPI0007DDB20E, UniRef:UniRef100_A0A172JID6, UniRef:UniRef50_T0BRB8, UniRef:UniRef90_A0A172JID6
contig_1	cds	103521	104558	-	IDGBMA_00565		DNA primase	SO:0001217, UniParc:UPI0007DD18A5, UniRef:UniRef100_A0A172JID1, UniRef:UniRef50_A0A172JID1, UniRef:UniRef90_A0A172JID1
contig_1	cds	104672	106057	-	IDGBMA_00570		DNA-directed RNA polymerase subunit	SO:0001217, UniRef:UniRef50_A0A141HSH2, UniRef:UniRef90_A0A172JIC8
contig_1	cds	106128	106952	-	IDGBMA_00575		DUF3362 domain-containing protein	SO:0001217, UniParc:UPI0007DDD636, UniRef:UniRef100_A0A172JID3, UniRef:UniRef50_A0A172JID3, UniRef:UniRef90_A0A172JID3
contig_1	cds	107024	108712	-	IDGBMA_00580		Chaperonin GroEL	SO:0001217, UniParc:UPI0007DE3223, UniRef:UniRef100_A0A172JID7, UniRef:UniRef50_A0A172JID7, UniRef:UniRef90_A0A172JID7
