gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
IUWGTBIG_CDS_0027	25217	24618	-	LC680884	-2588452.582002484	140	89.0	0.394	4.0179999999999996e-23	p73310 VI_04471	140	119.526878	3.157296648711911e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	140	PHANOTATE_1.5.1	CDS	#ffdf59	RusA-like Holliday junction resolvase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0028	25724	25335	-	LC680884	-3320.3724587282154	20401	271.0	0.992	2.849e-80	NC_031039_p204	20401	175.915649	2.3166139785538668e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	20401	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0029	25904	25749	-	LC680884	-15.34179647474681	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0030	26184	26041	-	LC680884	-20.50793128025097	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0031	26173	26268	+	LC680884	-2.0299308430163774	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0032	26258	26422	+	LC680884	-0.0571071358180503	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0033	26535	26419	-	LC680884	-0.3880538167932734	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0034	27670	26642	-	LC680884	-80250639.798412	20401	729.0	1.0	3.325e-238	NC_031039_p204	20401	687.119873	2.164097933690107e-206	No_custom_HMM	No_custom_HMM	No_custom_HMM	20401	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0035	33465	27688	-	LC680884	-3.60803765493568e+43	26249	3253.0	0.883	0.0	KT895374_p263	26249	3969.800781	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	26249	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0036	33642	33553	-	LC680884	-1.3563897864300407	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0037	34055	33648	-	LC680884	-163736.52031886694	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0038	34433	34077	-	LC680884	-9324.093983635392	31630	297.0	1.0	5.983e-96	MF360957_p93	31630	269.281677	6.521772498258239e-81	No_custom_HMM	No_custom_HMM	No_custom_HMM	31630	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0039	35410	34460	-	LC680884	-6261126352.740113	38096	801.0	1.0	9.722e-267	MF360957_p92	38096	746.325073	5.663496045377205e-225	No_custom_HMM	No_custom_HMM	No_custom_HMM	38096	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0040	35963	35466	-	LC680884	-167101.35693002935	34209	420.0	1.0	1.001e-137	NC_031039_p200	34209	386.602203	1.972157588136948e-116	No_custom_HMM	No_custom_HMM	No_custom_HMM	34209	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0041	36058	35960	-	LC680884	-1.1086061329743615	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0042	36835	36068	-	LC680884	-1847337145.472956	24291	533.0	0.986	6.810999999999999e-175	NC_031039_p199	24291	486.0802	4.554857077262412e-146	No_custom_HMM	No_custom_HMM	No_custom_HMM	24291	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0043	37056	37418	+	LC680884	-1030.3441369073032	24501	267.0	1.0	1.517e-85	NC_031039_p198	24501	235.366867	2.3749620699299034e-70	No_custom_HMM	No_custom_HMM	No_custom_HMM	24501	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0044	37464	37943	+	LC680884	-2351.911635081052	25416	340.0	1.0	4.991e-110	NC_031039_p197	25416	301.905212	2.101627681774058e-90	No_custom_HMM	No_custom_HMM	No_custom_HMM	25416	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0045	37984	38862	+	LC680884	-9266064785.293324	16122	327.0	0.467	2.149e-98	NC_022096_p248	16122	394.069183	2.4219124498801993e-117	No_custom_HMM	No_custom_HMM	No_custom_HMM	16122	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0046	38967	40739	+	LC680884	-1.1659746385975258e+16	2234	427.0	0.415	3.096e-132	NC_020081_p203	2234	338.963287	1.5033931208222538e-100	No_custom_HMM	No_custom_HMM	No_custom_HMM	2234	PHANOTATE_1.5.1	CDS	#07e9a2	tail spike protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0047	40805	41977	+	LC680884	-35194620507.964165	291	212.0	0.354	7.484e-60	MF668274_p31	291	330.013031	5.0894554198311696e-98	No_custom_HMM	No_custom_HMM	No_custom_HMM	291	PHANOTATE_1.5.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0048	42403	42089	-	LC680884	-195.9242979718217	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0049	42464	44425	+	LC680884	-38657224602027.84	22549	1417.0	1.0	0.0	NC_031039_p192	22549	1325.0	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	22549	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0050	44431	45012	+	LC680884	-456045.81663504057	23165	418.0	1.0	1.875e-136	NC_031039_p191	23165	369.858032	5.3204025249528824e-111	No_custom_HMM	No_custom_HMM	No_custom_HMM	23165	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0051	45024	45284	+	LC680884	-3043.07967759142	31726	224.0	1.0	5.231e-71	NC_031039_p190	31726	195.143463	2.9830332672215854e-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	31726	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0052	45409	48174	+	LC680884	-8.796214356491108e+26	38251	1977.0	1.0	0.0	KT895374_p250	38251	1845.257812	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	38251	PHANOTATE_1.5.1	CDS	#ffdf59	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0053	48319	48137	-	LC680884	-0.4584477966209956	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0054	48557	48646	+	LC680884	-1.3885132873477908	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0055	48906	48817	-	LC680884	-1.0785667472318925	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0056	49126	49803	+	LC680884	-99510609.8792228	4578	63.0	0.541	1.022e-14	p180900 VI_03586	99	81.797455	1.5156825798129167e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	4578	PHANOTATE_1.5.1	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0057	50091	49966	-	LC680884	-0.1422253530210727	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0058	50322	50161	-	LC680884	-1.0955219190636996	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0059	50765	51700	+	LC680884	-9257402.913659096	14872	398.0	0.65	7.32e-126	NC_028999_p206	14872	390.323059	3.930420704543939e-116	No_custom_HMM	No_custom_HMM	No_custom_HMM	14872	PHANOTATE_1.5.1	CDS	#ffdf59	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0060	51770	53533	+	LC680884	-2.4983513494890706e+18	3339	201.0	0.394	1.376e-56	MF001354_p124	559	559.790588	1.7864394415519168e-167	No_custom_HMM	No_custom_HMM	No_custom_HMM	3339	PHANOTATE_1.5.1	CDS	#ffdf59	homing endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0061	53694	53551	-	LC680884	-40.00035775355677	32734	121.0	1.0	4.146e-36	NC_031039_p186	32734	129.835739	4.229588355554747e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	32734	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0062	54222	53707	-	LC680884	-68441100.8862518	30521	423.0	1.0	1.472e-138	NC_031039_p185	30521	385.30545	6.222712872296113e-116	No_custom_HMM	No_custom_HMM	No_custom_HMM	30521	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0063	54416	54222	-	LC680884	-2262.5251033904888	35230	151.0	1.0	2.546e-46	NC_031039_p184	35230	155.097153	7.08924009382177e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	35230	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0064	54787	54419	-	LC680884	-50952.84408906412	30213	307.0	1.0	1.979e-99	NC_031039_p183	30213	282.594635	5.866765609771972e-85	No_custom_HMM	No_custom_HMM	No_custom_HMM	30213	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0065	55098	54790	-	LC680884	-548.3043285035392	29271	262.0	1.0	4.396e-84	NC_031039_p182	29271	233.019089	5.315777898612585e-70	No_custom_HMM	No_custom_HMM	No_custom_HMM	29271	PHANOTATE_1.5.1	CDS	#838383	zinc-finger domain protein	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IUWGTBIG_CDS_0066	55334	55110	-	LC680884	-121.86867867328544	11035	109.0	0.712	3.611e-31	KU574722_p167	11035	100.360443	1.1793321413441795e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	11035	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
