# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	51779	53533	+	MINLOD_00230		HNH endonuclease	SO:0001217, UniParc:UPI000B9D69A6, UniRef:UniRef100_A0A223LC24, UniRef:UniRef50_A0A223LC24, UniRef:UniRef90_A0A223LC24
contig_1	cds	53551	53694	-	MINLOD_00235		Transposase	SO:0001217, UniParc:UPI000B9D72E8, UniRef:UniRef100_A0A223LED0, UniRef:UniRef50_A0A223LED0, UniRef:UniRef90_A0A223LED0
contig_1	cds	53707	54222	-	MINLOD_00240		hypothetical protein	SO:0001217, UniParc:UPI000B9D6B2C, UniRef:UniRef100_A0A223LD33, UniRef:UniRef50_A0A223LD33, UniRef:UniRef90_A0A223LD33
contig_1	cds	54222	54416	-	MINLOD_00245		50S ribosomal protein L29	SO:0001217, UniParc:UPI000B9D6108, UniRef:UniRef100_A0A223LCD2, UniRef:UniRef50_A0A223LCD2, UniRef:UniRef90_A0A223LCD2
contig_1	cds	54419	54787	-	MINLOD_00250		DUF411 domain-containing protein	SO:0001217, UniParc:UPI0007DCCB66, UniRef:UniRef100_A0A172JI89, UniRef:UniRef50_A0A172JI89, UniRef:UniRef90_A0A172JI89
contig_1	cds	54790	55098	-	MINLOD_00255		Zn finger protein	SO:0001217, UniParc:UPI0007DD89D1, UniRef:UniRef100_A0A172JI93, UniRef:UniRef50_A0A172JI93, UniRef:UniRef90_A0A172JI93
contig_1	cds	55110	55334	-	MINLOD_00260		Phage protein	SO:0001217, UniParc:UPI0007DE0C15, UniRef:UniRef100_A0A172JI95, UniRef:UniRef50_A0A7U3TWB7, UniRef:UniRef90_A0A172JI95
contig_1	cds	55402	56208	-	MINLOD_00265		Stomatin/prohibitin superfamily protein	SO:0001217, UniParc:UPI0007DD1D83, UniRef:UniRef100_A0A172JI70, UniRef:UniRef50_A0A0M9BI91, UniRef:UniRef90_A0A172JI70
contig_1	cds	56192	56344	-	MINLOD_00270		Methionine/alanine import family NSS transporter small subunit	SO:0001217, UniParc:UPI0007DDF9E9, UniRef:UniRef100_A0A223LEE0, UniRef:UniRef50_A0A223LEE0, UniRef:UniRef90_A0A223LEE0
contig_1	cds	56422	56595	-	MINLOD_00275		Membrane-bound protein	SO:0001217, UniParc:UPI0007DD8753, UniRef:UniRef100_A0A223LDP0, UniRef:UniRef50_A0A223LDP0, UniRef:UniRef90_A0A223LDP0
contig_1	cds	56606	56914	-	MINLOD_00280		DUF4325 domain-containing protein	SO:0001217, UniParc:UPI0007DDF376, UniRef:UniRef100_A0A172JI86, UniRef:UniRef50_A0A223LC21, UniRef:UniRef90_A0A223LC21
contig_1	cds	56886	57380	-	MINLOD_00285		Hom-end-hint domain-containing protein	SO:0001217, UniParc:UPI0007DD38C1, UniRef:UniRef100_A0A172JI82, UniRef:UniRef50_A0A172JI82, UniRef:UniRef90_A0A172JI82
contig_1	cds	57377	57505	-	MINLOD_00290		Chaperone	SO:0001217, UniParc:UPI000B9D5CAF, UniRef:UniRef100_A0A223LD24, UniRef:UniRef50_A0A5J6T564, UniRef:UniRef90_A0A223LD24
contig_1	cds	57505	58038	-	MINLOD_00295		DUF4178 domain-containing protein	SO:0001217, UniParc:UPI0007DD20F8, UniRef:UniRef100_A0A172JI81, UniRef:UniRef50_A0A172JI81, UniRef:UniRef90_A0A172JI81
contig_1	cds	58058	58471	-	MINLOD_00300		DUF4065 domain-containing protein	SO:0001217, UniParc:UPI0007DD0950, UniRef:UniRef100_A0A172JI88, UniRef:UniRef50_A0A172JI88, UniRef:UniRef90_A0A172JI88
contig_1	cds	58698	59162	-	MINLOD_00305		AAA family ATPase	SO:0001217, UniParc:UPI0007DD5CB7, UniRef:UniRef100_A0A172JI79, UniRef:UniRef50_Q332I4, UniRef:UniRef90_A0A172JI79
contig_1	cds	59155	59307	-	MINLOD_00310		DUF4083 domain-containing protein	SO:0001217, UniParc:UPI0007DDA509, UniRef:UniRef100_A0A223LCV8, UniRef:UniRef50_A0A223LCV8, UniRef:UniRef90_A0A223LCV8
contig_1	cds	59367	59657	-	MINLOD_00315		Zn finger protein	SO:0001217, UniParc:UPI0007DD3645, UniRef:UniRef100_A0A172JI80, UniRef:UniRef50_A0A172JI80, UniRef:UniRef90_A0A172JI80
contig_1	cds	59671	60030	-	MINLOD_00320		General stress protein	SO:0001217, UniParc:UPI0007DE191B, UniRef:UniRef100_A0A172JI67, UniRef:UniRef50_A0A172JI67, UniRef:UniRef90_A0A172JI67
contig_1	cds	60032	60382	-	MINLOD_00325		DNA-binding protein	SO:0001217, UniParc:UPI0007DDB4B0, UniRef:UniRef100_A0A172JI75, UniRef:UniRef50_A0A172JI75, UniRef:UniRef90_A0A172JI75
contig_1	cds	60457	61380	-	MINLOD_00330		DUF4238 domain-containing protein	SO:0001217, UniParc:UPI0007DE106A, UniRef:UniRef100_A0A172JI71, UniRef:UniRef50_A0A172JI71, UniRef:UniRef90_A0A172JI71
contig_1	cds	61535	61864	+	MINLOD_00335		THUMP domain-containing protein	SO:0001217, UniParc:UPI0007DE23CE, UniRef:UniRef100_A0A172JI76, UniRef:UniRef50_A0A172JI76, UniRef:UniRef90_A0A172JI76
contig_1	cds	61892	62107	-	MINLOD_00340		Transposase	SO:0001217, UniParc:UPI0007DCE7F3, UniRef:UniRef100_A0A172JI77, UniRef:UniRef50_A0A172JI77, UniRef:UniRef90_A0A172JI77
contig_1	cds	62126	62935	-	MINLOD_00345		Flagellin	SO:0001217, UniParc:UPI0007DDE582, UniRef:UniRef100_A0A172JI74, UniRef:UniRef50_A0A172JI74, UniRef:UniRef90_A0A172JI74
contig_1	cds	63073	64260	+	MINLOD_00350		ADPrib-exo-Tox domain-containing protein	SO:0001217, UniParc:UPI000B9D7C05, UniRef:UniRef100_A0A223LD74, UniRef:UniRef50_A0A223LD74, UniRef:UniRef90_A0A223LD74
contig_1	cds	64301	64897	+	MINLOD_00355		ATPase	SO:0001217, UniParc:UPI000B9D79C2, UniRef:UniRef100_A0A223LCX3, UniRef:UniRef50_A0A172JI73, UniRef:UniRef90_A0A172JI73
contig_1	cds	64913	65371	+	MINLOD_00360		Rho-N domain-containing protein	SO:0001217, UniParc:UPI000B9D5AF3, UniRef:UniRef100_A0A223LCV0, UniRef:UniRef50_A0A223LCV0, UniRef:UniRef90_A0A223LCV0
contig_1	cds	65414	65752	-	MINLOD_00365		DNA binding protein	SO:0001217, UniParc:UPI0007DD4D77, UniRef:UniRef100_A0A172JI69, UniRef:UniRef50_A0A172JI69, UniRef:UniRef90_A0A172JI69
contig_1	cds	65782	66807	-	MINLOD_00370		Structural protein	SO:0001217, UniParc:UPI0007DD76BB, UniRef:UniRef100_A0A172JI53, UniRef:UniRef50_A0A172JI53, UniRef:UniRef90_A0A172JI53
contig_1	cds	66891	67178	-	MINLOD_00375		hypothetical protein	SO:0001217, UniParc:UPI0007DD8A45, UniRef:UniRef100_A0A172JI61, UniRef:UniRef50_A0A172JI61, UniRef:UniRef90_A0A172JI61
contig_1	cds	67175	67345	-	MINLOD_00380		Transcriptional regulator	SO:0001217, UniParc:UPI0007DD84A3, UniRef:UniRef100_A0A172JI66, UniRef:UniRef50_A0A172JI66, UniRef:UniRef90_A0A172JI66
contig_1	cds	67389	67946	-	MINLOD_00385		3'-5' exonuclease	SO:0001217, UniParc:UPI0007DCD2EA, UniRef:UniRef100_A0A172JI65, UniRef:UniRef50_A0A172JI65, UniRef:UniRef90_A0A172JI65
contig_1	cds	67936	68826	-	MINLOD_00390	nrnB	Oligoribonuclease NrnB	KEGG:K07097, SO:0001217, UniParc:UPI0007DCFC25, UniRef:UniRef100_A0A172JI63, UniRef:UniRef50_A0A172JI63, UniRef:UniRef90_A0A172JI63
contig_1	cds	68915	70348	-	MINLOD_00395		DNA/RNA helicase of superfamily II	SO:0001217, UniParc:UPI0007DDD719, UniRef:UniRef100_A0A172JI64, UniRef:UniRef50_A0A141HSB2, UniRef:UniRef90_A0A172JI64
contig_1	cds	70365	70955	-	MINLOD_00400		CHAD domain-containing protein	SO:0001217, UniParc:UPI0007DCE651, UniRef:UniRef100_A0A172JI68, UniRef:UniRef50_A0A172JI68, UniRef:UniRef90_A0A172JI68
contig_1	cds	71078	72973	-	MINLOD_00405		DNA-directed RNA polymerase	SO:0001217, UniParc:UPI000B9D6015, UniRef:UniRef100_A0A223LCW1, UniRef:UniRef50_A0A223LCW1, UniRef:UniRef90_A0A223LCW1
contig_1	cds	73219	73518	-	MINLOD_00410		virion structural protein	SO:0001217, UniParc:UPI000B9D8287, UniRef:UniRef100_A0A223LCU0, UniRef:UniRef50_A0A223LCU0, UniRef:UniRef90_A0A223LCU0
contig_1	cds	73706	75631	+	MINLOD_00415		DNA-directed DNA polymerase	SO:0001217, UniParc:UPI000B9D763C, UniRef:UniRef100_A0A223LD30, UniRef:UniRef50_A0A223LD30, UniRef:UniRef90_A0A223LD30
contig_1	cds	75711	76436	+	MINLOD_00420		HAD family hydrolase	SO:0001217, UniParc:UPI000B9D72B4, UniRef:UniRef100_A0A223LEB8, UniRef:UniRef50_A0A223LEB8, UniRef:UniRef90_A0A223LEB8
contig_1	cds	76501	76722	+	MINLOD_00425		Membrane-bound protein	SO:0001217, UniParc:UPI0007DDFD29, UniRef:UniRef100_A0A223LDL2, UniRef:UniRef50_A0A223LDL2, UniRef:UniRef90_A0A223LDL2
contig_1	cds	76773	77234	+	MINLOD_00430		DNA binding protein	SO:0001217, UniParc:UPI0007DDE6EB, UniRef:UniRef100_A0A172JI55, UniRef:UniRef50_A0A172JI55, UniRef:UniRef90_A0A172JI55
contig_1	cds	77263	77526	+	MINLOD_00435		DUF4258 domain-containing protein	SO:0001217, UniParc:UPI0007DCF4F4, UniRef:UniRef100_A0A172JI56, UniRef:UniRef50_A0A172JI56, UniRef:UniRef90_A0A172JI56
contig_1	cds	77615	78787	+	MINLOD_00440		RNA polymerase beta subunit	SO:0001217, UniParc:UPI000B9D7F23, UniRef:UniRef100_A0A223LCZ7, UniRef:UniRef50_A0A223LCZ7, UniRef:UniRef90_A0A223LCZ7
contig_1	cds	79336	80244	+	MINLOD_00445		Homing endonuclease	SO:0001217, UniParc:UPI0007DD86B6, UniRef:UniRef100_A0A172JI52, UniRef:UniRef50_A0A172JI52, UniRef:UniRef90_A0A172JI52
contig_1	cds	80597	82081	+	MINLOD_00450		Homing endonuclease	SO:0001217, UniParc:UPI000B9D6B42, UniRef:UniRef100_A0A223LD54, UniRef:UniRef50_A0A223LC24, UniRef:UniRef90_A0A223LD54
contig_1	cds	82404	82568	+	MINLOD_00455		RNase H domain-containing protein	SO:0001217, UniParc:UPI000B9D72E6, UniRef:UniRef100_A0A223LCV1, UniRef:UniRef50_A0A223LCV1, UniRef:UniRef90_A0A223LCV1
contig_1	cds	82580	82759	+	MINLOD_00460		hypothetical protein	SO:0001217, UniParc:UPI000B9D5F0F, UniRef:UniRef100_A0A223LCT2, UniRef:UniRef50_A0A223LCT2, UniRef:UniRef90_A0A223LCT2
contig_1	cds	82804	83577	-	MINLOD_00465		DNA repair protein	SO:0001217, UniParc:UPI0007DDD8BE, UniRef:UniRef100_A0A172JI58, UniRef:UniRef50_A0A172JI58, UniRef:UniRef90_A0A172JI58
contig_1	cds	84051	84737	+	MINLOD_00470		DNA repair protein	SO:0001217, UniParc:UPI0007DD603C, UniRef:UniRef100_A0A172JI49, UniRef:UniRef50_A0A172JI49, UniRef:UniRef90_A0A172JI49
contig_1	cds	84922	85065	+	MINLOD_00475		Zn finger protein	SO:0001217, UniParc:UPI0007DD29EF, UniRef:UniRef100_A0A172JI35, UniRef:UniRef50_A0A172JI35, UniRef:UniRef90_A0A172JI35
contig_1	cds	85144	85563	+	MINLOD_00480		YbiA-like protein	SO:0001217, UniParc:UPI0007DD6D59, UniRef:UniRef100_A0A223LBY8, UniRef:UniRef50_A0A1H7FPL7, UniRef:UniRef90_A0A223LBY8
contig_1	cds	85587	88322	+	MINLOD_00485	sbcC	SbcC ATPase	SO:0001217, UniParc:UPI0007DDAB36, UniRef:UniRef100_A0A172JI48, UniRef:UniRef50_A0A172JI48, UniRef:UniRef90_A0A172JI48
contig_1	cds	88335	88835	+	MINLOD_00490		hypothetical protein	SO:0001217, UniParc:UPI0007DD84DD, UniRef:UniRef100_A0A223LCZ0, UniRef:UniRef50_A0A223LCZ0, UniRef:UniRef90_A0A223LCZ0
contig_1	cds	88828	89298	+	MINLOD_00495		DUF600 domain-containing protein	SO:0001217, UniParc:UPI0007DCE4BE, UniRef:UniRef100_A0A172JI44, UniRef:UniRef50_A0A172JI44, UniRef:UniRef90_A0A172JI44
contig_1	cds	89517	89771	+	MINLOD_00500		DNA primase	SO:0001217, UniParc:UPI0007DCD63B, UniRef:UniRef100_A0A172JI47, UniRef:UniRef50_A0A172JI47, UniRef:UniRef90_A0A172JI47
contig_1	cds	89776	90156	+	MINLOD_00505		DUF4316 domain-containing protein	SO:0001217, UniParc:UPI0007DE2474, UniRef:UniRef100_A0A172JI43, UniRef:UniRef50_A0A172JI43, UniRef:UniRef90_A0A172JI43
contig_1	cds	90184	90438	+	MINLOD_00510		PepSY domain-containing protein	SO:0001217, UniParc:UPI0007DD1C3D, UniRef:UniRef100_A0A172JI40, UniRef:UniRef50_A0A172JI40, UniRef:UniRef90_A0A172JI40
contig_1	cds	90599	92263	+	MINLOD_00515		DNA-directed DNA polymerase	SO:0001217, UniParc:UPI0007DD4F93, UniRef:UniRef100_A0A172JI39, UniRef:UniRef50_A0A172JI39, UniRef:UniRef90_A0A172JI39
contig_1	cds	92277	92870	+	MINLOD_00520		DnaQ-like 3'-5' exonuclease	SO:0001217, UniParc:UPI0007DDB9C8, UniRef:UniRef100_A0A172JI25, UniRef:UniRef50_A0A172JI25, UniRef:UniRef90_A0A172JI25
contig_1	cds	92884	93120	+	MINLOD_00525		Phage protein	SO:0001217, UniParc:UPI0007DE1BF9, UniRef:UniRef100_A0A223LBY0, UniRef:UniRef50_A0A223LBY0, UniRef:UniRef90_A0A223LBY0
contig_1	cds	93228	93944	+	MINLOD_00530		ADPrib-exo-Tox domain-containing protein	SO:0001217, UniParc:UPI0007DE0FCE, UniRef:UniRef100_A0A223LE70, UniRef:UniRef50_A0A223LE70, UniRef:UniRef90_A0A223LE70
contig_1	cds	94031	96226	+	MINLOD_00535		Portal protein	SO:0001217, UniParc:UPI000B9D6FD8, UniRef:UniRef100_A0A223LCY0, UniRef:UniRef50_A0A141HS95, UniRef:UniRef90_A0A223LCY0
contig_1	cds	96278	97075	-	MINLOD_00540		Virion protein	SO:0001217, UniParc:UPI0007DDAE5E, UniRef:UniRef100_A0A172JI36, UniRef:UniRef50_A0A141HS94, UniRef:UniRef90_A0A172JI36
contig_1	cds	97185	100148	-	MINLOD_00545		Tail sheath protein	SO:0001217, UniParc:UPI000B9D7C6F, UniRef:UniRef100_A0A223LD35, UniRef:UniRef50_A0A223LD35, UniRef:UniRef90_A0A223LD35
contig_1	cds	100214	100960	-	MINLOD_00550		Virion protein	SO:0001217, UniParc:UPI0007DDA454, UniRef:UniRef100_A0A172JI38, UniRef:UniRef50_A0A172JI38, UniRef:UniRef90_A0A172JI38
contig_1	cds	101055	101765	-	MINLOD_00555		CRISPR type III A-associated protein Csm2	SO:0001217, UniParc:UPI0007DCF761, UniRef:UniRef100_A0A172JI37, UniRef:UniRef50_A0A172JI37, UniRef:UniRef90_A0A172JI37
contig_1	cds	101786	102556	-	MINLOD_00560		NOSIC domain-containing protein	SO:0001217, UniParc:UPI000B9D68EF, UniRef:UniRef100_A0A223LD04, UniRef:UniRef50_A0A223LD04, UniRef:UniRef90_A0A223LD04
contig_1	cds	102666	103880	-	MINLOD_00565		Terminase large subunit	SO:0001217, UniParc:UPI000B9D5F92, UniRef:UniRef100_A0A223LE99, UniRef:UniRef50_A0A223LE99, UniRef:UniRef90_A0A223LE99
contig_1	cds	105262	105867	-	MINLOD_00570		Terminase large subunit	SO:0001217, UniParc:UPI000B9D6D07, UniRef:UniRef100_A0A172JI17, UniRef:UniRef50_A0A172JI17, UniRef:UniRef90_A0A172JI17
contig_1	cds	105974	106687	+	MINLOD_00575		RNA-pol-A-CTD domain-containing protein	SO:0001217, UniParc:UPI0007DDA13A, UniRef:UniRef100_A0A172JI21, UniRef:UniRef50_A0A172JI21, UniRef:UniRef90_A0A172JI21
contig_1	cds	106821	107009	+	MINLOD_00580		Troponin C	SO:0001217, UniParc:UPI000B9D598A, UniRef:UniRef100_A0A223LCX2, UniRef:UniRef50_A0A223LCX2, UniRef:UniRef90_A0A223LCX2
contig_1	cds	107044	108015	-	MINLOD_00585		Capsid maturation protease	SO:0001217, UniParc:UPI000B9D635F, UniRef:UniRef100_A0A223LC72, UniRef:UniRef50_A0A223LC72, UniRef:UniRef90_A0A223LC72
contig_1	cds	108082	109677	-	MINLOD_00590		Precursor of major head subunit	SO:0001217, UniParc:UPI0007DCC240, UniRef:UniRef100_A0A172JI24, UniRef:UniRef50_A0A172JI24, UniRef:UniRef90_A0A172JI24
