# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	10367	10534	-	DKHKHP_00055	ccmD	CcmD family protein	RefSeq:WP_003083091.1, SO:0001217, UniParc:UPI00020AFEAA, UniRef:UniRef100_M1PG72, UniRef:UniRef50_F9P8T5, UniRef:UniRef90_A0A829IGV3
contig_1	cds	10553	11101	-	DKHKHP_00060		DUF2815 domain-containing protein	SO:0001217, UniParc:UPI001861B447, UniRef:UniRef100_A0A7G3MHS6, UniRef:UniRef50_A0A2U3KMJ3, UniRef:UniRef90_G5KDZ3
contig_1	cds	11106	12227	-	DKHKHP_00065		DUF2800 domain-containing protein	SO:0001217, UniParc:UPI00185FF8A4, UniRef:UniRef100_A0A7G3MLW1, UniRef:UniRef50_R7NHC9, UniRef:UniRef90_Q5XBC5
contig_1	cds	12220	12543	-	DKHKHP_00070		Phage protein	RefSeq:WP_044685914.1, SO:0001217, UniParc:UPI0005CCD3EF, UniRef:UniRef100_A0A0Z8JX85, UniRef:UniRef50_A0A4D6B463, UniRef:UniRef90_A0A0Z8JX85
contig_1	cds	12518	12652	-	DKHKHP_00075		Phage protein	RefSeq:WP_257116605.1, SO:0001217, UniParc:UPI0007697B1B, UniRef:UniRef100_A0A4D6AK34, UniRef:UniRef50_G5KDZ6, UniRef:UniRef90_A0A0Z8KWZ6
contig_1	cds	12962	15244	+	DKHKHP_00080		Bacteriophage protein, putative	RefSeq:WP_044685913.1, SO:0001217, UniParc:UPI0005CD21C7, UniRef:UniRef100_A0A0Z8JXG4, UniRef:UniRef50_E9RVF8, UniRef:UniRef90_A0A116KF92
contig_1	cds	15591	15872	+	DKHKHP_00085		Protein p44	RefSeq:WP_014638132.1, SO:0001217, UniParc:UPI00022F8C1A, UniRef:UniRef100_M1PFY8, UniRef:UniRef50_A0A0Z8DVN9, UniRef:UniRef90_A0A0Z8DVN9
contig_1	cds	15853	17229	+	DKHKHP_00090		Transcription regulatory protein SNF2	RefSeq:WP_014638131.1, SO:0001217, UniParc:UPI00022F8C19, UniRef:UniRef100_M1Q214, UniRef:UniRef50_F8E029, UniRef:UniRef90_A0A0Z8HGJ5
contig_1	cds	17222	17725	+	DKHKHP_00095		Phage protein	RefSeq:WP_014638130.1, SO:0001217, UniParc:UPI00022F8C18, UniRef:UniRef100_M1PSN8, UniRef:UniRef50_A0A0H1VWU9, UniRef:UniRef90_A0A2Z4PJH6
contig_1	cds	17891	18106	+	DKHKHP_00100	vbhA	VbhA domain-containing protein	SO:0001217, UniParc:UPI0002B7897A, UniRef:UniRef100_M1PSF9, UniRef:UniRef50_A0A4V0D1J7, UniRef:UniRef90_A0A4V0D1J7
contig_1	cds	18151	19188	+	DKHKHP_00105	metK	methionine adenosyltransferase	RefSeq:WP_024399320.1, SO:0001217, UniParc:UPI0003F81558, UniRef:UniRef100_A0A116LXR2, UniRef:UniRef50_D4CNH0, UniRef:UniRef90_A0A0Z8JK61
contig_1	cds	19190	19555	+	DKHKHP_00110		HNHc domain-containing protein	RefSeq:WP_014638127.1, SO:0001217, UniParc:UPI00022F8C15, UniRef:UniRef100_A0A0Z8HGT6, UniRef:UniRef50_D0R0C3, UniRef:UniRef90_D0R0C3
contig_1	cds	19854	20315	+	DKHKHP_00115		Helix-turn-helix domain-containing protein	SO:0001217, UniParc:UPI001551ED14, UniRef:UniRef100_A0A7G3MHT5, UniRef:UniRef50_G5KE08, UniRef:UniRef90_W1TRL0
contig_1	cds	20287	21543	+	DKHKHP_00120		Methyltransferase	SO:0001217, UniParc:UPI00186152DC, UniRef:UniRef100_A0A7G3MLW9, UniRef:UniRef50_A0A2J6NN11, UniRef:UniRef90_A0A239WRL9
contig_1	cds	21540	22799	+	DKHKHP_00125	dcm	DNA (cytosine-5-)-methyltransferase	SO:0001217, UniParc:UPI001862AE8E, UniRef:UniRef100_A0A7G3MHP0, UniRef:UniRef50_A0A116L330, UniRef:UniRef90_A0A116L330
contig_1	cds	22893	23141	+	DKHKHP_00130		Nmad4 domain-containing protein	RefSeq:WP_105123785.1, SO:0001217, UniParc:UPI000CF48E49, UniRef:UniRef100_A0A7G3MIZ9, UniRef:UniRef50_G5KI04, UniRef:UniRef90_A0A0Z8IL05
contig_1	cds	23143	23355	+	DKHKHP_00135		DUF4314 domain-containing protein	RefSeq:WP_024418902.1, SO:0001217, UniParc:UPI0001F3558C, UniRef:UniRef100_A0A7G3MKL7, UniRef:UniRef50_F0GWF5, UniRef:UniRef90_A0A0Z8IUS9
contig_1	cds	23357	23587	+	DKHKHP_00140		Phage protein	RefSeq:WP_105123786.1, SO:0001217, UniParc:UPI000CF41B5D, UniRef:UniRef100_A0A7G3MLH4, UniRef:UniRef50_A0A0F2DW83, UniRef:UniRef90_W1TRY0
contig_1	cds	23638	24111	+	DKHKHP_00145		phage terminase small subunit P27 family	RefSeq:WP_024414194.1, SO:0001217, UniParc:UPI000462B93B, UniRef:UniRef100_A0A6G2IPX0, UniRef:UniRef50_R9IZ34, UniRef:UniRef90_U2YAW7
contig_1	cds	24108	25700	+	DKHKHP_00150		Terminase large subunit	SO:0001217, UniParc:UPI001861ED9B, UniRef:UniRef100_A0A7G3MJ38, UniRef:UniRef50_G4Q4E6, UniRef:UniRef90_G7SHX9
contig_1	cds	25771	26028	+	DKHKHP_00155		Antitoxin	RefSeq:WP_024418899.1, SO:0001217, UniParc:UPI0001BAF1A2, UniRef:UniRef100_A0A0Z8IL46, UniRef:UniRef50_I0J8S3, UniRef:UniRef90_W1TV43
contig_1	cds	26025	26396	+	DKHKHP_00160		Fido domain-containing protein	RefSeq:WP_024399328.1, SO:0001217, UniParc:UPI000425FB62, UniRef:UniRef100_A0A123TSU6, UniRef:UniRef50_D0R0D2, UniRef:UniRef90_D0R0D2
contig_1	cds	26537	27820	+	DKHKHP_00165		phage portal protein	RefSeq:WP_105114941.1, SO:0001217, UniParc:UPI000CF3957C, UniRef:UniRef100_A0A7G3MHU2, UniRef:UniRef50_C0CKU9, UniRef:UniRef90_D0R0D3
contig_1	cds	27813	28508	+	DKHKHP_00170		ATP-dependent Clp protease proteolytic subunit	SO:0001217, UniParc:UPI0018630BAD, UniRef:UniRef100_A0A7G3MLY1, UniRef:UniRef50_B0TCT9, UniRef:UniRef90_A0A0Z8ILA8
contig_1	cds	28527	29732	+	DKHKHP_00175		phage major capsid protein	RefSeq:WP_044777380.1, SO:0001217, UniParc:UPI0005CF7E41, UniRef:UniRef100_A0A0Z8HCT5, UniRef:UniRef50_W1TQX0, UniRef:UniRef90_E4ZFM5
contig_1	cds	29735	29992	+	DKHKHP_00180		head-tail connector protein	RefSeq:WP_044685902.1, SO:0001217, UniParc:UPI0005CD7825, UniRef:UniRef100_A0A0Z8JYY4, UniRef:UniRef50_G7SHX4, UniRef:UniRef90_G7SHX4
contig_1	cds	29992	30330	+	DKHKHP_00185		Prophage LambdaSa04, head-tail adaptor,putative	RefSeq:WP_003054988.1, SO:0001217, UniParc:UPI00020DEDC9, UniRef:UniRef100_A0A7G3MKM5, UniRef:UniRef50_G7SHX3, UniRef:UniRef90_G7SHX3
contig_1	cds	30323	30691	+	DKHKHP_00190		Prophage pi2 protein 37	RefSeq:WP_044679082.1, SO:0001217, UniParc:UPI0005CCECA3, UniRef:UniRef100_A0A0Z8JXM7, UniRef:UniRef50_F9PV33, UniRef:UniRef90_A0A6B9RG89
contig_1	cds	30698	31024	+	DKHKHP_00195		Prophage pi2 protein 38	SO:0001217, UniParc:UPI001861B88B, UniRef:UniRef100_A0A7G3MPG1, UniRef:UniRef50_G5KHZ1, UniRef:UniRef90_A0A7G3MPG1
contig_1	cds	31026	31595	+	DKHKHP_00200		Phage tail protein	RefSeq:WP_024418890.1, SO:0001217, UniParc:UPI0003FEB7CD, UniRef:UniRef100_W1TXX0, UniRef:UniRef50_T0U4F0, UniRef:UniRef90_M1Q1R1
contig_1	cds	31607	32026	+	DKHKHP_00205		Prophage pi2 protein 40	SO:0001217, UniParc:UPI00186006BD, UniRef:UniRef100_A0A7G3MIE9, UniRef:UniRef50_A0A2L0D4J8, UniRef:UniRef90_A0A2I5KG63
contig_1	cds	32209	35067	+	DKHKHP_00210		Tail length tape-measure protein	SO:0001217, UniParc:UPI00185F81F4, UniRef:UniRef100_A0A7G3MQY8, UniRef:UniRef50_A0A075SKL6, UniRef:UniRef90_G7SHW7
contig_1	cds	35064	35786	+	DKHKHP_00215		Prophage LambdaSa04, tail protein	RefSeq:WP_222348621.1, SO:0001217, UniParc:UPI0018624559, UniRef:UniRef100_A0A7G3MHV0, UniRef:UniRef50_Q8DXK7, UniRef:UniRef90_W1TRM8
contig_1	cds	35786	40333	+	DKHKHP_00220		Gp58 domain-containing protein	SO:0001217, UniParc:UPI00185F3942, UniRef:UniRef100_A0A7G3MLZ7, UniRef:UniRef50_A0A7G3MNB7, UniRef:UniRef90_A0A7G3MM23
contig_1	cds	40346	40552	+	DKHKHP_00225	zapB	Cell division protein ZapB	RefSeq:WP_002943561.1, SO:0001217, UniParc:UPI0002300255, UniRef:UniRef100_A0A0Z8JIQ4, UniRef:UniRef50_A0A4D6A593, UniRef:UniRef90_A0A4D6A593
contig_1	cds	40558	40926	+	DKHKHP_00230		Phage protein	SO:0001217, UniParc:UPI0018625F85, UniRef:UniRef100_A0A7G3MJ21, UniRef:UniRef50_A0A123TK30, UniRef:UniRef90_A0A123TK30
contig_1	cds	40904	41299	+	DKHKHP_00235		Holin	RefSeq:WP_014636353.1, SO:0001217, UniParc:UPI0001F59A1A, UniRef:UniRef100_A0A116LW59, UniRef:UniRef50_D0R0E9, UniRef:UniRef90_M1NSD0
contig_1	cds	41306	42775	+	DKHKHP_00240	amiB	N-acetylmuramoyl-L-alanine amidase amiB	RefSeq:WP_222348617.1, SO:0001217, UniParc:UPI001862D5D9, UniRef:UniRef100_A0A7G3MLJ2, UniRef:UniRef50_A0A380IL02, UniRef:UniRef90_E4ZFN7
contig_1	cds	42999	44240	+	DKHKHP_00245		DNA recombinase	RefSeq:WP_024412678.1, SO:0001217, UniParc:UPI00041231AB, UniRef:UniRef100_A0A4T2GR77, UniRef:UniRef50_A0A428A8E1, UniRef:UniRef90_A0A0Z8ITZ1
contig_1	cds	44203	45495	+	DKHKHP_00250		Recombinase family protein	KEGG:K06400, RefSeq:WP_024411427.1, SO:0001217, UniParc:UPI00041D45AE, UniRef:UniRef100_A0A7G3MJ56, UniRef:UniRef50_R9N3R2, UniRef:UniRef90_D0R0F3
contig_1	cds	45763	46137	+	DKHKHP_00255	tnpV	TnpV protein	RefSeq:WP_029172348.1, SO:0001217, UniParc:UPI000405285F, UniRef:UniRef100_A0A6G6ATI9, UniRef:UniRef50_D9SLH9, UniRef:UniRef90_D9SLH9
contig_1	cds	46527	48446	+	DKHKHP_00260	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	BlastRules:WP_012669445, COG:COG0480, COG:J, GO:0003924, GO:0005525, GO:0006412, GO:0046677, NCBIProtein:WP_044666383.1, RefSeq:WP_161513024.1, SO:0001217, UniParc:UPI001374B2FC, UniRef:UniRef100_A0A7G3MQZ2, UniRef:UniRef50_P10952, UniRef:UniRef90_P10952
contig_1	cds	48896	49933	+	DKHKHP_00265	tnp	IS1595 family ISSag10 transposase	COG:COG3677, COG:X, IS:ISSag10, RefSeq:WP_002837184.1, SO:0001217, UniParc:UPI00019DC5CC, UniRef:UniRef100_A0A8S7SND3, UniRef:UniRef50_A9KPZ8, UniRef:UniRef90_S5R1Z0
contig_1	cds	49957	50451	+	DKHKHP_00270	lnu(C)	lincosamide nucleotidyltransferase Lnu(C)	NCBIProtein:WP_063851341.1, RefSeq:WP_002837187.1, SO:0001217, UniParc:UPI0001572A43, UniRef:UniRef100_S5RFS4, UniRef:UniRef50_A0A0D0FUJ2, UniRef:UniRef90_R7HBM6
contig_1	cds	50880	51779	+	DKHKHP_00275		HTH araC/xylS-type domain-containing protein	RefSeq:WP_024412812.1, SO:0001217, UniParc:UPI0003F956E3, UniRef:UniRef100_A0A2Z4PLR7, UniRef:UniRef50_Q65AB6, UniRef:UniRef90_Q65AB6
contig_1	cds	52005	52607	+	DKHKHP_00280		Phage protein	RefSeq:WP_024411247.1, SO:0001217, UniParc:UPI00040C3EC5, UniRef:UniRef100_Q65AB5, UniRef:UniRef50_Q65AB5, UniRef:UniRef90_Q65AB5
contig_1	cds	52939	53106	+	DKHKHP_00285		Transcriptional regulator	RefSeq:WP_044474380.1, SO:0001217, UniParc:UPI00040407C7, UniRef:UniRef100_A0A380JZG1, UniRef:UniRef50_A0A7Z7P387, UniRef:UniRef90_A0A126UNQ0
contig_1	cds	53109	53927	+	DKHKHP_00290		RepA-N domain-containing protein	RefSeq:WP_222348615.1, SO:0001217, UniParc:UPI00185FE1E1, UniRef:UniRef100_A0A7G3MLK3, UniRef:UniRef50_M4YXU2, UniRef:UniRef90_A0A3P5XN95
contig_1	cds	54076	55431	+	DKHKHP_00295	dcm	DNA-cytosine methylase	COG:COG0270, COG:L, RefSeq:WP_222348614.1, SO:0001217, UniParc:UPI001862E440, UniRef:UniRef100_A0A7G3MPH8, UniRef:UniRef50_A0A379C6L0, UniRef:UniRef90_A0A822W6V9
contig_1	cds	55415	55843	+	DKHKHP_00300		Nuclear transport factor 2 family protein	RefSeq:WP_093958869.1, SO:0001217, UniParc:UPI000B8A8CFA, UniRef:UniRef100_A0A7G3MJ64, UniRef:UniRef50_Q8E4N2, UniRef:UniRef90_A0A0Z8ZNJ3
contig_1	cds	55854	56237	+	DKHKHP_00305	arsC	Arsenate reductase or related protein, glutaredoxin family	COG:COG1393, COG:P, RefSeq:WP_093958868.1, SO:0001217, UniParc:UPI000B8ADB0A, UniRef:UniRef100_A0A7G3MIH0, UniRef:UniRef50_F5X711, UniRef:UniRef90_F5X711
contig_1	cds	56246	56479	+	DKHKHP_00310		Transcriptional regulator	RefSeq:WP_024390011.1, SO:0001217, UniParc:UPI00031792EA, UniRef:UniRef100_A0A0H3MTT8, UniRef:UniRef50_A0A0P0N9C9, UniRef:UniRef90_A4VV03
contig_1	cds	56482	57066	+	DKHKHP_00315		CPBP family intramembrane metalloprotease	RefSeq:WP_074390215.1, SO:0001217, UniParc:UPI0009420299, UniRef:UniRef100_A0A7G3MHW4, UniRef:UniRef50_A0A7Z1ADR1, UniRef:UniRef90_A0A7T3RHC0
contig_1	cds	57144	57632	+	DKHKHP_00320		Integrative and conjugative element protein	RefSeq:WP_093958867.1, SO:0001217, UniParc:UPI000B8B07D5, UniRef:UniRef100_A0A7G3MM17, UniRef:UniRef50_A8D833, UniRef:UniRef90_A8D833
contig_1	cds	57632	59449	+	DKHKHP_00325	virD4	Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase	COG:COG3505, COG:U, EC:7.4.2.8, KEGG:K03205, RefSeq:WP_093958866.1, SO:0001217, UniParc:UPI000B8B2FBD, UniRef:UniRef100_A0A7G3MHR9, UniRef:UniRef50_A0A0P0N9W6, UniRef:UniRef90_A0A345VKX4
contig_1	cds	59467	59709	+	DKHKHP_00330	trbC	Conjugal transfer protein TrbC	RefSeq:WP_001072171.1, SO:0001217, UniParc:UPI000044B3C2, UniRef:UniRef100_G7ZTV6, UniRef:UniRef50_A4VUZ9, UniRef:UniRef90_A4VUZ9
contig_1	cds	59734	60582	+	DKHKHP_00335	trbL	Conjugal transfer protein TrbL	SO:0001217, UniRef:UniRef50_A0A0P0N973
contig_1	cds	60644	60997	+	DKHKHP_00340	prgI	PrgI family protein	RefSeq:WP_093958864.1, SO:0001217, UniParc:UPI000B8B7CCF, UniRef:UniRef100_A0A7G3MLL3, UniRef:UniRef50_A4VUZ7, UniRef:UniRef90_G7SFZ7
contig_1	cds	60954	63305	+	DKHKHP_00345	virB4	Type IV secretory pathway, VirB4 component	COG:COG3451, COG:U, RefSeq:WP_029694640.1, SO:0001217, UniParc:UPI0004A22CB9, UniRef:UniRef100_Q8L0R9, UniRef:UniRef50_A0A0H3N435, UniRef:UniRef90_A0A0H3N435
contig_1	cds	63307	66108	+	DKHKHP_00350		Surface antigen	COG:COG3942, COG:M, RefSeq:WP_093958863.1, SO:0001217, UniParc:UPI000B8ABD41, UniRef:UniRef100_A0A7G3MJ73, UniRef:UniRef50_A0A7Z7K924, UniRef:UniRef90_A0A0H3MU53
contig_1	cds	66246	67256	+	DKHKHP_00355	abiF	Abortive infection bacteriophage resistance protein	COG:COG4823, COG:V, RefSeq:WP_208561352.1, SO:0001217, UniParc:UPI0018605F05, UniRef:UniRef100_A0A7G3MII0, UniRef:UniRef50_A0A6I6W3U8, UniRef:UniRef90_A0A6I6W3U8
contig_1	cds	67367	67654	+	DKHKHP_00360		Peptidase C51 domain-containing protein	SO:0001217, UniParc:UPI00185F57F6, UniRef:UniRef100_A0A7G3MR02, UniRef:UniRef50_A0A7G3MR02, UniRef:UniRef90_A0A7G3MR02
contig_1	cds	67716	68561	-	DKHKHP_00365		putative nucleotidyltransferase component of viral defense system	COG:COG2253, COG:V, KEGG:K09144, RefSeq:WP_093958862.1, SO:0001217, UniParc:UPI000B8AAB19, UniRef:UniRef100_G7ZTV1, UniRef:UniRef50_A0A0H3MV40, UniRef:UniRef90_A0A0H3MV40
contig_1	cds	68558	69148	-	DKHKHP_00370	abiEi	Abortive phage infection protein AbiEi, antitoxin conponent of an AbiEi-AbiEii TA system	COG:COG5340, COG:V, RefSeq:WP_222348611.1, SO:0001217, UniParc:UPI0018626D3E, UniRef:UniRef100_A0A7G3MM27, UniRef:UniRef50_A0A0H3MZG0, UniRef:UniRef90_A0A7Z1ADC5
contig_1	cds	69428	74323	+	DKHKHP_00375	tolA	Membrane protein TolA involved in colicin uptake	COG:COG3064, COG:M, SO:0001217, UniParc:UPI001862CEAB, UniRef:UniRef100_A0A7G3MHS5, UniRef:UniRef50_A0A0Z8F1X3, UniRef:UniRef90_Q8DZ37
contig_1	cds	74324	74515	+	DKHKHP_00380		EF-hand domain-containing protein	RefSeq:WP_044677295.1, SO:0001217, UniParc:UPI0005CD2CC5, UniRef:UniRef100_A0A0Z8H4I9, UniRef:UniRef50_G5K330, UniRef:UniRef90_E0PE61
contig_1	cds	74499	75050	+	DKHKHP_00385		Conjugative transposon protein	RefSeq:WP_222348607.1, SO:0001217, UniParc:UPI001862759C, UniRef:UniRef100_A0A7G3MKR3, UniRef:UniRef50_A4VUZ0, UniRef:UniRef90_A4VUZ0
contig_1	cds	75099	80561	+	DKHKHP_00390		Adenine-specific DNA methylase, N12 class	COG:COG4646, COG:L, RefSeq:WP_222348599.1, SO:0001217, UniParc:UPI00185F82EB, UniRef:UniRef100_A0A7G3MLM3, UniRef:UniRef50_A0A3P5Y6Q8, UniRef:UniRef90_A0A3D0CMI1
contig_1	cds	81059	82837	+	DKHKHP_00395		Group II intron reverse transcriptase/maturase	RefSeq:WP_205041159.1, SO:0001217, UniParc:UPI001861A000, UniRef:UniRef100_A0A7G3MPJ2, UniRef:UniRef50_A0A2X3UZJ0, UniRef:UniRef90_A0A2X3UZJ0
contig_1	cds	82975	84318	+	DKHKHP_00400		Helicase C-terminal domain-containing protein	SO:0001217, UniParc:UPI0018628DE0, UniRef:UniRef100_A0A7G3MJ84, UniRef:UniRef50_A0A075SJB9, UniRef:UniRef90_A0A075SJB9
contig_1	cds	84389	84688	+	DKHKHP_00405		Type I site-specific deoxyribonuclease	RefSeq:WP_017370836.1, SO:0001217, UniParc:UPI0002E5B73A, UniRef:UniRef100_A0A0Z8IZI7, UniRef:UniRef50_C0MFK3, UniRef:UniRef90_A0A075SR15
contig_1	cds	84702	84992	+	DKHKHP_00410		Reductive dehalogenase membrane anchor protein	RefSeq:WP_222348595.1, SO:0001217, UniParc:UPI001862029B, UniRef:UniRef100_A0A7G3MR07, UniRef:UniRef50_F8LVW5, UniRef:UniRef90_A0A7T1LC49
contig_1	cds	85088	85726	+	DKHKHP_00415		Parvulin-like peptidyl-prolyl isomerase	RefSeq:WP_043028693.1, SO:0001217, UniParc:UPI0005BC824E, UniRef:UniRef100_A0A123TUD4, UniRef:UniRef50_F9P0X5, UniRef:UniRef90_A0A3P5XRE4
contig_1	cds	85766	86842	+	DKHKHP_00420		DNA primase	SO:0001217, UniParc:UPI00186260A8, UniRef:UniRef100_A0A7G3MM36, UniRef:UniRef50_T0TWQ4, UniRef:UniRef90_A0A3P5Y476
contig_1	cds	86896	87123	+	DKHKHP_00425		DUF3847 domain-containing protein	RefSeq:WP_208561187.1, SO:0001217, UniParc:UPI0018608D66, UniRef:UniRef100_A0A7G3MHT6, UniRef:UniRef50_Q8E4Q4, UniRef:UniRef90_A0A0P0N8C2
contig_1	cds	87120	87509	+	DKHKHP_00430		Chemotaxis protein	SO:0001217, UniParc:UPI001862E054, UniRef:UniRef100_A0A7G3MJ62, UniRef:UniRef50_G6A4C0, UniRef:UniRef90_A0A2Z5U3G2
contig_1	cds	87559	87849	+	DKHKHP_00435		ATPase, ATP-binding subunit	RefSeq:WP_172601694.1, SO:0001217, UniParc:UPI0010CAB446, UniRef:UniRef100_A0A7G3MKS3, UniRef:UniRef50_A0A426TBD0, UniRef:UniRef90_A0A7G3MKS3
contig_1	cds	87919	88395	+	DKHKHP_00440	hipB	Transcriptional regulator, contains XRE-family HTH domain	COG:COG1396, COG:K, RefSeq:WP_093958853.1, SO:0001217, UniParc:UPI000B8AC5A7, UniRef:UniRef100_A0A7G3MLN2, UniRef:UniRef50_S0NSW0, UniRef:UniRef90_S0NSW0
contig_1	cds	88395	89177	+	DKHKHP_00445		UDP-N-acetylglucosamine kinase	EC:2.7.1.176, KEGG:K16214, RefSeq:WP_093958852.1, SO:0001217, UniParc:UPI000B8B8A14, UniRef:UniRef100_A0A7G3MPK1, UniRef:UniRef50_A0A0Z8AP69, UniRef:UniRef90_A0A380K1G8
contig_1	cds	89174	90403	+	DKHKHP_00450		SIR2-2 domain-containing protein	RefSeq:WP_024380477.1, SO:0001217, UniParc:UPI0003F4EC89, UniRef:UniRef100_A0A7G3MJ92, UniRef:UniRef50_S4C9H1, UniRef:UniRef90_A0A081PQG8
contig_1	cds	90393	92012	+	DKHKHP_00455		FtsK/SpoIIIE family protein	RefSeq:WP_024390203.1, SO:0001217, UniParc:UPI0003F70783, UniRef:UniRef100_A0A7G3MIJ7, UniRef:UniRef50_E1LPB1, UniRef:UniRef90_A0A081PQG9
contig_1	cds	92396	92758	+	DKHKHP_00460		SAG1252 family conjugative relaxosome accessory protein	RefSeq:WP_000140674.1, SO:0001217, UniParc:UPI0001F599A5, UniRef:UniRef100_A0A2X2LKI7, UniRef:UniRef50_Q8E4R1, UniRef:UniRef90_F5X6Y3
contig_1	cds	92761	93126	+	DKHKHP_00465	mobC	Plasmid mobilization relaxosome protein MobC	RefSeq:WP_000431640.1, SO:0001217, UniParc:UPI0001F599A6, UniRef:UniRef100_A0A2X2NVV5, UniRef:UniRef50_Q8E4R2, UniRef:UniRef90_A0A2X2NVV5
contig_1	cds	93113	94996	+	DKHKHP_00470		SAG1250 family conjugative relaxase	RefSeq:WP_000261812.1, SO:0001217, UniParc:UPI0001F679CA, UniRef:UniRef100_A0A6H0TZK9, UniRef:UniRef50_Q8E4R3, UniRef:UniRef90_F5X6Y1
contig_1	cds	95093	96466	+	DKHKHP_00475		Leader peptide-processing serine protease	RefSeq:WP_093958850.1, SO:0001217, UniParc:UPI000B8A8A4A, UniRef:UniRef100_A0A123TBD8, UniRef:UniRef50_F5X6Y0, UniRef:UniRef90_F5X6Y0
contig_1	cds	96507	97205	+	DKHKHP_00480		Two-component system, response regulator, lantibiotic associated	RefSeq:WP_000276752.1, SO:0001217, UniParc:UPI00021A16C1, UniRef:UniRef100_A0A829IET8, UniRef:UniRef50_Q07597, UniRef:UniRef90_F5X6X9
contig_1	cds	97183	98526	+	DKHKHP_00485		histidine kinase	RefSeq:WP_000977993.1, SO:0001217, UniParc:UPI0001F599C3, UniRef:UniRef100_A0A6C0GYU4, UniRef:UniRef50_F5X6X8, UniRef:UniRef90_F5X6X8
contig_1	cds	98716	99417	+	DKHKHP_00490		Lantibiotic protection ABC transporter ATP-binding protein	RefSeq:WP_000452012.1, SO:0001217, UniParc:UPI0001F599C4, UniRef:UniRef100_A0A2I7ZF02, UniRef:UniRef50_A0A447UD57, UniRef:UniRef90_A0A116MJ58
contig_1	cds	99410	100147	+	DKHKHP_00495		Lantibiotic protection ABC transporter permease protein	RefSeq:WP_000181737.1, SO:0001217, UniParc:UPI0001F599C5, UniRef:UniRef100_A0A6B9RNH4, UniRef:UniRef50_E1LK17, UniRef:UniRef90_F5X6X6
contig_1	cds	100125	100811	+	DKHKHP_00500		ABC transporter permease	KEGG:K20492, RefSeq:WP_001033677.1, SO:0001217, UniParc:UPI0001F599C6, UniRef:UniRef100_A0A6C0GYI8, UniRef:UniRef50_E9FKV5, UniRef:UniRef90_A0A1X9I3I2
