gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
MFHNZSZY_CDS_0014	7637	7726	+	KT887559	-0.175206098406874	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0015	7770	8171	+	KT887559	-20.49461813168685	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0016	8187	8534	+	KT887559	-25.048693708421894	6694	193.0	0.832	1.1859999999999999e-60	p198392 VI_03050	6694	163.28891	4.5200057531624033e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	6694	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0017	8564	8923	+	KT887559	-17.455715299021495	6694	162.0	0.704	6.038e-50	p198392 VI_03050	6694	139.436539	1.1251867015143625e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	6694	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0018	8994	9260	+	KT887559	-9.183734447740424	6684	54.0	0.409	4.772e-13	p421634 VI_09523	6684	68.111115	1.3939023488062873e-18	No_custom_HMM	No_custom_HMM	No_custom_HMM	6684	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0019	9253	9498	+	KT887559	-20.79361277836477	795	91.0	0.585	6.456e-26	p186298 VI_09956	38161	72.725609	4.839865201346641e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	795	PHANOTATE_1.5.1	CDS	#838383	partition protein ATPase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0020	9495	9725	+	KT887559	-6.24489833159489	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0021	9722	10000	+	KT887559	-14.782424037608903	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0022	10333	10238	-	KT887559	-5.1223727143975175	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0023	10823	10566	-	KT887559	-9.12499895006608	603	74.0	0.574	3.1630000000000005e-20	p326765 VI_03279	603	81.697495	1.5057319410995414e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	603	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0024	11872	10868	-	KT887559	-145787.30056527237	68	233.0	0.565	2.633e-72	p356679 VI_02767	68	416.446228	1.2037510889492347e-124	No_custom_HMM	No_custom_HMM	No_custom_HMM	68	PHANOTATE_1.5.1	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0025	13910	11634	-	KT887559	-6160062.011833864	5909	295.0	0.599	2.3229999999999997e-93	p319068 VI_03583	5909	363.137024	1.6336639288647574e-108	No_custom_HMM	No_custom_HMM	No_custom_HMM	5909	PHANOTATE_1.5.1	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0026	13840	14793	+	KT887559	-580.5916818546357	73	188.0	0.501	4.765e-56	p379932 VI_08141	73	217.447906	6.241001750824855e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	73	PHANOTATE_1.5.1	CDS	#3e83f6	head scaffolding protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0027	14847	15815	+	KT887559	-13495.770172835542	8979	171.0	0.569	1.4079999999999998e-51	p425161 VI_10683	70	407.747772	7.671793089618376e-122	No_custom_HMM	No_custom_HMM	No_custom_HMM	8979	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0028	15944	16546	+	KT887559	-117.78311845150112	74	182.0	0.478	4.5659999999999997e-54	p403060 VI_06811	74	199.559448	1.0854005228221162e-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	74	PHANOTATE_1.5.1	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0029	16644	17105	+	KT887559	-32.102107094832625	71	134.0	0.488	1.5089999999999998e-39	p302602 VI_09539	71	148.965546	1.964698946963958e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	71	PHANOTATE_1.5.1	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0030	17107	17544	+	KT887559	-14.83540403563998	65	93.0	0.377	3.1580000000000002e-25	p12005 VI_03693	65	97.12278	1.675655774734194e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	65	PHANOTATE_1.5.1	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0031	17537	18202	+	KT887559	-79.5161278042976	26	49.0	0.267	2.762e-10	p137381 VI_06261	26	85.887665	6.766759606554063e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	26	PHANOTATE_1.5.1	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0032	18214	19329	+	KT887559	-1328.389194889014	907	441.0	0.616	1.168e-141	NC_009542_p28	907	480.562927	6.927552505746627e-144	No_custom_HMM	No_custom_HMM	No_custom_HMM	907	PHANOTATE_1.5.1	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0033	19351	19782	+	KT887559	-41.87573838610444	1182	274.0	0.917	2.533e-88	p255618 VI_08112	1182	231.277939	8.009336717669234e-69	No_custom_HMM	No_custom_HMM	No_custom_HMM	1182	PHANOTATE_1.5.1	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0034	19782	19991	+	KT887559	-2.4739903364233906	54	64.0	0.49	9.019e-17	MF490239_p53	54	76.474548	2.9957029988640155e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	54	PHANOTATE_1.5.1	CDS	#838383	DksA-like zinc-finger protein	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0035	19991	20296	+	KT887559	-7.744725185419725	31408	61.0	0.454	7.073e-15	p160117 VI_09388	31408	63.321606	4.0484355027604615e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	31408	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0036	20293	20754	+	KT887559	-11.15115858891884	7	122.0	0.483	4.5330000000000006e-34	NC_001629_p14	7	205.284927	2.996971205940477e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	7	PHANOTATE_1.5.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0037	20751	21236	+	KT887559	-5.733323184150008	13	103.0	0.397	7.667999999999999e-29	p99192 VI_11084	13	116.034088	3.0058171752625973e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	13	PHANOTATE_1.5.1	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0038	21233	21520	+	KT887559	-10.192425800780608	1214	105.0	0.605	9.483e-31	p234538 VI_07694	1214	104.373825	5.463176719613946e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	1214	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0039	21544	21684	+	KT887559	-2.099346649947726	7050	91.0	0.916	1.619e-26	p309046 VI_07697	7050	86.787331	1.0373783997621786e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	7050	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0040	21699	23753	+	KT887559	-1373852.1298058038	19166	156.0	0.462	2.0220000000000003e-46	p255465 VI_06352	28	282.815216	1.858765694279782e-83	No_custom_HMM	No_custom_HMM	No_custom_HMM	19166	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0041	23750	24070	+	KT887559	-14.795633605784303	1237	178.0	0.806	1.4660000000000001e-55	p245436 VI_02414	1237	152.194778	8.851333858053426e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	1237	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0042	24098	24226	+	KT887559	-1.009113093938459	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0043	24316	25239	+	KT887559	-421.0151986887698	6	65.0	0.286	5.55e-14	p248291 VI_09499	6	152.688934	2.8146812445616833e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	6	PHANOTATE_1.5.1	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0044	25232	25756	+	KT887559	-34.37859305078007	1228	304.0	0.841	2.1709999999999998e-97	p284533 VI_03834	1228	273.282898	1.5310803458186927e-81	No_custom_HMM	No_custom_HMM	No_custom_HMM	1228	PHANOTATE_1.5.1	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0045	25768	27732	+	KT887559	-3355196.686723647	6043	476.0	0.703	1.02e-146	p336028 VI_09513	6043	489.806946	2.982815579978588e-146	No_custom_HMM	No_custom_HMM	No_custom_HMM	6043	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0046	27746	28456	+	KT887559	-38.31038474228313	1807	169.0	0.418	4.68e-50	p192964 VI_05576	1807	184.832123	3.9706479989126945e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	1807	PHANOTATE_1.5.1	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0047	28453	29373	+	KT887559	-120.66319442703312	1677	139.0	0.345	1.0849999999999999e-39	NC_001697_p40	1677	237.557037	4.3291467659693656e-70	No_custom_HMM	No_custom_HMM	No_custom_HMM	1677	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0048	29370	29909	+	KT887559	-68.08215159698197	1398	196.0	0.657	5.547e-61	p43006 VI_12007	1398	206.259689	5.700121470587669e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	1398	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0049	29890	31563	+	KT887559	-1093.065022392303	4011	301.0	0.627	1.236e-95	p240161 VI_01320	4011	465.66214	1.2602763127553652e-139	No_custom_HMM	No_custom_HMM	No_custom_HMM	4011	PHANOTATE_1.5.1	CDS	#07e9a2	baseplate protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0050	32010	31606	-	KT887559	-32.597024409842035	497	100.0	0.443	2.636e-28	p375004 VI_04199	497	136.948807	2.0470058063144105e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	497	PHANOTATE_1.5.1	CDS	#ff59f5	toxin-antitoxin system HicB-like	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0051	32220	32038	-	KT887559	-10.504712128017452	353	72.0	0.583	1.405e-19	KY363359_p22	353	85.945107	2.85180560201206e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	353	PHANOTATE_1.5.1	CDS	#ff59f5	toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0052	32466	32272	-	KT887559	-1.5074654842917978	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MFHNZSZY_CDS_0053	32616	32518	-	KT887559	-3.597374620211351	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
