gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
ATLQDKAT_CDS_0011	7010	6753	-	ON470622	-39.00536067190811	33798	45.0	0.426	2.809e-09	p31391 VI_11366	33798	40.258507	6.646205602605015e-10	No_custom_HMM	No_custom_HMM	No_custom_HMM	33798	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0012	7503	6946	-	ON470622	-1313.3053478900952	17234	395.0	1.0	3.0900000000000005e-128	p258879 VI_10210	17234	366.740417	5.655238697445718e-110	No_custom_HMM	No_custom_HMM	No_custom_HMM	17234	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0013	7852	7496	-	ON470622	-77.64575971061244	6675	270.0	1.0	2.718e-87	p258880 VI_10210	6675	228.567261	2.747880235314293e-68	No_custom_HMM	No_custom_HMM	No_custom_HMM	6675	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0014	7971	7837	-	ON470622	-32.26198546580265	2936	96.0	1.0	2.342e-28	p160058 VI_09502	2936	91.642784	4.691832455236559e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	2936	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0015	8753	7968	-	ON470622	-10843.652484630034	25613	150.0	1.0	7.428999999999999e-47	p210894 VI_11177	25613	321.029114	2.032013237215001e-96	No_custom_HMM	No_custom_HMM	No_custom_HMM	25613	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0016	9433	8753	-	ON470622	-298.27144132491605	15091	232.0	1.0	1.4100000000000001e-74	p274454 VI_07352	15091	209.269791	1.3713595717945886e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	15091	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0017	9633	9529	-	ON470622	-0.0793810606546689	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0018	10258	9599	-	ON470622	-715.0219945159128	4	70.0	0.29	1.132e-16	p259758 VI_06270	4	182.244354	2.9907223692355627e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	4	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0019	10266	10358	+	ON470622	-2.835226013127185	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0020	10351	10548	+	ON470622	-8.94952278036592	409	81.0	0.618	1.233e-22	p88852 VI_07592	409	90.978821	1.7323371114151046e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	409	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0021	10574	11035	+	ON470622	-744.1386383083689	101	113.0	0.429	4.618e-32	p277342 VI_02593	101	158.336838	3.897900452887085e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	101	PHANOTATE_1.5.1	CDS	#a861e3	CII-like transcriptional activator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0022	11063	11254	+	ON470622	-0.2078041994108169	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0023	11273	11452	+	ON470622	-23.870630018708606	1343	125.0	1.0	3.114e-38	p203542 VI_10040	1343	118.640854	1.649678805151187e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1343	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0024	11442	12425	+	ON470622	-11531.2232232077	11896	264.0	0.807	1.39e-84	p335077 VI_06841	391	380.799286	1.1190449641690396e-113	No_custom_HMM	No_custom_HMM	No_custom_HMM	11896	PHANOTATE_1.5.1	CDS	#ffdf59	primosomal protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0025	12422	13231	+	ON470622	-42734.61675083574	56	183.0	0.423	6.582e-54	NC_029057_p67	116	331.101654	2.944419708775092e-98	No_custom_HMM	No_custom_HMM	No_custom_HMM	56	PHANOTATE_1.5.1	CDS	#838383	DNA methyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0026	13241	13618	+	ON470622	-182.0880019616933	1532	106.0	0.887	1.11e-30	p343398 VI_10997	34	158.726929	4.1240636421150364e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	1532	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0027	13631	14611	+	ON470622	-82987.74274463435	96	518.0	0.749	1.0240000000000001e-168	NC_005856_p103	96	510.796234	3.511874714094113e-153	No_custom_HMM	No_custom_HMM	No_custom_HMM	96	PHANOTATE_1.5.1	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0028	14626	14988	+	ON470622	-60.48226407059751	79	101.0	0.459	2.452e-28	KR093649_p28	79	153.996368	4.974281487191312e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	79	PHANOTATE_1.5.1	CDS	#a861e3	anti-termination protein Q-like	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0029	15454	15011	-	ON470622	-588.8060956116376	8552	153.0	0.544	6.2660000000000004e-46	p328674 VI_10917	8552	175.953842	1.1429714544444549e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	8552	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0030	16399	15458	-	ON470622	-382762.580867448	7651	442.0	0.745	2.685e-143	p328675 VI_10917	7651	475.559845	1.372290645249009e-142	No_custom_HMM	No_custom_HMM	No_custom_HMM	7651	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0031	16442	16534	+	ON470622	-2.36183856760232	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0032	16555	16647	+	ON470622	-0.2342930541590787	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0033	16710	17021	+	ON470622	-64.65621996417944	785	107.0	0.557	7.77e-31	p416237 VI_06338	785	128.274155	1.8744876794909354e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	785	PHANOTATE_1.5.1	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0034	17018	17557	+	ON470622	-403.42923281594864	12853	190.0	0.696	2.928e-59	p348329 VI_09236	12853	205.415634	7.029275898158096e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	12853	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0035	17560	17988	+	ON470622	-44.1094606418977	1356	73.0	0.483	1.631e-19	NC_023590_p44	1356	111.938606	4.889257402739723e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	1356	PHANOTATE_1.5.1	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0036	17970	18317	+	ON470622	-68.05662160637783	1275	82.0	0.601	5.1159999999999995e-23	NC_021783_p34	1275	116.601234	6.797673237965671e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1275	PHANOTATE_1.5.1	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0037	18314	18607	+	ON470622	-34.83247206238136	717	107.0	0.572	4.293e-31	MF036690_p120	717	112.377602	5.352331724336046e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	717	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0038	18824	18913	+	ON470622	-2.2656612792182087	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0039	18942	19187	+	ON470622	-40.450163882172085	571	106.0	0.715	1.6e-30	KX987158_p18	571	117.328941	6.134983451768937e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	571	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0040	19252	19482	+	ON470622	-74.6036510925015	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	5901	27.945389	3.890152968235461e-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	5901	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0041	19537	19770	+	ON470622	-41.255957377988686	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	3540	26.502529	9.142094570515974e-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	3540	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0042	19758	20108	+	ON470622	-27.4413123636652	144	101.0	0.488	2.668e-28	p226223 VI_00940	144	132.303589	2.8069231207528874e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	144	PHANOTATE_1.5.1	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0043	20122	20304	+	ON470622	-0.1548321890659189	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0044	20265	20762	+	ON470622	-904.0827065039424	83	136.0	0.453	5.021e-40	p403642 VI_03420	83	177.561295	6.0074537547636365e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	83	PHANOTATE_1.5.1	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0045	20766	22517	+	ON470622	-6106741424.534656	2699	253.0	0.404	1.01e-76	p400353 VI_01755	9	615.960144	3.3256424488636635e-184	No_custom_HMM	No_custom_HMM	No_custom_HMM	2699	PHANOTATE_1.5.1	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0046	22514	22675	+	ON470622	-4.075328899731132	7105	81.0	0.747	4.5289999999999997e-23	p205581 VI_03324	7105	86.384048	1.7123095627221927e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	7105	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0047	22665	23891	+	ON470622	-37354805.476362616	12	301.0	0.443	3.288e-92	p213127 VI_06558	12	444.129456	2.4341767777429255e-132	No_custom_HMM	No_custom_HMM	No_custom_HMM	12	PHANOTATE_1.5.1	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0048	23884	24483	+	ON470622	-1427.7486429283813	80	172.0	0.518	5.56e-52	MF678788_p6	80	222.113968	4.174421502202786e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	80	PHANOTATE_1.5.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0049	24493	25731	+	ON470622	-1332901.1490861806	10	197.0	0.321	4.4580000000000004e-57	p205037 VI_04338	10	337.376526	5.657985119013337e-100	No_custom_HMM	No_custom_HMM	No_custom_HMM	10	PHANOTATE_1.5.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0050	25809	26126	+	ON470622	-113.97193294273552	40	84.0	0.438	6.625e-23	KY653124_p48	40	108.867218	4.415881813896498e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	40	PHANOTATE_1.5.1	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0051	26196	26393	+	ON470622	-7.834579314040194	2612	56.0	0.455	6.276e-14	p326943 VI_02598	2612	92.011772	4.2642383257588215e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	2612	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0052	26395	26727	+	ON470622	-34.164960532562645	25	91.0	0.485	2.889e-25	p259995 VI_06031	25	143.640579	2.340416620741778e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	25	PHANOTATE_1.5.1	CDS	#35d7ff	head closure Hc1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0053	26720	27259	+	ON470622	-373.1811090216977	17053	43.0	0.448	2.383e-09	KR093651_p23	5	74.806313	1.7841548707677133e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	17053	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0054	27256	27621	+	ON470622	-47.74050182711359	78	70.0	0.387	1.396e-17	NC_024356_p11	78	92.267494	5.953159567831323e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	78	PHANOTATE_1.5.1	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0055	27679	28170	+	ON470622	-114.79925265917169	158	90.0	0.352	7.512e-24	p201865 VI_02938	158	122.162827	6.828841583735684e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	158	PHANOTATE_1.5.1	CDS	#07e9a2	major tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0056	28214	28597	+	ON470622	-181.1171569129036	1749	121.0	0.421	1.674e-34	p379479 VI_09071	1749	165.461105	1.494826086308034e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	1749	PHANOTATE_1.5.1	CDS	#07e9a2	tail assembly chaperone	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0057	28600	28863	+	ON470622	-76.10482691496217	337	109.0	0.628	7.549000000000001e-32	NC_016765_p18	337	76.966423	2.9493212864928013e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	337	PHANOTATE_1.5.1	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0058	28922	29299	+	ON470622	-7.061210578312573	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0059	29345	31882	+	ON470622	-12624471776.173704	2854	622.0	0.457	6.748e-197	p165767 VI_11886	2854	1001.930054	7.110779469229038e-301	No_custom_HMM	No_custom_HMM	No_custom_HMM	2854	PHANOTATE_1.5.1	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0060	31882	32361	+	ON470622	-110.928624543824	384	130.0	0.482	6.85e-38	p257441 VI_10110	384	202.948196	1.9624649938324125e-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	384	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0061	32348	32830	+	ON470622	-206.7535847903013	396	116.0	0.446	3.565e-33	p352115 VI_08543	396	202.728348	5.931343721248886e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	396	PHANOTATE_1.5.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0062	32840	33220	+	ON470622	-142.50143867544816	329	64.0	0.326	3.009e-15	NC_015466_p83	329	45.621117	5.853450006917236e-12	No_custom_HMM	No_custom_HMM	No_custom_HMM	329	PHANOTATE_1.5.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0063	33217	36285	+	ON470622	-52655128176524.0	23466	754.0	0.994	2.6030000000000002e-250	p327293 VI_02624	469	970.644836	1.5091779848149693e-291	No_custom_HMM	No_custom_HMM	No_custom_HMM	23466	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0064	36361	40398	+	ON470622	-1.2585198610357293e+17	20877	854.0	0.412	3.966e-268	KY652726_p27	20877	1232.20752	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	20877	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0065	40426	40518	+	ON470622	-0.1987084243606712	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ATLQDKAT_CDS_0066	40622	40834	+	ON470622	-6.795491905218302	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
