gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
PUHHLZWX_CDS_0027	19216	18653	-	MK448228	-4732.116723508616	222	92.0	0.329	1.057e-24	KX664695_p144	222	160.792572	1.0539119032010255e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	222	PHANOTATE_1.5.1	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0028	19662	19219	-	MK448228	-15.582022990490747	302	84.0	0.411	2.0609999999999997e-22	p289237 VI_09357	302	144.624451	3.208231319596797e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	302	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0029	19988	19662	-	MK448228	-41.4957334347085	2085	159.0	0.693	8.289e-49	KY670595_p83	2085	157.728394	1.9221107952493925e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	2085	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0030	21027	19990	-	MK448228	-74105.84993958983	264	160.0	0.374	1.453e-45	p358640 VI_12386	264	298.509399	9.393090162062461e-89	No_custom_HMM	No_custom_HMM	No_custom_HMM	264	PHANOTATE_1.5.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0031	21509	21027	-	MK448228	-32.13109049685623	2122	255.0	0.774	3.968e-81	p353617 VI_06430	2122	239.199081	3.2882516568932114e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	2122	PHANOTATE_1.5.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0032	22677	21511	-	MK448228	-99409.0430061781	2229	553.0	0.635	8.057999999999999e-179	p353616 VI_06430	2229	556.517822	1.023381547268418e-166	No_custom_HMM	No_custom_HMM	No_custom_HMM	2229	PHANOTATE_1.5.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0033	23508	22681	-	MK448228	-17833.057931151765	324	214.0	0.458	9.302e-65	p327935 VI_06679	324	331.746429	2.395037787938759e-98	No_custom_HMM	No_custom_HMM	No_custom_HMM	324	PHANOTATE_1.5.1	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0034	24952	23432	-	MK448228	-18827977.01970737	146	429.0	0.5	1.688e-135	p353614 VI_06430	146	439.124451	6.207197277983239e-131	No_custom_HMM	No_custom_HMM	No_custom_HMM	146	PHANOTATE_1.5.1	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0035	26629	24953	-	MK448228	-1293920363.0710497	38	254.0	0.33	2.264e-75	p428778 VI_10880	38	336.709839	7.379513542861801e-100	No_custom_HMM	No_custom_HMM	No_custom_HMM	38	PHANOTATE_1.5.1	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0036	27263	26631	-	MK448228	-8806.985900437694	51	52.0	0.347	4.887e-11	NC_022971_p69	51	103.997406	2.1991084436901973e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	51	PHANOTATE_1.5.1	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0037	27528	27379	-	MK448228	-7.986577224436733	20573	102.0	0.987	1.981e-30	p26421 VI_01625	20573	92.7658	1.7577821642576464e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	20573	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0038	27860	27585	-	MK448228	-31.031252354504264	34701	213.0	1.0	6.867e-68	NC_019710_p68	34701	188.46051	3.7321763024331616e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	34701	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0039	28363	27896	-	MK448228	-47.30837963571522	13	193.0	0.627	9.079999999999999e-60	p99192 VI_11084	13	221.084717	1.3544961748128976e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	13	PHANOTATE_1.5.1	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0040	28851	28360	-	MK448228	-131.36255161938965	7	130.0	0.523	6.8379999999999995e-37	NC_001629_p14	7	226.15271	1.4775536066648466e-66	No_custom_HMM	No_custom_HMM	No_custom_HMM	7	PHANOTATE_1.5.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0041	29180	28866	-	MK448228	-84.79170535063093	1350	128.0	0.65	2.024e-38	NC_001901_p54	1350	117.309723	5.016641537445974e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1350	PHANOTATE_1.5.1	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0042	29448	29230	-	MK448228	-0.2293583083241949	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0043	29578	29483	-	MK448228	-0.1232771001533834	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0044	29723	29631	-	MK448228	-0.0957843488688743	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0045	30251	29751	-	MK448228	-2746.640528989849	943	222.0	0.699	8.214000000000001e-70	p238332 VI_06641	943	236.225327	3.387953806879978e-70	No_custom_HMM	No_custom_HMM	No_custom_HMM	943	PHANOTATE_1.5.1	CDS	#a861e3	anti-termination protein Q-like	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0046	30388	30248	-	MK448228	-4.03414062057048	2705	98.0	1.0	5.0009999999999996e-29	p92578 VI_12086	2705	98.476845	2.428512408381367e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	2705	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0047	30768	30385	-	MK448228	-663.7479278962279	1621	172.0	0.714	3.5179999999999995e-53	p17573 VI_02943	1621	161.314484	1.7184868823787259e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	1621	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0048	31346	30765	-	MK448228	-1093.5373265040173	171	252.0	0.667	1.63e-79	p375816 VI_01860	171	340.934662	3.818929461442676e-101	No_custom_HMM	No_custom_HMM	No_custom_HMM	171	PHANOTATE_1.5.1	CDS	#ffdf59	NinG/ Rap DNA junction specific endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0049	31515	31339	-	MK448228	-6.928249681997535	288	113.0	0.945	3.7560000000000004e-34	p137173 VI_02792	288	109.789322	8.851200988532293e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	288	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0050	32111	31515	-	MK448228	-895.3972612884531	319	147.0	0.499	7.444e-44	p59767 VI_03941	319	211.984467	7.070078511398844e-63	No_custom_HMM	No_custom_HMM	No_custom_HMM	319	PHANOTATE_1.5.1	CDS	#ffdf59	NinB/ Orf homologous recombination mediator	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0051	32516	32268	-	MK448228	-30.945153601221893	1785	95.0	0.658	1.738e-27	NC_031918_p20	1785	116.180634	1.0506486281212698e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	1785	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0052	33163	32516	-	MK448228	-1983.067119538508	924	42.0	0.348	4.368e-08	NC_006949_p36	60	78.549202	1.5030489402227436e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	924	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0053	33372	33160	-	MK448228	-12.829175668334928	926	102.0	0.709	1.815e-29	AP004402_p92	926	99.934502	1.4943156378635077e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	926	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0054	33833	33372	-	MK448228	-190.30929722451555	4838	66.0	0.285	3.285e-16	p147183 VI_03286	1138	71.514709	1.8943213819443275e-19	No_custom_HMM	No_custom_HMM	No_custom_HMM	4838	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0055	34089	33826	-	MK448228	-26.155837626827388	667	145.0	0.793	1.7859999999999999e-44	p378137 VI_02915	667	131.382126	1.758187546904841e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	667	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0056	34520	34086	-	MK448228	-112.81499247918052	614	56.0	0.409	3.321e-12	p318365 VI_07135	492	109.005211	6.281064937045347e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	614	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0057	34819	34517	-	MK448228	-38.81472568536072	1687	147.0	0.719	4.897e-45	p86918 VI_02716	1687	104.277931	1.292315492324327e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	1687	PHANOTATE_1.5.1	CDS	#a861e3	MarR family transcrition regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0058	35595	34819	-	MK448228	-1217.702681250548	33198	155.0	0.669	2.465e-47	p178662 VI_06546	109	272.985138	5.301835061610045e-81	No_custom_HMM	No_custom_HMM	No_custom_HMM	33198	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0059	36320	35592	-	MK448228	-646.3224943921264	1032	276.0	0.578	1.029e-85	p113701 VI_02986	1032	213.386261	1.2669335313649023e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	1032	PHANOTATE_1.5.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0060	36464	36372	-	MK448228	-0.140971625323943	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0061	36675	36454	-	MK448228	-14.583039780538076	3638	163.0	1.0	4.139e-51	p61476 VI_02766	3638	161.645386	6.847832198305569e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	3638	PHANOTATE_1.5.1	CDS	#a861e3	CII-like transcriptional activator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0062	36943	36716	-	MK448228	-5.015340727512026	35	48.0	0.468	1.067e-10	p323300 VI_10199	35	50.735031	4.2672640235072975e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	35	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0063	37012	37734	+	MK448228	-10548.017872537135	6201	201.0	0.714	9.055000000000001e-63	p89843 VI_01594	4	191.821426	3.693234750855401e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	6201	PHANOTATE_1.5.1	CDS	#a861e3	CI-like repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0064	37846	38076	+	MK448228	-4.147254502608013	26809	79.0	0.534	4.442e-21	NC_019717_p43	26809	76.140388	3.7656733877654564e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	26809	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0065	38133	38612	+	MK448228	-34.63759220325431	5820	78.0	0.414	1.285e-19	p281648 VI_10929	5820	88.771332	7.328462261572224e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	5820	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0066	38609	38740	+	MK448228	-0.1832582151027955	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PUHHLZWX_CDS_0067	38761	38901	+	MK448228	-4.373146823866096	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
