gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
VXRNQHVU_CDS_0011	9166	8594	-	NC_031039	-4627371.401688513	21672	363.0	0.894	3.145e-117	NC_016163_p47	21672	356.858246	5.404154702083511e-107	No_custom_HMM	No_custom_HMM	No_custom_HMM	21672	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0012	11137	9182	-	NC_031039	-3.70666337215596e+21	33406	1598.0	1.0	0.0	NC_031039_p12	33406	1542.716797	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	33406	PHANOTATE_1.5.1	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0013	11242	11877	+	NC_031039	-3659563.30953248	30298	538.0	1.0	1.364e-177	NC_031039_p13	30298	495.084656	3.547961849400634e-149	No_custom_HMM	No_custom_HMM	No_custom_HMM	30298	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0014	11890	12054	+	NC_031039	-26.68253536525142	32138	141.0	1.0	5.69e-43	NC_031039_p14	32138	144.058731	1.8160264479975575e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	32138	PHANOTATE_1.5.1	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0015	12051	12500	+	NC_031039	-38155.15256837811	24572	337.0	1.0	2.7860000000000003e-109	NC_031039_p15	24572	290.105621	6.940411201218684e-87	No_custom_HMM	No_custom_HMM	No_custom_HMM	24572	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0016	12530	13747	+	NC_031039	-58379625763588.13	325	331.0	0.457	3.982e-102	MF360957_p200	325	376.602661	6.318051938409314e-112	No_custom_HMM	No_custom_HMM	No_custom_HMM	325	PHANOTATE_1.5.1	CDS	#ffdf59	Dda-like helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0017	13795	14529	+	NC_031039	-1199148450.9274845	547	130.0	0.458	1.8100000000000002e-36	NC_024792_p125	547	166.585052	1.0251410021743124e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	547	PHANOTATE_1.5.1	CDS	#838383	phosphoesterase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0018	14532	14855	+	NC_031039	-53619.43280608393	38073	267.0	1.0	6.711e-86	NC_031039_p18	38073	237.427368	4.115737885136581e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	38073	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0019	14937	15164	+	NC_031039	-235.9353189486615	33116	181.0	1.0	1.359e-56	MF360957_p203	33116	171.102997	8.571931844476688e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	33116	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0020	15848	15204	-	NC_031039	-826422.7630001318	14642	390.0	0.88	2.022e-126	NC_022774_p30	14642	394.054565	2.757469171765291e-118	No_custom_HMM	No_custom_HMM	No_custom_HMM	14642	PHANOTATE_1.5.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0021	15945	16115	+	NC_031039	-3.167603841451744	31070	136.0	1.0	2.0579999999999997e-41	MF360957_p205	31070	135.364136	1.092398848181828e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	31070	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0022	16154	16876	+	NC_031039	-352976649.97990143	392	107.0	0.324	4.245e-28	NC_028782_p34	392	184.785583	6.080642251668484e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	392	PHANOTATE_1.5.1	CDS	#838383	metal-dependent hydrolase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0023	16889	17152	+	NC_031039	-19408.96213466798	22168	179.0	1.0	7.97e-56	KT895374_p72	22168	175.816391	3.1554137695339577e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	22168	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0024	17375	19678	+	NC_031039	-2.716267976012575e+30	543	509.0	0.488	1.154e-159	p46685 VI_00032	543	516.720459	1.5690844644107716e-154	No_custom_HMM	No_custom_HMM	No_custom_HMM	543	PHANOTATE_1.5.1	CDS	#ffdf59	DNA topoisomerase II large subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0025	19739	20536	+	NC_031039	-2951798584.884269	25820	567.0	1.0	1.819e-186	MF360957_p209	25820	525.306335	5.416483551609269e-158	No_custom_HMM	No_custom_HMM	No_custom_HMM	25820	PHANOTATE_1.5.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0026	20551	20901	+	NC_031039	-560.965019237852	35453	283.0	1.0	5.686e-91	MF360957_p210	35453	264.064209	2.8805962148536424e-79	No_custom_HMM	No_custom_HMM	No_custom_HMM	35453	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0027	20919	21863	+	NC_031039	-2240104319118.543	14131	503.0	0.782	1.919e-164	MF360957_p211	14131	468.02597	3.578312115958077e-140	No_custom_HMM	No_custom_HMM	No_custom_HMM	14131	PHANOTATE_1.5.1	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0028	21920	23137	+	NC_031039	-5315962604590.983	1297	216.0	0.342	9.03e-63	NC_019526_p53	1297	260.414307	4.624720733605043e-77	No_custom_HMM	No_custom_HMM	No_custom_HMM	1297	PHANOTATE_1.5.1	CDS	#838383	ATPase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0029	23162	24586	+	NC_031039	-8923261966285770.0	1314	228.0	0.325	1.2319999999999998e-66	KU885989_p28	1314	283.133698	7.22843568260737e-84	No_custom_HMM	No_custom_HMM	No_custom_HMM	1314	PHANOTATE_1.5.1	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0030	24579	25259	+	NC_031039	-114989655.7494718	38865	451.0	0.942	6.946000000000001e-147	MF360957_p214	38865	416.116089	1.2314913657589754e-124	No_custom_HMM	No_custom_HMM	No_custom_HMM	38865	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0031	25272	26423	+	NC_031039	-610075835550.6398	13583	472.0	0.614	8.214e-151	NC_031039_p35	13583	475.288208	3.5261466814683524e-142	No_custom_HMM	No_custom_HMM	No_custom_HMM	13583	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0032	26914	26468	-	NC_031039	-199460.1285961158	8048	79.0	0.707	1.0460000000000001e-20	NC_021330_p85	8048	162.692017	1.9824820905147952e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	8048	PHANOTATE_1.5.1	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0033	27020	27190	+	NC_031039	-871.5703003089496	32923	142.0	1.0	2.44e-43	MF360957_p219	32923	143.452286	2.3928472507850753e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	32923	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0034	27207	28436	+	NC_031039	-325511999400336.8	13583	568.0	0.703	5.37e-184	NC_031039_p35	13583	521.483215	3.314258833414112e-156	No_custom_HMM	No_custom_HMM	No_custom_HMM	13583	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0035	28448	29680	+	NC_031039	-121773325861549.31	13583	740.0	0.868	9.584e-244	NC_031039_p35	13583	611.662903	1.3731399004341088e-183	No_custom_HMM	No_custom_HMM	No_custom_HMM	13583	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0036	29695	30840	+	NC_031039	-635525969146641.6	31241	924.0	1.0	4.1840000000000004e-308	MF360957_p222	31241	879.227722	6.155776113985075e-265	No_custom_HMM	No_custom_HMM	No_custom_HMM	31241	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0037	30951	31400	+	NC_031039	-809393.8777251878	19594	196.0	0.859	9.253e-61	KC595511_p108	19594	201.116806	8.668523259918983e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	19594	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0038	31418	31828	+	NC_031039	-463641.93808116415	30275	346.0	1.0	1.423e-112	NC_031039_p38	30275	315.765045	4.459282993764778e-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	30275	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0039	31889	32404	+	NC_031039	-1441977.207885045	34763	424.0	1.0	4.136e-139	NC_031039_p39	34763	391.721497	6.54238961408678e-118	No_custom_HMM	No_custom_HMM	No_custom_HMM	34763	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0040	32497	32763	+	NC_031039	-504.4025521950367	9630	95.0	0.635	1.1710000000000002e-26	KY368639_p15	9630	93.988731	1.0893316990144139e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	9630	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0041	32891	33793	+	NC_031039	-37136114084.06628	19532	468.0	0.782	1.115e-151	MF360957_p228	19532	554.161438	1.718653168109801e-166	No_custom_HMM	No_custom_HMM	No_custom_HMM	19532	PHANOTATE_1.5.1	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0042	33790	34692	+	NC_031039	-9440527870152.04	19532	637.0	1.0	4.061e-210	MF360957_p228	19532	439.743347	1.201191019197545e-131	No_custom_HMM	No_custom_HMM	No_custom_HMM	19532	PHANOTATE_1.5.1	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0043	34679	35125	+	NC_031039	-2408.5295905808985	28113	377.0	1.0	2.757e-123	MF360957_p229	28113	334.790771	1.001054495945827e-100	No_custom_HMM	No_custom_HMM	No_custom_HMM	28113	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0044	35153	35248	+	NC_031039	-1.8204570148569168	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0045	35267	35491	+	NC_031039	-213.7378844681524	20354	147.0	0.968	8.553e-45	KT895374_p105	20354	122.914589	2.5455581866877064e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	20354	PHANOTATE_1.5.1	CDS	#ffdf59	DNA topoisomerase II	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0046	35554	35727	+	NC_031039	-0.1467799380039293	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0047	35851	35750	-	NC_031039	-0.1146578228427016	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0048	36023	35916	-	NC_031039	-1.9586977117508628	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0049	36155	36066	-	NC_031039	-0.0999792491728483	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0050	36258	36127	-	NC_031039	-1.4301285650224111	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0051	36303	38405	+	NC_031039	-1.3445617688664412e+23	551	683.0	0.521	5.146e-218	KT895374_p106	551	476.196136	3.9118734392493524e-142	No_custom_HMM	No_custom_HMM	No_custom_HMM	551	PHANOTATE_1.5.1	CDS	#ffdf59	DNA topoisomerase II	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0052	38459	38941	+	NC_031039	-5479025.420759647	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0053	38974	39435	+	NC_031039	-1744336.5076420049	32266	379.0	1.0	9.958000000000001e-124	MF360957_p235	32266	348.046906	1.0964108912882307e-104	No_custom_HMM	No_custom_HMM	No_custom_HMM	32266	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0054	39505	39696	+	NC_031039	-1382.99036806122	33345	153.0	1.0	3.594e-47	MF360957_p236	33345	152.075134	8.836871666826209e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	33345	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0055	39758	39946	+	NC_031039	-3.684860130329041	33949	141.0	1.0	4.561e-43	MF360957_p237	33949	139.693649	4.995055982396819e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	33949	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0056	39973	40344	+	NC_031039	-1691.811385265485	23222	264.0	1.0	2.529e-84	MF360957_p238	23222	233.217682	9.826266750935651e-70	No_custom_HMM	No_custom_HMM	No_custom_HMM	23222	PHANOTATE_1.5.1	CDS	#f35f49	lysM motif protein	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0057	40371	40745	+	NC_031039	-96183.25745241108	30344	298.0	1.0	4.244e-96	MF360957_p239	30344	264.18042	3.294152581709851e-79	No_custom_HMM	No_custom_HMM	No_custom_HMM	30344	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0058	42060	40783	-	NC_031039	-1859972454830.1028	2767	107.0	0.225	2.4250000000000003e-26	NC_023610_p235	2767	175.576828	3.0372671532187667e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	2767	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0059	42157	43317	+	NC_031039	-4737469520.998328	2921	364.0	0.505	3.89e-114	KT895374_p128	2921	333.487396	3.9779723243520726e-99	No_custom_HMM	No_custom_HMM	No_custom_HMM	2921	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0060	43404	43745	+	NC_031039	-3234.710449001369	27078	268.0	1.0	4.798e-86	MF360957_p242	27078	233.769058	5.987727961391525e-70	No_custom_HMM	No_custom_HMM	No_custom_HMM	27078	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0061	43758	44459	+	NC_031039	-393177.9610387928	6376	319.0	0.692	3.531e-101	KT895374_p130	6376	297.619781	1.2176509592439263e-88	No_custom_HMM	No_custom_HMM	No_custom_HMM	6376	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0062	44476	45168	+	NC_031039	-9173533613.080158	6376	323.0	0.698	8.047999999999999e-103	KT895374_p130	6376	295.244598	6.47907324744593e-88	No_custom_HMM	No_custom_HMM	No_custom_HMM	6376	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0063	45186	45872	+	NC_031039	-52095632.80458449	6376	310.0	0.676	3.616e-98	KT895374_p130	6376	285.745178	5.188861616131833e-85	No_custom_HMM	No_custom_HMM	No_custom_HMM	6376	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0064	45947	46990	+	NC_031039	-57551653.54103981	9485	713.0	0.973	2.9949999999999997e-235	MF360957_p246	9485	558.012146	2.7557374838085307e-167	No_custom_HMM	No_custom_HMM	No_custom_HMM	9485	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0065	47015	49594	+	NC_031039	-2.0886208149932545e+21	22568	1850.0	1.0	0.0	MF360957_p247	22568	1708.882324	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	22568	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VXRNQHVU_CDS_0066	49612	49887	+	NC_031039	-896.4891098994026	8907	93.0	0.604	8.387000000000001e-26	KM983333_p56	8907	100.290726	1.0006513797942735e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	8907	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
