# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	37172	37933	+	JCCBMO_00135		DNA gyrase subunit B	SO:0001217, UniParc:UPI001AF1C1F3, UniRef:UniRef100_A0A8B6SXI4, UniRef:UniRef50_A0A8B6SXI4, UniRef:UniRef90_A0A8B6SXI4
contig_1	cds	38049	38942	+	JCCBMO_00140		Structural protein	SO:0001217, UniParc:UPI001AFA74F0, UniRef:UniRef100_A0A8B6SXI5, UniRef:UniRef50_A0A7S9SV43, UniRef:UniRef90_A0A8B6SXI5
contig_1	cds	38968	39357	+	JCCBMO_00145		Lipoprotein	SO:0001217, UniParc:UPI001AF8AC2D, UniRef:UniRef100_A0A8B6SXI6, UniRef:UniRef50_A0A7T8ESZ2, UniRef:UniRef90_A0A8B6SXI6
contig_1	cds	39587	39925	+	JCCBMO_00150		Ig-like-bact domain-containing protein	SO:0001217, UniParc:UPI001AF2AC91, UniRef:UniRef100_A0A856M461, UniRef:UniRef50_A0A7T8ET22, UniRef:UniRef90_A0A856M461
contig_1	cds	39943	40725	+	JCCBMO_00155		Ankyrin repeat protein	SO:0001217, UniParc:UPI001AF45F46, UniRef:UniRef100_A0A856LZH5, UniRef:UniRef50_A0A856LZH5, UniRef:UniRef90_A0A856LZH5
contig_1	cds	40823	41158	+	JCCBMO_00160		DUF22 domain-containing protein	SO:0001217, UniParc:UPI001AF39343, UniRef:UniRef100_A0A8B6SXI8, UniRef:UniRef50_A0A7T8ET25, UniRef:UniRef90_A0A8B6SXI8
contig_1	cds	41236	42051	+	JCCBMO_00165		Metal-dependent hydrolase	SO:0001217, UniParc:UPI001AFB9F56, UniRef:UniRef100_A0A8B6SXI9, UniRef:UniRef50_A0A8B6SXI9, UniRef:UniRef90_A0A8B6SXI9
contig_1	cds	42057	42608	+	JCCBMO_00170		hypothetical protein	SO:0001217, UniParc:UPI001AF5CCB0, UniRef:UniRef100_A0A8B6SXJ0, UniRef:UniRef50_A0A8B6SXJ0, UniRef:UniRef90_A0A8B6SXJ0
contig_1	cds	42654	43085	+	JCCBMO_00175		HNHc domain-containing protein	SO:0001217, UniParc:UPI001AFBB76A, UniRef:UniRef100_A0A8B6SXJ1, UniRef:UniRef50_A0A8B6SXJ1, UniRef:UniRef90_A0A8B6SXJ1
contig_1	cds	43181	43552	+	JCCBMO_00180		Nuclease	SO:0001217, UniParc:UPI001AF436AB, UniRef:UniRef100_A0A8B6SXJ2, UniRef:UniRef50_A0A2H4J5I6, UniRef:UniRef90_A0A7T8IXF9
contig_1	cds	43637	44170	+	JCCBMO_00185		DUF1963 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T7GSX7, UniRef:UniRef90_A0A7T7GSX7
contig_1	cds	44556	48110	+	JCCBMO_00190		DNA gyrase subunit A	SO:0001217, UniParc:UPI001AF42DA8, UniRef:UniRef100_A0A8B6SXJ5, UniRef:UniRef50_A0A7T7GT50, UniRef:UniRef90_A0A7T7GT50
contig_1	cds	48131	48310	+	JCCBMO_00195		Phage protein	SO:0001217, UniParc:UPI001AF2343B, UniRef:UniRef100_A0A856M471, UniRef:UniRef50_A0A856M471, UniRef:UniRef90_A0A856M471
contig_1	cds	48427	50166	+	JCCBMO_00200		DUF3857 domain-containing protein	SO:0001217, UniParc:UPI001AF2D024, UniRef:UniRef100_A0A856LZI4, UniRef:UniRef50_A0A7S9XHR7, UniRef:UniRef90_A0A856LZI4
contig_1	cds	50745	51053	+	JCCBMO_00205		Viral RNA polymerase beta subunit	SO:0001217, UniParc:UPI001AF6C8F0, UniRef:UniRef100_A0A7T8IXY6, UniRef:UniRef50_A0A7S9XHR7, UniRef:UniRef90_A0A7T7GXM6
contig_1	cds	51138	51566	+	JCCBMO_00210	yezG	Antitoxin YezG	SO:0001217, UniParc:UPI001AF3FCE4, UniRef:UniRef100_A0A8B6SXJ7, UniRef:UniRef50_A0A8B6SXJ7, UniRef:UniRef90_A0A8B6SXJ7
contig_1	cds	51635	51784	+	JCCBMO_00215		RHS repeat-associated core domain-containing protein	SO:0001217, UniParc:UPI001AF8680D, UniRef:UniRef100_A0A8B6SXJ8, UniRef:UniRef50_A0A7T8ESX5, UniRef:UniRef90_A0A8B6SXJ8
contig_1	cds	51965	52210	+	JCCBMO_00220		Membrane-associated protein	SO:0001217, UniParc:UPI001AFA71B1, UniRef:UniRef100_A0A8B6SXJ9, UniRef:UniRef50_A0A8B6SXJ9, UniRef:UniRef90_A0A8B6SXJ9
contig_1	cds	52300	52647	+	JCCBMO_00225		CdiI-4 domain-containing protein	SO:0001217, UniParc:UPI001AFCA800, UniRef:UniRef100_A0A8B6SXK0, UniRef:UniRef50_A0A8B6SXK0, UniRef:UniRef90_A0A8B6SXK0
contig_1	cds	52669	52956	+	JCCBMO_00230		Phage protein	SO:0001217, UniParc:UPI001AFC92E2, UniRef:UniRef100_A0A8B6SXK1, UniRef:UniRef50_A0A7T8IXG4, UniRef:UniRef90_A0A8B6SXK1
contig_1	cds	52976	53239	+	JCCBMO_00235		ATPase	SO:0001217, UniParc:UPI001AF14F39, UniRef:UniRef100_A0A8B6SXK2, UniRef:UniRef50_A0A7T7K826, UniRef:UniRef90_A0A8B6SXK2
contig_1	cds	53246	53620	+	JCCBMO_00240		Lipoprotein	SO:0001217, UniParc:UPI001AF16F08, UniRef:UniRef100_A0A8B6MGF5, UniRef:UniRef50_A0A8B6MGF5, UniRef:UniRef90_A0A8B6MGF5
contig_1	cds	53620	54213	+	JCCBMO_00245		Endo-1,4-beta-xylanase A	SO:0001217, UniParc:UPI001AF7CC8D, UniRef:UniRef100_A0A856M483, UniRef:UniRef50_A0A856M483, UniRef:UniRef90_A0A856M483
contig_1	cds	54232	54615	+	JCCBMO_00250		SH3 domain-containing protein	SO:0001217, UniParc:UPI001AF1E80C, UniRef:UniRef100_A0A856LZJ2, UniRef:UniRef50_A0A856LZJ2, UniRef:UniRef90_A0A856LZJ2
contig_1	cds	54659	55435	+	JCCBMO_00255		hypothetical protein	SO:0001217, UniParc:UPI001AF9B8C5, UniRef:UniRef100_A0A8B6MGF6, UniRef:UniRef50_A0A8B6MGF6, UniRef:UniRef90_A0A8B6MGF6
contig_1	cds	55462	56556	+	JCCBMO_00260		Tellurite resistance protein	SO:0001217, UniParc:UPI001AF85B07, UniRef:UniRef100_A0A8B6MGF7, UniRef:UniRef50_A0A7T8IXN3, UniRef:UniRef90_A0A8B6MGF7
contig_1	cds	56573	57736	+	JCCBMO_00265		DUF4300 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T7GT18, UniRef:UniRef90_A0A8B6MGF8
contig_1	cds	57744	58580	+	JCCBMO_00270		Pv-fam-d protein	SO:0001217, UniParc:UPI001AF04F6A, UniRef:UniRef100_A0A8B6MGF9, UniRef:UniRef50_A0A8B6MGF9, UniRef:UniRef90_A0A8B6MGF9
contig_1	cds	58600	58989	+	JCCBMO_00275		DUF4181 domain-containing protein	SO:0001217, UniParc:UPI001AFA3232, UniRef:UniRef100_A0A8B6MGG0, UniRef:UniRef50_A0A7T7GSV8, UniRef:UniRef90_A0A8B6MGG0
contig_1	cds	59079	60173	+	JCCBMO_00280		Lipoprotein	SO:0001217, UniParc:UPI001AF18C19, UniRef:UniRef100_A0A8B6MGG1, UniRef:UniRef50_A0A8B6MGG1, UniRef:UniRef90_A0A8B6MGG1
contig_1	cds	60187	61593	+	JCCBMO_00285		Glycosyltransferase	SO:0001217, UniParc:UPI001AFC1AAA, UniRef:UniRef100_A0A8B6MGG2, UniRef:UniRef50_A0A7T8EU28, UniRef:UniRef90_A0A7T8EU28
contig_1	cds	61633	61950	+	JCCBMO_00290		Lipoprotein	SO:0001217, UniParc:UPI001AF51DD9, UniRef:UniRef100_A0A8B6MGG3, UniRef:UniRef50_A0A7T8ET08, UniRef:UniRef90_A0A8B6MGG3
contig_1	cds	61953	62495	+	JCCBMO_00295		hypothetical protein	SO:0001217, UniParc:UPI001AF85D74, UniRef:UniRef100_A0A856M494, UniRef:UniRef50_A0A856M494, UniRef:UniRef90_A0A856M494
contig_1	cds	62492	62632	+	JCCBMO_00300		CPBP family intramembrane metalloprotease	SO:0001217, UniParc:UPI001AFBD6D4, UniRef:UniRef100_A0A856LZK1, UniRef:UniRef50_A0A856LZK1, UniRef:UniRef90_A0A856LZK1
contig_1	cds	62663	62836	+	JCCBMO_00305	mbpZ	MbpZ	SO:0001217, UniParc:UPI001AF496C8, UniRef:UniRef100_A0A8B6MGG4, UniRef:UniRef50_A0A8B6MGG4, UniRef:UniRef90_A0A8B6MGG4
contig_1	cds	62861	63052	+	JCCBMO_00310	mbpZ	MbpZ	SO:0001217, UniParc:UPI001AF891CD, UniRef:UniRef100_A0A8B6MGG5, UniRef:UniRef50_A0A8B6MGG5, UniRef:UniRef90_A0A8B6MGG5
contig_1	cds	63082	63351	+	JCCBMO_00315		ASCH domain-containing protein	SO:0001217, UniParc:UPI001AFC1122, UniRef:UniRef100_A0A8B6MGG6, UniRef:UniRef50_A0A7T8ET34, UniRef:UniRef90_A0A8B6MGG6
contig_1	sorf	63377	63460	+	JCCBMO_00320		NADH dehydrogenase subunit 6	SO:0001217, UniRef:UniRef50_A0A7T8ETJ5, UniRef:UniRef90_A0A7T8ETJ5
contig_1	cds	63869	65170	+	JCCBMO_00325		AAA domain-containing protein	SO:0001217, UniParc:UPI001AF740E7, UniRef:UniRef100_A0A8B6MGG7, UniRef:UniRef50_A0A8B6MGG7, UniRef:UniRef90_A0A8B6MGG7
contig_1	cds	65323	67464	+	JCCBMO_00330		DNA-directed RNA polymerase	SO:0001217, UniParc:UPI001AF6A020, UniRef:UniRef100_A0A8B6MGG8, UniRef:UniRef50_A0A8B6MGG8, UniRef:UniRef90_A0A8B6MGG8
contig_1	cds	67518	68072	+	JCCBMO_00335		PRESAN domain-containing protein	SO:0001217, UniParc:UPI001AF2DE68, UniRef:UniRef100_A0A8B6MGG9, UniRef:UniRef50_A0A8B6MGG9, UniRef:UniRef90_A0A8B6MGG9
contig_1	cds	68192	70069	+	JCCBMO_00340		HTH luxR-type domain-containing protein	SO:0001217, UniParc:UPI001AFB5837, UniRef:UniRef100_A0A8B6MGH0, UniRef:UniRef50_A0A7T8ETH6, UniRef:UniRef90_A0A7T8ETH6
contig_1	cds	70086	70643	+	JCCBMO_00345		Conserved domain protein	SO:0001217, UniParc:UPI001AFB0A6C, UniRef:UniRef100_A0A8B6MGH1, UniRef:UniRef50_A0A8B6MGH1, UniRef:UniRef90_A0A8B6MGH1
contig_1	cds	70661	71395	+	JCCBMO_00350		hypothetical protein	SO:0001217, UniParc:UPI001AFB9404, UniRef:UniRef100_A0A856M4A3, UniRef:UniRef50_A0A856M4A3, UniRef:UniRef90_A0A856M4A3
contig_1	cds	71413	72582	+	JCCBMO_00355		Invasion protein	SO:0001217, UniParc:UPI001AF5EDDA, UniRef:UniRef100_A0A8B6MGH2, UniRef:UniRef50_A0A7T7GT21, UniRef:UniRef90_A0A8B6MGH2
contig_1	cds	72835	73062	+	JCCBMO_00360		DUF3953 domain-containing protein	SO:0001217, UniParc:UPI001AFB7E62, UniRef:UniRef100_A0A8B6MGH3, UniRef:UniRef50_A0A7T7GT24, UniRef:UniRef90_A0A7T7GT24
contig_1	cds	73090	75081	+	JCCBMO_00365		DNA ligase (NAD(+))	SO:0001217, UniParc:UPI001AFAA8F6, UniRef:UniRef100_A0A8B6MGH4, UniRef:UniRef50_A0A7S9SVA3, UniRef:UniRef90_A0A7S9SVA3
contig_1	cds	75082	75528	+	JCCBMO_00370		DUF5085 domain-containing protein	SO:0001217, UniParc:UPI001AF0AF17, UniRef:UniRef100_A0A8B6MGH5, UniRef:UniRef50_A0A8B6MGH5, UniRef:UniRef90_A0A8B6MGH5
contig_1	cds	75547	76002	+	JCCBMO_00375		Inorganic pyrophosphatase	SO:0001217, UniParc:UPI001AF05ACB, UniRef:UniRef100_A0A8B6MGH6, UniRef:UniRef50_A0A8B6MGH6, UniRef:UniRef90_A0A8B6MGH6
contig_1	cds	76019	76477	+	JCCBMO_00380		CYTH domain-containing protein	SO:0001217, UniParc:UPI001AF70614, UniRef:UniRef100_A0A8B6MGH7, UniRef:UniRef50_A0A8B6MGH7, UniRef:UniRef90_A0A8B6MGH7
contig_1	cds	76498	76947	+	JCCBMO_00385		Transposase	SO:0001217, UniParc:UPI001AF488D8, UniRef:UniRef100_A0A8B6MGH8, UniRef:UniRef50_A0A7S9SVD8, UniRef:UniRef90_A0A8B6MGH8
contig_1	cds	76964	77413	+	JCCBMO_00390		PBECR3 domain-containing protein	SO:0001217, UniParc:UPI001AF3C276, UniRef:UniRef100_A0A8B6MGH9, UniRef:UniRef50_A0A7S9STN9, UniRef:UniRef90_A0A8B6MGH9
contig_1	cds	77508	77924	+	JCCBMO_00395		Conserved domain protein	SO:0001217, UniParc:UPI001AFADA6A, UniRef:UniRef100_A0A856M4B0, UniRef:UniRef50_A0A856M4B0, UniRef:UniRef90_A0A856M4B0
contig_1	cds	77982	78635	+	JCCBMO_00400		Structural protein	SO:0001217, UniRef:UniRef50_A0A7S9XG55, UniRef:UniRef90_A0A7T7GSY0
contig_1	cds	78661	78954	+	JCCBMO_00405		Heme oxygenase	SO:0001217, UniParc:UPI001AF7CC98, UniRef:UniRef100_A0A8B6MGI0, UniRef:UniRef50_A0A8B6MGI0, UniRef:UniRef90_A0A8B6MGI0
contig_1	cds	78954	79169	+	JCCBMO_00410		Phage protein	SO:0001217, UniParc:UPI001AF3788E, UniRef:UniRef100_A0A8B6MGI1, UniRef:UniRef50_A0A7T8ETJ4, UniRef:UniRef90_A0A8B6MGI1
contig_1	cds	79251	79634	+	JCCBMO_00415		Lipoprotein	SO:0001217, UniParc:UPI001AFC7430, UniRef:UniRef100_A0A8B6MGI2, UniRef:UniRef50_H6LIL1, UniRef:UniRef90_A0A7T7K8T3
contig_1	cds	79660	79968	+	JCCBMO_00420		Mobilization protein	SO:0001217, UniParc:UPI001AFA9444, UniRef:UniRef100_A0A8B6MGI3, UniRef:UniRef50_A0A7T7K7R3, UniRef:UniRef90_A0A7T7K7R3
contig_1	cds	80014	80316	-	JCCBMO_00425		DNA-binding protein	SO:0001217, UniParc:UPI001AF3BC71, UniRef:UniRef100_A0A8B6MGI4, UniRef:UniRef50_A0A7S9XEK1, UniRef:UniRef90_A0A8B6MGI4
contig_1	cds	80507	82129	+	JCCBMO_00430		DNA-directed RNA polymerase	SO:0001217, UniParc:UPI001AF745F1, UniRef:UniRef100_A0A8B6MGI5, UniRef:UniRef50_A0A8B6MGI5, UniRef:UniRef90_A0A8B6MGI5
contig_1	cds	82129	83439	+	JCCBMO_00435		DNA-directed RNA polymerase	SO:0001217, UniParc:UPI001AF1269B, UniRef:UniRef100_A0A8B6MGI6, UniRef:UniRef50_A0A7S9SVB8, UniRef:UniRef90_A0A7S9SVB8
contig_1	cds	83508	84140	+	JCCBMO_00440		Helix-turn-helix domain-containing protein	SO:0001217, UniParc:UPI001AFA3F6A, UniRef:UniRef100_A0A8B6MGI7, UniRef:UniRef50_A0A7T8ESG8, UniRef:UniRef90_A0A8B6MGI7
contig_1	cds	84159	85211	+	JCCBMO_00445		DNA primase	SO:0001217, UniParc:UPI001AF11097, UniRef:UniRef100_A0A856M4B9, UniRef:UniRef50_A0A7S9SUY1, UniRef:UniRef90_A0A856M4B9
contig_1	cds	85295	85795	+	JCCBMO_00450		Structural protein	SO:0001217, UniParc:UPI001AF9E439, UniRef:UniRef100_A0A856LZM7, UniRef:UniRef50_A0A7S9SVE6, UniRef:UniRef90_A0A856LZM7
contig_1	cds	85825	86445	+	JCCBMO_00455		Lipoprotein	SO:0001217, UniParc:UPI001AF4EA29, UniRef:UniRef100_A0A8B6MGI8, UniRef:UniRef50_A0A7S9SVX5, UniRef:UniRef90_A0A8B6MGI8
contig_1	cds	86460	87191	+	JCCBMO_00460	mbpI	MbpI	SO:0001217, UniParc:UPI001AF189DA, UniRef:UniRef100_A0A8B6MGI9, UniRef:UniRef50_A0A7S9STP7, UniRef:UniRef90_A0A8B6MGI9
contig_1	cds	87302	87547	+	JCCBMO_00465		Membrane-associated protein	SO:0001217, UniParc:UPI001AFBAA84, UniRef:UniRef100_A0A8B6MGJ0, UniRef:UniRef50_A0A7T7GSS6, UniRef:UniRef90_A0A7T7GSS6
contig_1	cds	87645	87923	+	JCCBMO_00470		hypothetical protein	SO:0001217, UniParc:UPI001AF89AB3, UniRef:UniRef100_A0A8B6MGJ1, UniRef:UniRef50_A0A8B6MGJ1, UniRef:UniRef90_A0A8B6MGJ1
contig_1	cds	87971	88594	+	JCCBMO_00475		Conserved domain protein	SO:0001217, UniParc:UPI001AF31CCF, UniRef:UniRef100_A0A8B6MGJ2, UniRef:UniRef50_A0A7T7GSG6, UniRef:UniRef90_A0A7T7GSG6
contig_1	cds	88684	88854	+	JCCBMO_00480		Exported protein	SO:0001217, UniParc:UPI001AF7D0F6, UniRef:UniRef100_A0A8B6MGJ3, UniRef:UniRef50_A0A8B6MGJ3, UniRef:UniRef90_A0A7T7K7I2
contig_1	cds	88957	89271	+	JCCBMO_00485		Type III secretion protein	SO:0001217, UniParc:UPI001AF44869, UniRef:UniRef100_A0A8B6MGJ4, UniRef:UniRef50_A0A7T8ESK7, UniRef:UniRef90_A0A8B6MGJ4
contig_1	cds	89396	89542	+	JCCBMO_00490		Exported protein	SO:0001217, UniParc:UPI001AFB4644, UniRef:UniRef100_A0A8B6MGJ5, UniRef:UniRef50_A0A8B6MGJ5, UniRef:UniRef90_A0A8B6MGJ5
contig_1	cds	89659	89841	+	JCCBMO_00495		Transcriptional regulator	SO:0001217, UniParc:UPI001AF9D3D0, UniRef:UniRef100_A0A856M4D2, UniRef:UniRef50_A0A856M4D2, UniRef:UniRef90_A0A856M4D2
contig_1	cds	89847	90149	+	JCCBMO_00500		Relaxase	SO:0001217, UniParc:UPI001AF5A277, UniRef:UniRef100_A0A856LZN6, UniRef:UniRef50_A0A856LZN6, UniRef:UniRef90_A0A856LZN6
contig_1	cds	90170	90406	+	JCCBMO_00505		Holin	SO:0001217, UniParc:UPI001AF98448, UniRef:UniRef100_A0A8B6MGJ6, UniRef:UniRef50_A0A7T8ESR5, UniRef:UniRef90_A0A8B6MGJ6
contig_1	cds	90406	90606	+	JCCBMO_00510		Lipoprotein	SO:0001217, UniParc:UPI001AF40D31, UniRef:UniRef100_A0A8B6MGJ7, UniRef:UniRef50_A0A8B6MGJ7, UniRef:UniRef90_A0A8B6MGJ7
contig_1	cds	90652	90759	+	JCCBMO_00515		hypothetical protein	SO:0001217, UniParc:UPI001AFAF26B, UniRef:UniRef100_A0A8B6MGJ8, UniRef:UniRef50_A0A8B6MGJ8, UniRef:UniRef90_A0A8B6MGJ8
contig_1	cds	90837	91343	+	JCCBMO_00520		Consensus disorder prediction	SO:0001217, UniParc:UPI001AF1C410, UniRef:UniRef100_A0A8B6MGJ9, UniRef:UniRef50_A0A317YRC6, UniRef:UniRef90_A0A7T7GSG9
contig_1	cds	91367	91834	+	JCCBMO_00525		Lipoprotein	SO:0001217, UniParc:UPI001AF54B72, UniRef:UniRef100_A0A8B6MGK0, UniRef:UniRef50_A0A8B6MGK0, UniRef:UniRef90_A0A8B6MGK0
contig_1	cds	91866	92342	+	JCCBMO_00530		Lipoprotein	SO:0001217, UniParc:UPI001AF7B6F2, UniRef:UniRef100_A0A8B6MGK1, UniRef:UniRef50_A0A380FWC3, UniRef:UniRef90_A0A8B6MGK1
contig_1	cds	92364	92609	+	JCCBMO_00535		Terminal repeat-encoded protein	SO:0001217, UniParc:UPI001AFB17CB, UniRef:UniRef100_A0A8B6MGK2, UniRef:UniRef50_A0A7S9SVF0, UniRef:UniRef90_A0A8B6MGK2
contig_1	cds	92700	93389	+	JCCBMO_00540		Cobalt ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A7T7GT27, UniRef:UniRef90_A0A7T7GT27
contig_1	cds	93457	93987	+	JCCBMO_00545		Type II toxin-antitoxin system PemK/MazF family toxin	SO:0001217, UniParc:UPI001AF51AB3, UniRef:UniRef100_A0A856LZP6, UniRef:UniRef50_A0A856LZP6, UniRef:UniRef90_A0A856LZP6
contig_1	cds	94236	94733	+	JCCBMO_00550		Imm63 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T8ESM0, UniRef:UniRef90_A0A7T8ESM0
contig_1	cds	94775	95314	+	JCCBMO_00555		PH domain-containing protein	SO:0001217, UniParc:UPI001AF5DFE8, UniRef:UniRef100_A0A8B6MGK6, UniRef:UniRef50_A0A8B6MGK6, UniRef:UniRef90_A0A8B6MGK6
contig_1	cds	95311	95934	+	JCCBMO_00560		hypothetical protein	SO:0001217, UniParc:UPI001AF3DFEA, UniRef:UniRef100_A0A8B6MGK7, UniRef:UniRef50_A0A7T8ESN7, UniRef:UniRef90_A0A7T8ESN7
