# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	14793	15815	+	EONEOI_00085		phage major capsid protein, P2 family	RefSeq:WP_012074147.1, SO:0001217, UniParc:UPI0000D72E62, UniRef:UniRef100_A6UZ62, UniRef:UniRef50_A0A5E7PBM4, UniRef:UniRef90_A6UZ62
contig_1	cds	15812	16546	+	EONEOI_00090		Terminase	RefSeq:WP_019725790.1, SO:0001217, UniParc:UPI0002E51240, UniRef:UniRef100_A0A0U4JEJ1, UniRef:UniRef50_A0A3M4EW61, UniRef:UniRef90_A0A1C7BFW5
contig_1	cds	16644	17105	+	EONEOI_00095		Phage head completion protein (GPL)	RefSeq:WP_033981251.1, SO:0001217, UniParc:UPI00053E8DCD, UniRef:UniRef100_A0A0U4J933, UniRef:UniRef50_A0A3M4M6K7, UniRef:UniRef90_A0A1C7BZ11
contig_1	cds	17107	17544	+	EONEOI_00100		Putative tail protein	RefSeq:WP_012074144.1, SO:0001217, UniParc:UPI0000D738E6, UniRef:UniRef100_A6UZ59, UniRef:UniRef50_A0A0C5EGB0, UniRef:UniRef90_A6UZ59
contig_1	cds	17537	18202	+	EONEOI_00105		Virion morphogenesis protein	RefSeq:WP_012074143.1, SO:0001217, UniParc:UPI0000D738E5, UniRef:UniRef100_A0A0U4ISN1, UniRef:UniRef50_A0A1C7B9I8, UniRef:UniRef90_A0A1C7B9I8
contig_1	cds	18214	19329	+	EONEOI_00110		Phage tail protein	RefSeq:WP_012074142.1, SO:0001217, UniParc:UPI0000D738E4, UniRef:UniRef100_A6UZ57, UniRef:UniRef50_J2ULA1, UniRef:UniRef90_A0A2R3IQA6
contig_1	cds	19333	19782	+	EONEOI_00115		Tail tube	RefSeq:WP_012074141.1, SO:0001217, UniParc:UPI00015771E1, UniRef:UniRef100_A6UZ56, UniRef:UniRef50_C5BH06, UniRef:UniRef90_A6UZ56
contig_1	cds	19782	19991	+	EONEOI_00120	dksA	DksA C4-type domain-containing protein	RefSeq:WP_012074140.1, SO:0001217, UniParc:UPI0000D738A3, UniRef:UniRef100_A6UZ55, UniRef:UniRef50_A6UZ55, UniRef:UniRef90_A6UZ55
contig_1	cds	19991	20296	+	EONEOI_00125	xhlA	Haemolysin XhlA	RefSeq:WP_025297585.1, SO:0001217, UniParc:UPI0000D738A2, UniRef:UniRef100_A0A8F9PRW4, UniRef:UniRef50_A0A0C2RC74, UniRef:UniRef90_A0A2R3J106
contig_1	cds	20293	20754	+	EONEOI_00130		Lysozyme	RefSeq:WP_012074138.1, SO:0001217, UniParc:UPI0000D738A1, UniRef:UniRef100_A6UZ53, UniRef:UniRef50_A0A109R7L7, UniRef:UniRef90_A0A1C7BCI7
contig_1	cds	20751	21236	+	EONEOI_00135		Bacteriophage lysis protein	RefSeq:WP_012074137.1, SO:0001217, UniParc:UPI0000D738A0, UniRef:UniRef100_A6UZ52, UniRef:UniRef50_A6UZ52, UniRef:UniRef90_A6UZ52
contig_1	cds	21233	21520	+	EONEOI_00140		Phage protein	RefSeq:WP_012074136.1, SO:0001217, UniParc:UPI0000D7389F, UniRef:UniRef100_A6UZ51, UniRef:UniRef50_A0A0C5E3U4, UniRef:UniRef90_A6UZ51
contig_1	cds	21544	21684	+	EONEOI_00145		Prophage PSSB64-01	RefSeq:WP_012074135.1, SO:0001217, UniParc:UPI00015771E3, UniRef:UniRef100_A0A8F8R8Q3, UniRef:UniRef50_A0A0C5E8J3, UniRef:UniRef90_A0A0D6SBW2
contig_1	cds	21699	23753	+	EONEOI_00150		putative tape measure protein	RefSeq:WP_012074134.1, SO:0001217, UniParc:UPI0000D7389E, UniRef:UniRef100_A0A0U4IJ81, UniRef:UniRef50_A0A0U4IJ81, UniRef:UniRef90_A0A0U4IJ81
contig_1	cds	23750	24070	+	EONEOI_00155		DUF2590 domain-containing protein	RefSeq:WP_012074133.1, SO:0001217, UniParc:UPI0000D73877, UniRef:UniRef100_A6UZ48, UniRef:UniRef50_A6UZ48, UniRef:UniRef90_A6UZ48
contig_1	cds	24067	25239	+	EONEOI_00160		Baseplate-J domain-containing protein	RefSeq:WP_012074132.1, SO:0001217, UniParc:UPI0000D73878, UniRef:UniRef100_A6UZ47, UniRef:UniRef50_A6UZ47, UniRef:UniRef90_A6UZ47
contig_1	cds	25232	25756	+	EONEOI_00165		Phage tail protein	RefSeq:WP_012074131.1, SO:0001217, UniParc:UPI0000D73879, UniRef:UniRef100_A6UZ46, UniRef:UniRef50_A0A0C5E3U8, UniRef:UniRef90_A6UZ46
contig_1	cds	25768	27732	+	EONEOI_00170		Putative tail fiber protein	RefSeq:WP_025297588.1, SO:0001217, UniParc:UPI0003DB70A8, UniRef:UniRef100_A0A0U4K5K2, UniRef:UniRef50_A0A0C5E8J6, UniRef:UniRef90_A6VBH2
contig_1	cds	27746	28456	+	EONEOI_00175		Tail fiber assembly protein, putative	RefSeq:WP_012074129.1, SO:0001217, UniParc:UPI0000D7387B, UniRef:UniRef100_A6UZ44, UniRef:UniRef50_A6UZ44, UniRef:UniRef90_A6UZ44
contig_1	cds	28453	29373	+	EONEOI_00180		Prophage PSSB64-01	RefSeq:WP_012074128.1, SO:0001217, UniParc:UPI00015771E5, UniRef:UniRef100_A6UZ43, UniRef:UniRef50_A0A0L8IPK2, UniRef:UniRef90_A6UZ43
contig_1	cds	29370	29909	+	EONEOI_00185		Bacterial nucleoid DNA-binding protein	RefSeq:WP_012074127.1, SO:0001217, UniParc:UPI0000D7387D, UniRef:UniRef100_A6UZ42, UniRef:UniRef50_Q48C57, UniRef:UniRef90_A6UZ42
contig_1	cds	29909	30607	+	EONEOI_00190		Prophage PSSB64-01, Orf34	RefSeq:WP_033896049.1, SO:0001217, UniParc:UPI00051360A4, UniRef:UniRef100_A0A0F6RV44, UniRef:UniRef50_A0A0C5E3V1, UniRef:UniRef90_A6UZ41
contig_1	cds	30592	31563	+	EONEOI_00195		Gp5 domain-containing protein	RefSeq:WP_012077228.1, SO:0001217, UniParc:UPI0000D72C08, UniRef:UniRef100_A6VBH7, UniRef:UniRef50_Q4KFL9, UniRef:UniRef90_A0A8G6K7X3
contig_1	cds	31606	31878	-	EONEOI_00200	hicB	type II toxin-antitoxin system HicB family antitoxin	SO:0001217, UniRef:UniRef50_UPI000F05C9FE
