# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	36454	36675	-	LHOAKD_00260		Transcriptional regulator	RefSeq:WP_004139615.1, SO:0001217, UniParc:UPI00029865A4, UniRef:UniRef100_A0A210UMZ0, UniRef:UniRef50_A0A1Q8Z139, UniRef:UniRef90_A0A1Q8Z139
contig_1	cds	36716	36943	-	LHOAKD_00265		Cro/Cl family transcriptional regulator	RefSeq:WP_032431544.1, SO:0001217, UniParc:UPI00044935F0, UniRef:UniRef100_A0A3P2EH93, UniRef:UniRef50_A0A3P2EH93, UniRef:UniRef90_A0A3P2EH93
contig_1	cds	37029	37226	-	LHOAKD_00270		Inner membrane protein	SO:0001217, UniParc:UPI0010BC3D66, UniRef:UniRef100_A0A482J7Y1, UniRef:UniRef50_A0A482J7Y1, UniRef:UniRef90_A0A482J7Y1
contig_1	cds	37348	37734	+	LHOAKD_00275		Helix-turn-helix transcriptional regulator	RefSeq:WP_229383075.1, SO:0001217, UniParc:UPI00080808FA, UniRef:UniRef100_A0A486QK96, UniRef:UniRef50_A0A7I6QNF2, UniRef:UniRef90_A0A3P2ENN1
contig_1	cds	37810	38076	+	LHOAKD_00280		DUF3467 domain-containing protein	RefSeq:WP_032435829.1, SO:0001217, UniParc:UPI00050C0D54, UniRef:UniRef100_A0A8T6ADE5, UniRef:UniRef50_A0A8T6ADE5, UniRef:UniRef90_A0A8T6ADE5
contig_1	cds	38319	38612	+	LHOAKD_00285		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0004958466, UniRef:UniRef90_UPI0004958466
contig_1	cds	39303	39497	+	LHOAKD_00290		DUF1508 domain-containing protein	RefSeq:WP_032717012.1, SO:0001217, UniParc:UPI000516531D, UniRef:UniRef100_A0A8F6ZI00, UniRef:UniRef50_A0A0E1CN03, UniRef:UniRef90_A0A0E1CN03
contig_1	cds	39586	40557	+	LHOAKD_00295	tolA	TolA protein	RefSeq:WP_047671917.1, SO:0001217, UniParc:UPI00051CD934, UniRef:UniRef100_A0A8F6WJR2, UniRef:UniRef50_A0A0T9UMA8, UniRef:UniRef90_A0A7Z8Z9Z5
contig_1	cds	40565	40849	+	LHOAKD_00300	gamL	host nuclease inhibitor GamL	RefSeq:WP_047671919.1, SO:0001217, UniParc:UPI00051D9092, UniRef:UniRef100_A0A8F6WDC3, UniRef:UniRef50_A0A0H3CI72, UniRef:UniRef90_A0A378CDS3
contig_1	cds	40865	41710	+	LHOAKD_00305	bet	phage recombination protein Bet	RefSeq:WP_047671921.1, SO:0001217, UniParc:UPI00051DFFA2, UniRef:UniRef100_A0A8F6WN26, UniRef:UniRef50_Q66BI7, UniRef:UniRef90_W9BES0
contig_1	cds	41639	41935	-	LHOAKD_00310		hypothetical protein	
contig_1	cds	41996	42676	+	LHOAKD_00315		Exonuclease	RefSeq:WP_047671923.1, SO:0001217, UniParc:UPI00051DC861, UniRef:UniRef100_A0A8F6WCG0, UniRef:UniRef50_P03697, UniRef:UniRef90_A0A285AZX6
contig_1	cds	42673	43101	+	LHOAKD_00320		Regulator	RefSeq:WP_047671926.1, SO:0001217, UniParc:UPI00051DC868, UniRef:UniRef100_A0A8F6WQ02, UniRef:UniRef50_A0A2L1IV97, UniRef:UniRef90_A0A3S4FZE0
contig_1	cds	43098	43754	+	LHOAKD_00325	iME4	N6-adenosine-specific RNA methylase IME4	COG:COG4725, COG:J, RefSeq:WP_047671928.1, SO:0001217, UniParc:UPI00051D56AB, UniRef:UniRef100_A0A8F6ZKQ8, UniRef:UniRef50_A0A078L866, UniRef:UniRef90_J6IHH9
contig_1	cds	43751	44518	+	LHOAKD_00330		Dcm methylase	RefSeq:WP_047671930.1, SO:0001217, UniParc:UPI00051D92FB, UniRef:UniRef100_A0A8F6ZNR7, UniRef:UniRef50_A0A0H3GT13, UniRef:UniRef90_A0A8F6ZNR7
contig_1	cds	44515	44733	+	LHOAKD_00335		Phage protein	RefSeq:WP_023304908.1, SO:0001217, UniParc:UPI0002AA81DC, UniRef:UniRef100_A0A8F6ZQK0, UniRef:UniRef50_A0A8I0DEF3, UniRef:UniRef90_A0A8I0DEF3
contig_1	cds	44735	44950	+	LHOAKD_00340	dksA	DksA C4-type domain-containing protein	RefSeq:WP_040245581.1, SO:0001217, UniParc:UPI00051D8A3B, UniRef:UniRef100_A0A8F6ZJE9, UniRef:UniRef50_A0A1V3ZC98, UniRef:UniRef90_A0A2Z2FA60
contig_1	cds	45164	46327	+	LHOAKD_00345	xerD	Site-specific recombinase XerD	COG:COG4974, COG:L, RefSeq:WP_047671933.1, SO:0001217, UniParc:UPI00051D915A, UniRef:UniRef100_A0A482J6L3, UniRef:UniRef50_P24218, UniRef:UniRef90_A0A5B8RLH0
