gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
NJJDPTYF_CDS_0011	4553	4990	+	EU982300	-262.0442373254565	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0012	5026	5145	+	EU982300	-4.106608536495721	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0013	5149	5259	+	EU982300	-0.3423740000553584	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0014	5253	5447	+	EU982300	-0.5241042454632954	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0015	5429	5575	+	EU982300	-4.583231266966654	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0016	5675	5809	+	EU982300	-9.034994133231145	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0017	5859	6056	+	EU982300	-2.145170958912858	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0018	6126	6215	+	EU982300	-0.0537792025797834	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0019	6252	6869	+	EU982300	-112.72920405177612	209	115.0	0.47	1.734e-33	p338775 VI_10901	209	135.171463	3.832266437473375e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	209	PHANOTATE_1.5.1	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0020	6866	7048	+	EU982300	-2.6755945362899576	208	86.0	0.695	7.149e-25	p214516 VI_11490	208	80.738136	1.0335976429896218e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	208	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0021	7048	8544	+	EU982300	-176089.09484094597	165	517.0	0.557	2.802e-166	p220370 VI_01324	165	661.125	1.6833103478937043e-198	No_custom_HMM	No_custom_HMM	No_custom_HMM	165	PHANOTATE_1.5.1	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0022	8611	8958	+	EU982300	-51.15918919901876	185	110.0	0.501	5.993e-32	p294008 VI_10484	185	112.562599	2.2950198782688236e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	185	PHANOTATE_1.5.1	CDS	#07e9a2	tail tube protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0023	8955	9251	+	EU982300	-9.17362392668184	166	100.0	0.537	4.8569999999999995e-29	p131196 VI_08606	166	95.503433	7.27294164590217e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	166	PHANOTATE_1.5.1	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0024	9382	10956	+	EU982300	-1297392.588928565	4200	178.0	0.26	2.04e-48	p335142 VI_05069	4200	420.412689	3.054427350531132e-125	No_custom_HMM	No_custom_HMM	No_custom_HMM	4200	PHANOTATE_1.5.1	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0025	10943	12181	+	EU982300	-216123.12508919247	184	240.0	0.332	4.876e-71	p205820 VI_09957	184	338.528198	1.2648349710567943e-100	No_custom_HMM	No_custom_HMM	No_custom_HMM	184	PHANOTATE_1.5.1	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0026	12185	13225	+	EU982300	-57800.07939830569	177	343.0	0.528	4.553e-108	p166740 VI_07350	177	458.800629	7.31294297229593e-137	No_custom_HMM	No_custom_HMM	No_custom_HMM	177	PHANOTATE_1.5.1	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0027	13313	13999	+	EU982300	-71.14920242644762	28548	48.0	0.478	6.986e-11	p430812 VI_08687	28548	37.0448	6.4945788081008256e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	28548	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0028	13996	14397	+	EU982300	-72.70200081222106	180	113.0	0.598	5.221e-33	p189333 VI_09191	180	158.548981	1.6050483601555261e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	180	PHANOTATE_1.5.1	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0029	14387	15427	+	EU982300	-1558.5026382820463	2103	239.0	0.529	2.386e-74	p226045 VI_12003	6	233.052734	1.2650400366674823e-68	No_custom_HMM	No_custom_HMM	No_custom_HMM	2103	PHANOTATE_1.5.1	CDS	#07e9a2	baseplate protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0030	15415	16014	+	EU982300	-215.31028036885456	203	175.0	0.501	4.1259999999999995e-53	p254897 VI_05641	203	215.604919	9.854774829679439e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	203	PHANOTATE_1.5.1	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0031	16026	17180	+	EU982300	-16268.911374994315	17588	627.0	0.796	3.165e-206	p154650 VI_08600	17588	502.248871	1.249948089139368e-150	No_custom_HMM	No_custom_HMM	No_custom_HMM	17588	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0032	17177	17686	+	EU982300	-18.84740659385092	8983	198.0	0.596	1.384e-60	p203961 VI_11941	8983	202.493301	9.130738800859902e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	8983	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0033	17714	18808	+	EU982300	-5309.194748422012	16867	132.0	0.922	8.346e-35	p25318 VI_02623	1858	184.532303	5.34220520742541e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	16867	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0034	18816	19376	+	EU982300	-15.812245027357436	105	145.0	0.489	1.307e-42	p319838 VI_03642	105	136.284027	2.050703195207731e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	105	PHANOTATE_1.5.1	CDS	#07e9a2	tail fiber assembly	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0035	19416	20399	+	EU982300	-214.8994401194633	17588	123.0	0.725	9.893e-33	p154650 VI_08600	4209	166.392563	2.023781074502193e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	17588	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0036	20413	20844	+	EU982300	-96.92236557331584	188	90.0	0.408	1.062e-24	p268800 VI_09964	188	122.12513	4.984258245489411e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	188	PHANOTATE_1.5.1	CDS	#07e9a2	tail fiber assembly protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0037	20869	21432	+	EU982300	-198.24236481570813	181	208.0	0.58	2.437e-64	p199731 VI_00081	181	242.696213	2.46379807541488e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	181	PHANOTATE_1.5.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0038	21414	21950	+	EU982300	-18.75764997499766	2466	110.0	0.388	2.801e-31	NC_011589_p12	2466	173.862854	5.063941715568728e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	2466	PHANOTATE_1.5.1	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0039	22022	22522	+	EU982300	-132.65544264116647	26784	342.0	0.983	9.342e-112	p214560 VI_11490	26784	324.854065	1.9508959332933497e-97	No_custom_HMM	No_custom_HMM	No_custom_HMM	26784	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NJJDPTYF_CDS_0040	22594	22689	+	EU982300	-0.5982611003346103	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
