# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	14946	15164	+	JDDKHI_00095		hypothetical protein	SO:0001217, UniParc:UPI0007DD3A7F, UniRef:UniRef100_A0A172JHS4, UniRef:UniRef50_A0A172JHS4, UniRef:UniRef90_A0A172JHS4
contig_1	cds	15204	15848	-	JDDKHI_00100		N-acetylmuramoyl-L-alanine amidase	SO:0001217, UniParc:UPI0007DD7C6D, UniRef:UniRef100_A0A172JHR8, UniRef:UniRef50_A0A172JHR8, UniRef:UniRef90_A0A172JHR8
contig_1	cds	15954	16115	+	JDDKHI_00105		DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A172JHT0, UniRef:UniRef90_A0A172JHT0
contig_1	cds	16154	16876	+	JDDKHI_00110		Metallo-beta-lactamase superfamily protein	SO:0001217, UniParc:UPI0007DD2D37, UniRef:UniRef100_A0A172JHS9, UniRef:UniRef50_A0A172JHS9, UniRef:UniRef90_A0A172JHS9
contig_1	cds	16889	17152	+	JDDKHI_00115		Cytosolic protein	SO:0001217, UniParc:UPI0007DDE4B4, UniRef:UniRef100_A0A172JHT3, UniRef:UniRef50_A0A172JHT3, UniRef:UniRef90_A0A172JHT3
contig_1	cds	17375	19678	+	JDDKHI_00120		DNA topoisomerase (ATP-hydrolyzing)	SO:0001217, UniParc:UPI0007DCF4D5, UniRef:UniRef100_A0A172JHT4, UniRef:UniRef50_A0A172JHT4, UniRef:UniRef90_A0A172JHT4
contig_1	cds	19739	20536	+	JDDKHI_00125		Peptidoglycan hydrolase	SO:0001217, UniParc:UPI0007DCC03C, UniRef:UniRef100_A0A172JHT5, UniRef:UniRef50_A0A223LET8, UniRef:UniRef90_A0A223LET8
contig_1	cds	20551	20901	+	JDDKHI_00130		Peptidase-M15-4 domain-containing protein	SO:0001217, UniParc:UPI0007DD2522, UniRef:UniRef100_A0A172JHT6, UniRef:UniRef50_A0A223LDJ6, UniRef:UniRef90_A0A223LDJ6
contig_1	cds	20919	21863	+	JDDKHI_00135		HTH-DNA binding domain-containing protein	SO:0001217, UniParc:UPI0007DCC34E, UniRef:UniRef100_A0A172JHT7, UniRef:UniRef50_A0A223LDB2, UniRef:UniRef90_A0A223LDB2
contig_1	cds	21920	23137	+	JDDKHI_00140		Transcription factor	SO:0001217, UniRef:UniRef50_A0A223LDC9, UniRef:UniRef90_A0A223LDC9
contig_1	cds	23162	24586	+	JDDKHI_00145		putative metal-dependent peptidase	SO:0001217, UniParc:UPI0007DD722D, UniRef:UniRef100_A0A172JHT2, UniRef:UniRef50_A0A223LDP1, UniRef:UniRef90_A0A223LDP1
contig_1	cds	24579	25259	+	JDDKHI_00150		hypothetical protein	SO:0001217, UniParc:UPI0007DD37AF, UniRef:UniRef100_A0A172JHS8, UniRef:UniRef50_A0A172JHS8, UniRef:UniRef90_A0A172JHS8
contig_1	cds	25272	26423	+	JDDKHI_00155		PIN7 domain-containing protein	SO:0001217, UniParc:UPI0007DE09FA, UniRef:UniRef100_A0A172JHU3, UniRef:UniRef50_A0A223LCC8, UniRef:UniRef90_A0A223LCC8
contig_1	cds	26468	26914	-	JDDKHI_00160		HNH endonuclease	SO:0001217, UniParc:UPI0007DD1488, UniRef:UniRef100_A0A172JHU1, UniRef:UniRef50_A0A223LE47, UniRef:UniRef90_A0A223LE47
contig_1	cds	27020	27190	+	JDDKHI_00165		Site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniParc:UPI0007DE1E08, UniRef:UniRef100_A0A172JHT9, UniRef:UniRef50_A0A172JHT9, UniRef:UniRef90_A0A172JHT9
contig_1	cds	27207	28436	+	JDDKHI_00170		DUF3800 domain-containing protein	SO:0001217, UniParc:UPI0007DD5727, UniRef:UniRef100_A0A172JHU0, UniRef:UniRef50_A0A223LDK8, UniRef:UniRef90_A0A223LDK8
contig_1	cds	28448	29680	+	JDDKHI_00175		WYL domain-containing protein	SO:0001217, UniParc:UPI0007DE0627, UniRef:UniRef100_A0A172JHU5, UniRef:UniRef50_A0A223LDC1, UniRef:UniRef90_A0A223LDC1
contig_1	cds	29695	30840	+	JDDKHI_00180		hypothetical protein	SO:0001217, UniParc:UPI0007DCF42A, UniRef:UniRef100_A0A172JHU6, UniRef:UniRef50_A0A223LDD9, UniRef:UniRef90_A0A223LDD9
contig_1	cds	30951	31400	+	JDDKHI_00185	yopX	YopX domain-containing protein	SO:0001217, UniParc:UPI0007DE26CE, UniRef:UniRef100_A0A172JHU2, UniRef:UniRef50_A0A172JHU2, UniRef:UniRef90_A0A172JHU2
contig_1	cds	31418	31828	+	JDDKHI_00190		Antitoxin	SO:0001217, UniParc:UPI0007DD2B99, UniRef:UniRef100_A0A172JHU4, UniRef:UniRef50_A0A223LCU9, UniRef:UniRef90_A0A223LCU9
contig_1	cds	31889	32404	+	JDDKHI_00195		HARE-HTH domain-containing protein	SO:0001217, UniParc:UPI0007DCD824, UniRef:UniRef100_A0A172JHU7, UniRef:UniRef50_A0A172JHU7, UniRef:UniRef90_A0A172JHU7
contig_1	cds	32497	32763	+	JDDKHI_00200	mafI	MafI family immunity protein	SO:0001217, UniParc:UPI0007DD6B47, UniRef:UniRef100_A0A172JHT8, UniRef:UniRef50_A0A172JHT8, UniRef:UniRef90_A0A172JHT8
contig_1	cds	32891	33793	+	JDDKHI_00205		DNA-binding domain-containing protein	SO:0001217, UniParc:UPI0007DD0DAF, UniRef:UniRef100_A0A172JHU9, UniRef:UniRef50_A0A223LCD8, UniRef:UniRef90_A0A223LCD8
contig_1	cds	33790	34692	+	JDDKHI_00210	dnaJ	Chaperone protein DnaJ	SO:0001217, UniParc:UPI0007DD7381, UniRef:UniRef100_A0A172JHV2, UniRef:UniRef50_A0A223LE58, UniRef:UniRef90_A0A223LE58
contig_1	cds	34679	35125	+	JDDKHI_00215		Phage protein	SO:0001217, UniParc:UPI0007DD3DCA, UniRef:UniRef100_A0A172JHV0, UniRef:UniRef50_A0A223LEV3, UniRef:UniRef90_A0A223LEV3
contig_1	cds	35273	35491	+	JDDKHI_00220		Topoisomerase IV subunit A	SO:0001217, UniParc:UPI000B9D719C, UniRef:UniRef100_A0A223LDD3, UniRef:UniRef50_A0A141HRZ6, UniRef:UniRef90_A0A223LDD3
contig_1	cds	36303	38405	+	JDDKHI_00225		DNA topoisomerase (ATP-hydrolyzing)	SO:0001217, UniParc:UPI000B9D80E1, UniRef:UniRef100_A0A223LCW0, UniRef:UniRef50_A0A223LCW0, UniRef:UniRef90_A0A223LCW0
contig_1	cds	38459	38941	+	JDDKHI_00230		DUF1738 domain-containing protein	SO:0001217, UniParc:UPI0007DD3DE4, UniRef:UniRef100_A0A172JHV1, UniRef:UniRef50_A0A172JHV1, UniRef:UniRef90_A0A172JHV1
contig_1	cds	38974	39435	+	JDDKHI_00235		PepSY-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LDI9, UniRef:UniRef90_A0A223LDI9
contig_1	cds	39505	39696	+	JDDKHI_00240		Membrane-bound protein	SO:0001217, UniParc:UPI0007DCCBD7, UniRef:UniRef100_A0A172JHV3, UniRef:UniRef50_A0A223LEY1, UniRef:UniRef90_A0A223LEY1
contig_1	cds	39758	39946	+	JDDKHI_00245		Membrane-bound protein	SO:0001217, UniParc:UPI0007DDD8B3, UniRef:UniRef100_A0A172JHV5, UniRef:UniRef50_A0A223LCE5, UniRef:UniRef90_A0A223LCE5
contig_1	cds	39973	40344	+	JDDKHI_00250		Peptidoglycan binding domain-containing protein	SO:0001217, UniParc:UPI0007DDE969, UniRef:UniRef100_A0A172JHV6, UniRef:UniRef50_A0A223LE69, UniRef:UniRef90_A0A223LE69
contig_1	cds	40371	40745	+	JDDKHI_00255		Phage protein	SO:0001217, UniParc:UPI0007DD5FCC, UniRef:UniRef100_A0A172JHU8, UniRef:UniRef50_A0A223LEW7, UniRef:UniRef90_A0A172JHU8
contig_1	cds	40783	42060	-	JDDKHI_00260		Zincin protease	SO:0001217, UniParc:UPI0007DD29A3, UniRef:UniRef100_A0A172JHV9, UniRef:UniRef50_A0A172JHV9, UniRef:UniRef90_A0A172JHV9
contig_1	cds	42157	43317	+	JDDKHI_00265		PP-pnuc-1 domain-containing protein	SO:0001217, UniParc:UPI0007DD2D7E, UniRef:UniRef100_A0A172JHW0, UniRef:UniRef50_A0A223LDE9, UniRef:UniRef90_A0A223LDE9
contig_1	cds	43404	43745	+	JDDKHI_00270		Flagellar basal body rod modification protein	SO:0001217, UniParc:UPI0007DD312E, UniRef:UniRef100_A0A172JHW8, UniRef:UniRef50_A0A172JHW8, UniRef:UniRef90_A0A172JHW8
contig_1	cds	43758	44459	+	JDDKHI_00275		Tail protein	SO:0001217, UniParc:UPI0007DD9399, UniRef:UniRef100_A0A172JHW5, UniRef:UniRef50_A0A223LDS4, UniRef:UniRef90_A0A223LDS4
contig_1	cds	44476	45168	+	JDDKHI_00280		GOLD domain-containing protein	SO:0001217, UniParc:UPI0007DE0425, UniRef:UniRef100_A0A172JHW1, UniRef:UniRef50_A0A223LCX0, UniRef:UniRef90_A0A223LCX0
contig_1	cds	45186	45872	+	JDDKHI_00285		DUF4393 domain-containing protein	SO:0001217, UniParc:UPI0007DE1A58, UniRef:UniRef100_A0A172JHW3, UniRef:UniRef50_A0A172JHW3, UniRef:UniRef90_A0A172JHW3
contig_1	cds	45947	46990	+	JDDKHI_00290		Fimbrillin-C domain-containing protein	SO:0001217, UniParc:UPI0007DCBE82, UniRef:UniRef100_A0A172JHW2, UniRef:UniRef50_A0A223LEZ1, UniRef:UniRef90_A0A223LEZ1
contig_1	cds	47015	49594	+	JDDKHI_00295		Lant-dehydr-N domain-containing protein	SO:0001217, UniParc:UPI0007DCBB42, UniRef:UniRef100_A0A172JHW6, UniRef:UniRef50_A0A223LCF1, UniRef:UniRef90_A0A223LCF1
contig_1	cds	49612	49887	+	JDDKHI_00300		Cauli-VI domain-containing protein	SO:0001217, UniParc:UPI000B9D54B6, UniRef:UniRef100_A0A223LE82, UniRef:UniRef50_A0A223LE82, UniRef:UniRef90_A0A223LE82
contig_1	cds	49909	50508	+	JDDKHI_00305		Structural protein	SO:0001217, UniParc:UPI0007DDEEC0, UniRef:UniRef100_A0A172JHW7, UniRef:UniRef50_A0A223LEX7, UniRef:UniRef90_A0A223LEX7
contig_1	cds	50523	50792	+	JDDKHI_00310		BACON domain-containing protein	SO:0001217, UniParc:UPI0007DD0171, UniRef:UniRef100_A0A172JHV8, UniRef:UniRef50_A0A223LDN9, UniRef:UniRef90_A0A223LDN9
contig_1	cds	50857	51867	+	JDDKHI_00315		Sialidase	SO:0001217, UniParc:UPI0007DDD3FB, UniRef:UniRef100_A0A172JHW9, UniRef:UniRef50_A0A223LDF8, UniRef:UniRef90_A0A223LDF8
contig_1	cds	52171	52803	+	JDDKHI_00320	yopX	YopX domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LDT7, UniRef:UniRef90_A0A223LDT7
contig_1	cds	52824	53516	+	JDDKHI_00325		Extracellular protein	SO:0001217, UniParc:UPI0007DDEFEB, UniRef:UniRef100_A0A172JHX4, UniRef:UniRef50_A0A223LDK6, UniRef:UniRef90_A0A223LDK6
contig_1	cds	53517	53726	+	JDDKHI_00330		CPBP family intramembrane metalloprotease	SO:0001217, UniParc:UPI0007DDB438, UniRef:UniRef100_A0A172JHX2, UniRef:UniRef50_A0A172JHX2, UniRef:UniRef90_A0A172JHX2
contig_1	cds	53747	54373	+	JDDKHI_00335		Poly-gamma-glutamate hydrolase	SO:0001217, UniParc:UPI0007DD9240, UniRef:UniRef100_A0A172JHX8, UniRef:UniRef50_A0A223LCF7, UniRef:UniRef90_A0A223LCF7
contig_1	cds	54419	56668	-	JDDKHI_00340		VWFA domain-containing protein	SO:0001217, UniParc:UPI0007DCFECF, UniRef:UniRef100_A0A172JHX3, UniRef:UniRef50_A0A223LE89, UniRef:UniRef90_A0A223LE89
contig_1	cds	56818	57567	+	JDDKHI_00345		Alpha/beta rossmann fold	SO:0001217, UniParc:UPI0007DDCAB4, UniRef:UniRef100_A0A172JHX1, UniRef:UniRef50_A0A223LEY8, UniRef:UniRef90_A0A223LEY8
contig_1	cds	57598	58389	+	JDDKHI_00350		DUF4238 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LDP8, UniRef:UniRef90_A0A223LDP8
contig_1	cds	58434	58709	-	JDDKHI_00355		Nucleic acid-binding protein	SO:0001217, UniParc:UPI0007DD27E9, UniRef:UniRef100_A0A172JHW4, UniRef:UniRef50_A0A172JHW4, UniRef:UniRef90_A0A172JHW4
contig_1	cds	58757	58972	-	JDDKHI_00360		hypothetical protein	SO:0001217, UniParc:UPI0007DD1E9A, UniRef:UniRef100_A0A172JHX9, UniRef:UniRef50_A0A223LDH4, UniRef:UniRef90_A0A223LDH4
contig_1	cds	58962	59162	-	JDDKHI_00365	vbhA	VbhA domain-containing protein	SO:0001217, UniParc:UPI0007DDA685, UniRef:UniRef100_A0A172JHY0, UniRef:UniRef50_A0A223LDU9, UniRef:UniRef90_A0A223LDU9
contig_1	cds	59172	59732	-	JDDKHI_00370		NUDIX hydrolase	SO:0001217, UniParc:UPI0007DDCA46, UniRef:UniRef100_A0A172JHY7, UniRef:UniRef50_A0A172JHY7, UniRef:UniRef90_A0A172JHY7
contig_1	cds	60040	61368	+	JDDKHI_00375		PINc domain-containing protein	SO:0001217, UniParc:UPI0007DD7CEA, UniRef:UniRef100_A0A172JHY3, UniRef:UniRef50_A0A223LDL5, UniRef:UniRef90_A0A223LDL5
contig_1	cds	61486	61920	+	JDDKHI_00380		Ribosome-binding factor A	SO:0001217, UniParc:UPI0007DCE363, UniRef:UniRef100_A0A172JHY2, UniRef:UniRef50_A0A172JHY2, UniRef:UniRef90_A0A172JHY2
contig_1	cds	61967	62389	-	JDDKHI_00385		Conjugal transfer protein	SO:0001217, UniParc:UPI0007DDD1F0, UniRef:UniRef100_A0A172JHY8, UniRef:UniRef50_A0A223LCG2, UniRef:UniRef90_A0A223LCG2
contig_1	cds	62476	63747	+	JDDKHI_00390		HD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JHY6, UniRef:UniRef90_A0A172JHY6
contig_1	cds	64355	65179	+	JDDKHI_00395		Homing endonuclease	SO:0001217, UniParc:UPI0007DCE308, UniRef:UniRef100_A0A172JHY1, UniRef:UniRef50_A0A172JHY1, UniRef:UniRef90_A0A172JHY1
contig_1	cds	65338	65571	+	JDDKHI_00400		Ankyrin repeat protein	SO:0001217, UniRef:UniRef50_A0A223LDH5, UniRef:UniRef90_A0A223LDH5
contig_1	cds	65576	66580	+	JDDKHI_00405		DUF3885 domain-containing protein	SO:0001217, UniParc:UPI0007DD35F6, UniRef:UniRef100_A0A172JHY4, UniRef:UniRef50_A0A223LDI1, UniRef:UniRef90_A0A223LDI1
contig_1	cds	66695	67645	+	JDDKHI_00410		Cache domain-containing protein	SO:0001217, UniParc:UPI0007DCE3D1, UniRef:UniRef100_A0A223LDW0, UniRef:UniRef50_A0A223LDW0, UniRef:UniRef90_A0A223LDW0
contig_1	cds	67668	68069	+	JDDKHI_00415		Holin	SO:0001217, UniParc:UPI000B9D8247, UniRef:UniRef100_A0A223LD03, UniRef:UniRef50_A0A223LD03, UniRef:UniRef90_A0A223LD03
contig_1	cds	68302	69948	+	JDDKHI_00420		ATP-dependent metalloprotease	SO:0001217, UniParc:UPI0007DE1282, UniRef:UniRef100_A0A172JHZ0, UniRef:UniRef50_A0A223LDM4, UniRef:UniRef90_A0A223LDM4
contig_1	cds	69963	70295	+	JDDKHI_00425		Phage protein	SO:0001217, UniParc:UPI0007DDABB5, UniRef:UniRef100_A0A172JHZ8, UniRef:UniRef50_A0A223LF22, UniRef:UniRef90_A0A223LF22
contig_1	cds	70366	70623	+	JDDKHI_00430		OrfB-Zn-ribbon domain-containing protein	SO:0001217, UniParc:UPI0007DDEF1B, UniRef:UniRef100_A0A172JHZ3, UniRef:UniRef50_A0A223LEA8, UniRef:UniRef90_A0A223LEA8
contig_1	cds	70732	71997	+	JDDKHI_00435		Methionine import ATP-binding protein	SO:0001217, UniParc:UPI0007DDD7BC, UniRef:UniRef100_A0A172JHZ1, UniRef:UniRef50_A0A141HS45, UniRef:UniRef90_A0A223LF11
contig_1	cds	72178	72570	+	JDDKHI_00440		Phage protein	SO:0001217, UniParc:UPI0007DDBDBD, UniRef:UniRef100_A0A172JHZ7, UniRef:UniRef50_A0A223LDR7, UniRef:UniRef90_A0A223LDR7
contig_1	cds	72589	72735	+	JDDKHI_00445		hypothetical protein	SO:0001217, UniParc:UPI000B9D7474, UniRef:UniRef100_A0A223LDI6, UniRef:UniRef50_A0A223LDI6, UniRef:UniRef90_A0A223LDI6
contig_1	cds	72737	73189	+	JDDKHI_00450		Lipoprotein	SO:0001217, UniParc:UPI0007DDA51D, UniRef:UniRef100_A0A172JHZ5, UniRef:UniRef50_A0A223LDJ1, UniRef:UniRef90_A0A223LDJ1
contig_1	cds	73219	75216	+	JDDKHI_00455		DNA-directed RNA polymerase	SO:0001217, UniParc:UPI0007DCF98F, UniRef:UniRef100_A0A172JHZ2, UniRef:UniRef50_A0A223LDX2, UniRef:UniRef90_A0A223LDX2
contig_1	cds	75216	75401	+	JDDKHI_00460		Transcriptional regulator	SO:0001217, UniParc:UPI0007DDBAE6, UniRef:UniRef100_A0A172JHZ4, UniRef:UniRef50_A0A172JHZ4, UniRef:UniRef90_A0A172JHZ4
contig_1	cds	75538	75945	+	JDDKHI_00465		hypothetical protein	SO:0001217, UniParc:UPI0007DD7A2B, UniRef:UniRef100_A0A172JHY5, UniRef:UniRef50_A0A172JHY5, UniRef:UniRef90_A0A172JHY5
contig_1	cds	76166	76330	+	JDDKHI_00470		Transposase	SO:0001217, UniParc:UPI0007DCB8FA, UniRef:UniRef100_A0A172JHZ9, UniRef:UniRef50_A0A223LCH4, UniRef:UniRef90_A0A223LCH4
contig_1	cds	76333	76569	+	JDDKHI_00475		PC4 domain-containing protein	SO:0001217, UniParc:UPI0007DCE5FE, UniRef:UniRef100_A0A172JI00, UniRef:UniRef50_A0A223LEC3, UniRef:UniRef90_A0A223LEC3
contig_1	cds	76615	76896	+	JDDKHI_00480		Bacteriocin immunity protein	SO:0001217, UniParc:UPI0007DD0642, UniRef:UniRef100_A0A172JI08, UniRef:UniRef50_A0A223LF27, UniRef:UniRef90_A0A223LF27
contig_1	cds	76961	79006	+	JDDKHI_00485		DNA ligase	SO:0001217, UniRef:UniRef50_A0A223LDS9, UniRef:UniRef90_A0A223LDS9
contig_1	cds	79052	79858	-	JDDKHI_00490		Virion protein	SO:0001217, UniParc:UPI0007DDACCE, UniRef:UniRef100_A0A172JI05, UniRef:UniRef50_A0A172JI05, UniRef:UniRef90_A0A172JI05
contig_1	cds	79958	80161	+	JDDKHI_00495		SAM-dependent methyltransferase	SO:0001217, UniParc:UPI0007DDED34, UniRef:UniRef100_A0A172JI06, UniRef:UniRef50_A0A172JI06, UniRef:UniRef90_A0A172JI06
contig_1	cds	80177	80323	+	JDDKHI_00500		hypothetical protein	SO:0001217, UniParc:UPI0007DD086B, UniRef:UniRef100_A0A172JI02, UniRef:UniRef50_A0A172JI02, UniRef:UniRef90_A0A172JI02
contig_1	cds	80397	80933	+	JDDKHI_00505		Non-homologous end joining protein	SO:0001217, UniParc:UPI0007DDD587, UniRef:UniRef100_A0A172JI04, UniRef:UniRef50_A0A172JI04, UniRef:UniRef90_A0A172JI04
contig_1	cds	80987	81790	+	JDDKHI_00510		ATP-binding protein	SO:0001217, UniParc:UPI0007DDDFF1, UniRef:UniRef100_A0A172JI01, UniRef:UniRef50_A0A172JI01, UniRef:UniRef90_A0A172JI01
contig_1	cds	81803	81940	+	JDDKHI_00515		DUF2179 domain-containing protein	SO:0001217, UniParc:UPI0007DE156B, UniRef:UniRef100_A0A172JHZ6, UniRef:UniRef50_A0A172JHZ6, UniRef:UniRef90_A0A172JHZ6
contig_1	cds	81906	82151	+	JDDKHI_00520		UPF0248 protein	SO:0001217, UniParc:UPI0007DD17AE, UniRef:UniRef100_A0A172JI09, UniRef:UniRef50_A0A172JI09, UniRef:UniRef90_A0A172JI09
contig_1	cds	82205	82501	-	JDDKHI_00525		DNA binding protein HU	SO:0001217, UniParc:UPI0007DDC8E8, UniRef:UniRef100_A0A172JI10, UniRef:UniRef50_A0A172JI10, UniRef:UniRef90_A0A172JI10
contig_1	cds	82847	83101	+	JDDKHI_00530	uGI	Uracil-DNA glycosylase inhibitor	SO:0001217, UniParc:UPI0000111418, UniRef:UniRef100_P14739, UniRef:UniRef50_P14739, UniRef:UniRef90_P14739
contig_1	cds	83356	84846	+	JDDKHI_00535		DNA-directed RNA polymerase beta subunit	SO:0001217, UniParc:UPI0007DD3FC2, UniRef:UniRef100_A0A172JI16, UniRef:UniRef50_A0A141HS76, UniRef:UniRef90_A0A172JI16
contig_1	cds	84871	85089	+	JDDKHI_00540		ATPase	SO:0001217, UniParc:UPI0007DDA401, UniRef:UniRef100_A0A172JI12, UniRef:UniRef50_A0A172JI12, UniRef:UniRef90_A0A172JI12
contig_1	cds	85151	85546	+	JDDKHI_00545		DUF1726 domain-containing protein	SO:0001217, UniParc:UPI0007DCF62F, UniRef:UniRef100_A0A172JI18, UniRef:UniRef50_A0A172JI18, UniRef:UniRef90_A0A172JI18
contig_1	cds	85631	85975	+	JDDKHI_00550		hypothetical protein	SO:0001217, UniParc:UPI0007DD90C6, UniRef:UniRef100_A0A172JI13, UniRef:UniRef50_A0A172JI13, UniRef:UniRef90_A0A172JI13
contig_1	cds	86043	86369	+	JDDKHI_00555	incA	IncA protein	SO:0001217, UniParc:UPI0007DE2800, UniRef:UniRef100_A0A223LD32, UniRef:UniRef50_A0A223LD32, UniRef:UniRef90_A0A223LD32
contig_1	cds	86372	87082	+	JDDKHI_00560		N-glycosylase	SO:0001217, UniParc:UPI0007DCE60E, UniRef:UniRef100_A0A172JI11, UniRef:UniRef50_A0A0D1I6L8, UniRef:UniRef90_A0A172JI11
contig_1	cds	87152	87448	+	JDDKHI_00565		Methyltransferase	SO:0001217, UniParc:UPI0007DDE54F, UniRef:UniRef100_A0A172JI07, UniRef:UniRef50_A0A172JI07, UniRef:UniRef90_A0A172JI07
contig_1	cds	87491	88183	-	JDDKHI_00570		Virion protein	SO:0001217, UniParc:UPI0007DDC7B8, UniRef:UniRef100_A0A172JI19, UniRef:UniRef50_A0A141HS77, UniRef:UniRef90_A0A172JI19
contig_1	cds	88250	88447	-	JDDKHI_00575		Phage protein	SO:0001217, UniParc:UPI0007DDF291, UniRef:UniRef100_A0A172JI20, UniRef:UniRef50_A0A172JI20, UniRef:UniRef90_A0A172JI20
contig_1	cds	88502	89062	-	JDDKHI_00580		DNA helicase	SO:0001217, UniRef:UniRef50_A0A223LF48, UniRef:UniRef90_A0A223LF48
contig_1	cds	89381	89653	-	JDDKHI_00585		Transposase	SO:0001217, UniParc:UPI000B9D7459, UniRef:UniRef100_A0A223LDL3, UniRef:UniRef50_A0A223LDL3, UniRef:UniRef90_A0A223LDL3
