gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
TNWEWLUF_CDS_0011	4580	4861	+	MK448888	-75.08284849577987	7483	149.0	0.965	3.53e-46	p245697 VI_05015	7483	142.463608	7.303602675359628e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	7483	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0012	4870	6201	+	MK448888	-19800724867.711315	19	347.0	0.448	5.706e-108	p414569 VI_10123	19	426.547852	4.326617158455009e-127	No_custom_HMM	No_custom_HMM	No_custom_HMM	19	PHANOTATE_1.5.1	CDS	#ffdf59	DnaB-like replicative helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0013	6201	6806	+	MK448888	-1236130.564429588	5051	327.0	0.79	1.6489999999999999e-105	p250932 VI_04977	5051	243.651459	2.949076624460514e-72	No_custom_HMM	No_custom_HMM	No_custom_HMM	5051	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0014	6784	7530	+	MK448888	-1789271.595008472	8489	214.0	0.703	4.99e-65	p162876 VI_00964	1163	308.772095	8.194121509174731e-92	No_custom_HMM	No_custom_HMM	No_custom_HMM	8489	PHANOTATE_1.5.1	CDS	#ffdf59	DnaD-like helicase loader	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0015	7531	8352	+	MK448888	-45932.87362708402	50	143.0	0.341	1.452e-40	NC_025421_p36	50	227.151077	1.0633098247689527e-66	No_custom_HMM	No_custom_HMM	No_custom_HMM	50	PHANOTATE_1.5.1	CDS	#ffdf59	DnaC-like helicase loader	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0016	8383	8550	+	MK448888	-3.6471798466506926	14934	130.0	1.0	7.31e-40	p250929 VI_04977	14934	135.322296	1.052168888473395e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	14934	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0017	8543	9034	+	MK448888	-10268.593423896938	715	189.0	0.542	1.713e-57	MG655269_p104	1992	179.032669	3.0445997768260404e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	715	PHANOTATE_1.5.1	CDS	#838383	MazG-like pyrophosphatase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0018	9034	9363	+	MK448888	-4599.640099914408	884	114.0	0.753	1.202e-33	p254495 VI_05092	884	129.479858	9.046395770860714e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	884	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0019	9363	9719	+	MK448888	-5401.788918012949	23238	109.0	0.563	3.0120000000000002e-30	NC_009018_p22	1689	119.291885	4.815125570764672e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	23238	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0020	9716	9922	+	MK448888	-18.781667843114665	8042	160.0	1.0	1.859e-50	KC348599_p39	8042	169.430618	2.2592611173382497e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	8042	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0021	9912	10328	+	MK448888	-924.8897794502604	44	135.0	0.59	1.728e-40	p256451 VI_01358	44	227.156357	6.361963314955712e-67	No_custom_HMM	No_custom_HMM	No_custom_HMM	44	PHANOTATE_1.5.1	CDS	#ffdf59	single strand DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0022	10415	10525	+	MK448888	-1.2043654132928523	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0023	10613	10789	+	MK448888	-3.699061175137492	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0024	10909	12228	+	MK448888	-97009753320.13564	1423	363.0	0.499	8.306e-114	p68421 VI_04962	1423	420.447815	3.433058368482055e-125	No_custom_HMM	No_custom_HMM	No_custom_HMM	1423	PHANOTATE_1.5.1	CDS	#ffdf59	Reverse transcriptase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0025	12264	12374	+	MK448888	-0.0825344473891779	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0026	12361	12621	+	MK448888	-878.85289704013	7626	193.0	1.0	2.488e-61	NC_012756_p25	7626	189.868225	1.2586419982287732e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	7626	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0027	12618	12965	+	MK448888	-956.2454948743388	2967	51.0	0.453	7.085e-11	p123578 VI_00485	8	66.708115	4.809180788904121e-18	No_custom_HMM	No_custom_HMM	No_custom_HMM	2967	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0028	12923	13426	+	MK448888	-2111.9789679607065	36	45.0	0.243	1.294e-08	p23176 VI_04007	36	85.880997	5.939480359080526e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	36	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0029	13536	14078	+	MK448888	-114104.84325711416	7269	166.0	0.932	1.1649999999999999e-51	p209079 VI_03929	216	258.901733	1.0415849446770396e-76	No_custom_HMM	No_custom_HMM	No_custom_HMM	7269	PHANOTATE_1.5.1	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0030	14337	14143	-	MK448888	-14.377024628123172	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0031	14368	14655	+	MK448888	-4527.0257848334495	7136	209.0	1.0	1.451e-66	p243940 VI_05115	7136	187.820908	6.217548809030878e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	7136	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0032	14766	15014	+	MK448888	-80.0813816591553	119	53.0	0.462	4.457e-12	KY065463_p32	6050	44.099957	2.3861544510245096e-11	No_custom_HMM	No_custom_HMM	No_custom_HMM	119	PHANOTATE_1.5.1	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0033	15011	15121	+	MK448888	-0.0957739590867293	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0034	15102	15587	+	MK448888	-62961.649564619234	3567	338.0	0.998	4.5479999999999996e-110	p288698 VI_04398	3567	325.885376	7.915003682841291e-98	No_custom_HMM	No_custom_HMM	No_custom_HMM	3567	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0035	15580	17292	+	MK448888	-1115363989095.3823	9	132.0	0.279	2.0810000000000003e-34	NC_023862_p15	9	461.624207	1.5236779921537386e-137	No_custom_HMM	No_custom_HMM	No_custom_HMM	9	PHANOTATE_1.5.1	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0036	17301	18443	+	MK448888	-108590200.1930467	12	91.0	0.217	4.811e-22	p213127 VI_06558	12	192.968079	2.547309728844589e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	12	PHANOTATE_1.5.1	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0037	18493	19035	+	MK448888	-1354006.2532186047	80	109.0	0.431	1.975e-30	MF678788_p6	80	216.535156	2.0404815258769967e-63	No_custom_HMM	No_custom_HMM	No_custom_HMM	80	PHANOTATE_1.5.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0038	19046	20308	+	MK448888	-1686946566.6648188	10	44.0	0.231	1.288e-07	p205037 VI_04338	10	128.007324	1.1855829761154439e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	10	PHANOTATE_1.5.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0039	20329	20664	+	MK448888	-3874.216712921592	3305	255.0	1.0	2.033e-82	p250959 VI_05103	3305	219.048401	1.880420262551349e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	3305	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0040	20661	20966	+	MK448888	-2029.679260010156	3332	228.0	1.0	5.0229999999999996e-73	p208397 VI_04817	3332	205.007156	2.8082044423285795e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	3332	PHANOTATE_1.5.1	CDS	#35d7ff	head-tail adaptor	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0041	20966	21313	+	MK448888	-229.69255329737092	3334	281.0	1.0	2.18e-91	p208398 VI_04817	3334	249.727066	7.617732176410938e-75	No_custom_HMM	No_custom_HMM	No_custom_HMM	3334	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0042	21321	21644	+	MK448888	-557.4064688738935	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	5	50.084816	6.353218585278504e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	5	PHANOTATE_1.5.1	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0043	21659	22342	+	MK448888	-3637.266849791021	2634	246.0	0.619	1.682e-77	NC_001629_p10	2634	344.23465	5.590045829511751e-103	No_custom_HMM	No_custom_HMM	No_custom_HMM	2634	PHANOTATE_1.5.1	CDS	#07e9a2	major tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0044	22342	22818	+	MK448888	-11227.432851027086	3343	347.0	1.0	3.049e-113	p176392 VI_04816	3343	330.791748	2.2249979316380885e-99	No_custom_HMM	No_custom_HMM	No_custom_HMM	3343	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0045	22857	22985	+	MK448888	-5.813224960755697	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0046	23004	25739	+	MK448888	-1.0788734702696984e+16	38258	217.0	0.513	9.839e-64	p292485 VI_04908	58	490.219818	4.704687346241736e-146	No_custom_HMM	No_custom_HMM	No_custom_HMM	38258	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0047	25736	26458	+	MK448888	-315037.82234734955	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	33	95.937645	6.0050736167786495e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	33	PHANOTATE_1.5.1	CDS	#07e9a2	distal tail protein Dit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0048	26459	30133	+	MK448888	-5.414909484679271e+18	1330	631.0	0.403	1.381e-195	p386330 VI_04802	1330	1002.937134	5.51080060084897e-301	No_custom_HMM	No_custom_HMM	No_custom_HMM	1330	PHANOTATE_1.5.1	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0049	30150	30380	+	MK448888	-39.20059288291032	1137	103.0	0.703	2.5260000000000002e-30	p214091 VI_04633	1137	90.547829	1.0333174050845532e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	1137	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0050	30383	30721	+	MK448888	-144.18677980306907	1164	240.0	1.0	5.829e-77	KJ417497_p60	1164	210.270508	8.403353454099678e-63	No_custom_HMM	No_custom_HMM	No_custom_HMM	1164	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0051	30756	31166	+	MK448888	-1961.8185218416672	4257	167.0	0.637	3.949e-51	p367173 VI_04831	4257	182.486069	8.77468003315358e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	4257	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0052	31169	31498	+	MK448888	-5654.888972422562	608	141.0	0.648	3.881e-42	KY554777_p146	608	150.986069	2.6901207897922223e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	608	PHANOTATE_1.5.1	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0053	31502	32908	+	MK448888	-146364687.29119307	3861	955.0	0.968	2.156e-318	p214236 VI_00869	3861	939.60199	5.6640611682805e-283	No_custom_HMM	No_custom_HMM	No_custom_HMM	3861	PHANOTATE_1.5.1	CDS	#f35f49	amidase	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0054	33115	33300	+	MK448888	-52.02364835956402	353	72.0	0.613	7.820000000000001e-20	KY363359_p22	353	71.778801	7.528175953815843e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	353	PHANOTATE_1.5.1	CDS	#ff59f5	toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
TNWEWLUF_CDS_0055	33361	33765	+	MK448888	-1949.495894163197	497	92.0	0.4	2.87e-25	p375004 VI_04199	497	128.328796	8.565266383364788e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	497	PHANOTATE_1.5.1	CDS	#ff59f5	toxin-antitoxin system HicB-like	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
