# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	6784	7530	+	BGFEHC_00065		Phg-2220-C domain-containing protein	RefSeq:WP_000079054.1, SO:0001217, UniParc:UPI0002BA9DD4, UniRef:UniRef100_A0A4D6B0F1, UniRef:UniRef50_Q03FE7, UniRef:UniRef90_A0A3R9LDQ1
contig_1	cds	7531	8352	+	BGFEHC_00070	dnaC	DNA replication protein DnaC	COG:COG1484, COG:L, RefSeq:WP_071661716.1, SO:0001217, UniParc:UPI0008FD1729, UniRef:UniRef100_A0A4D6AVV4, UniRef:UniRef50_E6KJ69, UniRef:UniRef90_A0A4D6AD71
contig_1	cds	8543	9034	+	BGFEHC_00075		DNA-binding protein	RefSeq:WP_000169322.1, SO:0001217, UniParc:UPI00000E2C2F, UniRef:UniRef100_Q8DXI3, UniRef:UniRef50_Q8DXI3, UniRef:UniRef90_Q8DXI3
contig_1	cds	9034	9363	+	BGFEHC_00080		Phage protein	RefSeq:WP_000793494.1, SO:0001217, UniParc:UPI00000E2C2E, UniRef:UniRef100_Q8DXI4, UniRef:UniRef50_Q8DXI4, UniRef:UniRef90_Q8DXI4
contig_1	cds	9363	9719	+	BGFEHC_00085		DUF3310 domain-containing protein	SO:0001217, UniParc:UPI000AFB582E, UniRef:UniRef100_A0A4D6AZI9, UniRef:UniRef50_A0A4D6A7X1, UniRef:UniRef90_A0A4D6A7X1
contig_1	cds	9716	9922	+	BGFEHC_00090		Phage protein	RefSeq:WP_000748199.1, SO:0001217, UniParc:UPI00000E2C2C, UniRef:UniRef100_A0A858QUK2, UniRef:UniRef50_A0A858QUK2, UniRef:UniRef90_A0A858QUK2
contig_1	cds	9912	10328	+	BGFEHC_00095	ssb4	Single-stranded DNA-binding protein 4	COG:COG0629, COG:L, GO:0003697, GO:0006260, GO:0006281, GO:0006310, RefSeq:WP_000609565.1, SO:0001217, UniParc:UPI00000E2C2B, UniRef:UniRef100_Q8DXI7, UniRef:UniRef50_C0SPB6, UniRef:UniRef90_Q8DXI7
contig_1	cds	10909	12228	+	BGFEHC_00100	ltrA	group II intron reverse transcriptase/maturase	COG:COG3344, COG:X, RefSeq:WP_000561483.1, SO:0001217, UniParc:UPI00000E292C, UniRef:UniRef100_A0A1A9E2X2, UniRef:UniRef50_A0A3G2HY59, UniRef:UniRef90_A0A1A9E2X2
contig_1	cds	12361	12621	+	BGFEHC_00105		Phage protein	RefSeq:WP_001008140.1, SO:0001217, UniParc:UPI00000E2C2A, UniRef:UniRef100_A0A858QUN3, UniRef:UniRef50_W1UUR3, UniRef:UniRef90_A0A858QUN3
contig_1	cds	12618	12965	+	BGFEHC_00110	hipB	Transcriptional regulator, contains XRE-family HTH domain	COG:COG1396, COG:K, RefSeq:WP_000776714.1, SO:0001217, UniParc:UPI00003FC371, UniRef:UniRef100_Q8DXI9, UniRef:UniRef50_A0A0F3HHX3, UniRef:UniRef90_Q8DXI9
contig_1	cds	12962	13426	+	BGFEHC_00115		Transcriptional activator	RefSeq:WP_000163169.1, SO:0001217, UniParc:UPI00000E2C28, UniRef:UniRef100_A0A858QV02, UniRef:UniRef50_F9PY66, UniRef:UniRef90_A0A858QV02
contig_1	cds	13536	14078	+	BGFEHC_00120	xerD	Site-specific recombinase XerD	COG:COG4974, COG:L, RefSeq:WP_001028147.1, SO:0001217, UniParc:UPI00000E2C27, UniRef:UniRef100_A0A0I7U5E8, UniRef:UniRef50_E2ELN7, UniRef:UniRef90_A0A0A0YRV7
contig_1	cds	14368	14655	+	BGFEHC_00125		Serine-type D-Ala-D-Ala carboxypeptidase	RefSeq:WP_000651009.1, SO:0001217, UniParc:UPI0002BC7AAB, UniRef:UniRef100_A0A858QUV9, UniRef:UniRef50_Q8DXJ2, UniRef:UniRef90_Q8DXJ2
contig_1	cds	14655	15014	+	BGFEHC_00130		HNH endonuclease	SO:0001217, UniParc:UPI00000E2C25, UniRef:UniRef100_A0A858QUQ2, UniRef:UniRef50_A0A1T1H5D5, UniRef:UniRef90_A0A858QUQ2
contig_1	cds	15108	15587	+	BGFEHC_00135		HTH merR-type domain-containing protein	SO:0001217, UniParc:UPI00031730DC, UniRef:UniRef100_A0A4D6AWU9, UniRef:UniRef50_Q8DXJ4, UniRef:UniRef90_Q8DXJ4
contig_1	cds	15580	17292	+	BGFEHC_00140		Prophage LambdaSa2, terminase large subunit, putative	RefSeq:WP_000230004.1, SO:0001217, UniParc:UPI00000E2C23, UniRef:UniRef100_Q8DXJ5, UniRef:UniRef50_Q8DXJ5, UniRef:UniRef90_Q8DXJ5
contig_1	cds	17301	18443	+	BGFEHC_00145	beeE	Phage portal protein BeeE	COG:COG4695, COG:X, RefSeq:WP_001067328.1, SO:0001217, UniParc:UPI00000E2C22, UniRef:UniRef100_Q8DXJ6, UniRef:UniRef50_A0A4D6ABX3, UniRef:UniRef90_A0A4D6ABX3
contig_1	cds	18493	19035	+	BGFEHC_00150		HK97 family phage prohead protease	COG:COG3740, COG:X, RefSeq:WP_000413200.1, SO:0001217, UniParc:UPI00000E2C21, UniRef:UniRef100_A0A858QV76, UniRef:UniRef50_F1Z0P1, UniRef:UniRef90_A0A0A0YV29
contig_1	cds	19046	20308	+	BGFEHC_00155		Phage major capsid protein	RefSeq:WP_000749070.1, SO:0001217, UniParc:UPI0002BB1595, UniRef:UniRef100_A0A858QV73, UniRef:UniRef50_A0A3B8E264, UniRef:UniRef90_A0A3B8E264
contig_1	cds	20329	20664	+	BGFEHC_00160		Glycerate kinase	RefSeq:WP_000153862.1, SO:0001217, UniParc:UPI00000E2C1F, UniRef:UniRef100_A0A858QUK9, UniRef:UniRef50_A0A4D6AGM8, UniRef:UniRef90_A0A3B8DLV7
contig_1	cds	20661	20966	+	BGFEHC_00165		Phage head-tail adapter protein	RefSeq:WP_000842789.1, SO:0001217, UniParc:UPI0002BBA934, UniRef:UniRef100_A0A858QUN4, UniRef:UniRef50_Q8DXK0, UniRef:UniRef90_Q8DXK0
contig_1	cds	20966	21313	+	BGFEHC_00170		Phage protein	RefSeq:WP_001074486.1, SO:0001217, UniParc:UPI0002BB528B, UniRef:UniRef100_A0A858QUP1, UniRef:UniRef50_Q8DXK1, UniRef:UniRef90_Q8DXK1
contig_1	cds	21300	21644	+	BGFEHC_00175		HK97 gp10 family phage protein	RefSeq:WP_071661715.1, SO:0001217, UniParc:UPI0008FD489C, UniRef:UniRef100_A0A4D6AWG7, UniRef:UniRef50_F1Z0N6, UniRef:UniRef90_Q8DXK2
contig_1	cds	21659	22342	+	BGFEHC_00180		L-lac-phage-MSP domain-containing protein	RefSeq:WP_071661714.1, SO:0001217, UniParc:UPI0008FD112B, UniRef:UniRef100_A0A4D6AWQ8, UniRef:UniRef50_A0A4D6AH50, UniRef:UniRef90_A0A3B8DM43
contig_1	cds	22342	22818	+	BGFEHC_00185		Catalase	RefSeq:WP_000591558.1, SO:0001217, UniParc:UPI0002B9DB2A, UniRef:UniRef100_A0A858QUS6, UniRef:UniRef50_Q8DXK4, UniRef:UniRef90_Q8DXK4
contig_1	cds	23004	25739	+	BGFEHC_00190		Phage-related minor tail protein	COG:COG5281, COG:X, RefSeq:WP_071661713.1, SO:0001217, UniParc:UPI0008FD0025, UniRef:UniRef100_A0A4D6AY16, UniRef:UniRef50_Q8DXK6, UniRef:UniRef90_Q8DXK6
contig_1	cds	25736	26458	+	BGFEHC_00195	yomH	Phage-related protein YomH	COG:COG4722, COG:X, RefSeq:WP_000161557.1, SO:0001217, UniParc:UPI0002BA757E, UniRef:UniRef100_A0A858QUR0, UniRef:UniRef50_Q8DXK7, UniRef:UniRef90_Q8DXK7
contig_1	cds	26459	30133	+	BGFEHC_00200	pblB	Phage-related protein	COG:COG4926, COG:X, RefSeq:WP_071661712.1, SO:0001217, UniParc:UPI0008FD1A66, UniRef:UniRef100_A0A4D6AX32, UniRef:UniRef50_A0A858QUP0, UniRef:UniRef90_A0A858QUP0
contig_1	cds	30150	30380	+	BGFEHC_00205		DUF904 domain-containing protein	RefSeq:WP_001071121.1, SO:0001217, UniParc:UPI0002BC24A0, UniRef:UniRef100_A0A858QV90, UniRef:UniRef50_A0A4D6BAB3, UniRef:UniRef90_A0A858QV90
contig_1	cds	30383	30721	+	BGFEHC_00210		Phage protein	RefSeq:WP_000213866.1, SO:0001217, UniParc:UPI0002B9901B, UniRef:UniRef100_A0A858QUL8, UniRef:UniRef50_A0A5C5TD71, UniRef:UniRef90_Q8DXL0
contig_1	cds	30756	31166	+	BGFEHC_00215		Phage protein	RefSeq:WP_001135353.1, SO:0001217, UniParc:UPI00000E2C13, UniRef:UniRef100_A0A858QUP4, UniRef:UniRef50_A0A858QUP4, UniRef:UniRef90_A0A858QUP4
contig_1	cds	31169	31498	+	BGFEHC_00220		phage holin	RefSeq:WP_000192161.1, SO:0001217, UniParc:UPI00000E2C12, UniRef:UniRef100_A0A858QUQ0, UniRef:UniRef50_Q9AF61, UniRef:UniRef90_A0A858QUQ0
contig_1	cds	31676	32908	+	BGFEHC_00225		Prophage LambdaSa2, lysin, putative	SO:0001217, UniRef:UniRef50_Q8DXL3
contig_1	cds	33115	33300	+	BGFEHC_00230	ycfA	putative RNA binding protein YcfA, dsRBD-like fold, HicA-like mRNA interferase family	COG:COG1724, COG:R, RefSeq:WP_000139836.1, SO:0001217, UniParc:UPI00000E2C10, UniRef:UniRef100_M1PLJ5, UniRef:UniRef50_A0A139N8U7, UniRef:UniRef90_A0A139N8U7
contig_1	cds	33361	33765	+	BGFEHC_00235	hicB	Antitoxin component HicB of the HicAB toxin-antitoxin system	COG:COG1598, COG:V, RefSeq:WP_000878126.1, SO:0001217, UniParc:UPI0002BBCD94, UniRef:UniRef100_A0A858QUT6, UniRef:UniRef50_Q8DXL5, UniRef:UniRef90_Q8DXL5
