# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	14083	15747	-	DNICKM_00070		DNA-directed DNA polymerase	SO:0001217, UniRef:UniRef50_A0A172JI39, UniRef:UniRef90_A0A172JI39
contig_1	cds	15908	16162	-	DNICKM_00075		PepSY domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JI40, UniRef:UniRef90_A0A172JI40
contig_1	cds	16190	16570	-	DNICKM_00080		DUF4316 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JI43
contig_1	cds	16634	16747	-	DNICKM_00085		(pseudo) DNA primase	SO:0001217, UniRef:UniRef50_A0A172JI47, UniRef:UniRef90_A0A172JI47
contig_1	cds	16758	17024	-	DNICKM_00090		Zn finger protein	SO:0001217, UniRef:UniRef50_A0A172JI42, UniRef:UniRef90_A0A172JI42
contig_1	cds	17039	17539	-	DNICKM_00095		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A223LCZ0, UniRef:UniRef90_A0A223LCZ0
contig_1	cds	17551	20286	-	DNICKM_00100		hypothetical protein	PFAM:PF13476.9
contig_1	cds	20374	20514	-	DNICKM_00105		Zn finger protein	SO:0001217, UniRef:UniRef50_A0A172JI35, UniRef:UniRef90_A0A172JI35
contig_1	cds	20698	21384	-	DNICKM_00110		DNA repair protein	SO:0001217, UniRef:UniRef50_A0A172JI49, UniRef:UniRef90_A0A172JI49
contig_1	cds	21967	22740	+	DNICKM_00115		DNA repair protein	SO:0001217, UniParc:UPI0007DDD8BE, UniRef:UniRef100_A0A172JI58, UniRef:UniRef50_A0A172JI58, UniRef:UniRef90_A0A172JI58
contig_1	cds	22783	22947	-	DNICKM_00120		RNase H domain-containing protein	SO:0001217, UniParc:UPI000B9D72E6, UniRef:UniRef100_A0A223LCV1, UniRef:UniRef50_A0A223LCV1, UniRef:UniRef90_A0A223LCV1
contig_1	cds	23270	24754	-	DNICKM_00125		Homing endonuclease	SO:0001217, UniRef:UniRef50_A0A223LC24, UniRef:UniRef90_A0A223LD54
contig_1	cds	25606	26778	-	DNICKM_00130		RNA polymerase beta subunit	SO:0001217, UniRef:UniRef50_A0A223LCZ7, UniRef:UniRef90_A0A223LCZ7
contig_1	cds	26869	27132	-	DNICKM_00135		DUF4258 domain-containing protein	SO:0001217, UniParc:UPI0007DCF4F4, UniRef:UniRef100_A0A172JI56, UniRef:UniRef50_A0A172JI56, UniRef:UniRef90_A0A172JI56
contig_1	cds	27161	27622	-	DNICKM_00140		DNA binding protein	SO:0001217, UniParc:UPI0007DDE6EB, UniRef:UniRef100_A0A172JI55, UniRef:UniRef50_A0A172JI55, UniRef:UniRef90_A0A172JI55
contig_1	cds	27673	27894	-	DNICKM_00145		Membrane-bound protein	SO:0001217, UniRef:UniRef50_A0A223LDL2, UniRef:UniRef90_A0A223LDL2
contig_1	cds	27958	28683	-	DNICKM_00150		HAD family hydrolase	SO:0001217, UniParc:UPI000B9D72B4, UniRef:UniRef100_A0A223LEB8, UniRef:UniRef50_A0A223LEB8, UniRef:UniRef90_A0A223LEB8
contig_1	cds	28763	30688	-	DNICKM_00155		DNA-directed DNA polymerase	SO:0001217, UniRef:UniRef50_A0A223LD30, UniRef:UniRef90_A0A223LD30
contig_1	cds	30876	31175	+	DNICKM_00160		Virion protein	SO:0001217, UniParc:UPI0007DD0500, UniRef:UniRef100_A0A172JI60, UniRef:UniRef50_A0A223LCU0, UniRef:UniRef90_A0A223LCU0
contig_1	cds	31421	33316	+	DNICKM_00165		DNA-directed RNA polymerase	SO:0001217, UniRef:UniRef50_A0A223LCW1, UniRef:UniRef90_A0A223LCW1
contig_1	cds	33439	34029	+	DNICKM_00170		CHAD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JI68, UniRef:UniRef90_A0A172JI68
contig_1	cds	34046	35479	+	DNICKM_00175		DNA/RNA helicase of superfamily II	SO:0001217, UniRef:UniRef50_A0A141HSB2, UniRef:UniRef90_A0A172JI64
contig_1	cds	35568	36458	+	DNICKM_00180	nrnB	Oligoribonuclease NrnB	KEGG:K07097, SO:0001217, UniRef:UniRef50_A0A172JI63, UniRef:UniRef90_A0A172JI63
contig_1	cds	36448	37005	+	DNICKM_00185		3'-5' exonuclease	SO:0001217, UniRef:UniRef50_A0A172JI65, UniRef:UniRef90_A0A172JI65
contig_1	cds	37049	37219	+	DNICKM_00190		Transcriptional regulator	SO:0001217, UniParc:UPI0007DD84A3, UniRef:UniRef100_A0A172JI66, UniRef:UniRef50_A0A172JI66, UniRef:UniRef90_A0A172JI66
contig_1	cds	37216	37503	+	DNICKM_00195		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A172JI61, UniRef:UniRef90_A0A172JI61
contig_1	cds	37588	38613	+	DNICKM_00200		Structural protein	SO:0001217, UniRef:UniRef50_A0A172JI53, UniRef:UniRef90_A0A172JI53
contig_1	cds	38643	38981	+	DNICKM_00205		DNA binding protein	SO:0001217, UniRef:UniRef50_A0A172JI69, UniRef:UniRef90_A0A172JI69
contig_1	cds	39023	39481	-	DNICKM_00210		Rho-N domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LCV0
contig_1	cds	39497	40093	-	DNICKM_00215		ATPase	SO:0001217, UniRef:UniRef50_A0A172JI73
contig_1	cds	40134	41321	-	DNICKM_00220		ADPrib-exo-Tox domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LD74, UniRef:UniRef90_A0A223LD74
contig_1	cds	41458	42267	+	DNICKM_00225		Flagellin	SO:0001217, UniRef:UniRef50_A0A172JI74, UniRef:UniRef90_A0A172JI74
contig_1	cds	42286	42501	+	DNICKM_00230		Transposase	SO:0001217, UniParc:UPI0007DCE7F3, UniRef:UniRef100_A0A172JI77, UniRef:UniRef50_A0A172JI77, UniRef:UniRef90_A0A172JI77
contig_1	cds	42530	42859	-	DNICKM_00235		THUMP domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JI76, UniRef:UniRef90_A0A172JI76
contig_1	cds	43014	43937	+	DNICKM_00240		DUF4238 domain-containing protein	SO:0001217, UniParc:UPI0007DE106A, UniRef:UniRef100_A0A172JI71, UniRef:UniRef50_A0A172JI71, UniRef:UniRef90_A0A172JI71
contig_1	cds	44012	44371	+	DNICKM_00245		General stress protein	SO:0001217, UniRef:UniRef50_A0A172JI67, UniRef:UniRef90_A0A172JI67
contig_1	cds	44373	44753	+	DNICKM_00250		hypothetical protein	
contig_1	cds	44826	44978	+	DNICKM_00255		DUF4083 domain-containing protein	SO:0001217, UniParc:UPI0007DDA509, UniRef:UniRef100_A0A223LCV8, UniRef:UniRef50_A0A223LCV8, UniRef:UniRef90_A0A223LCV8
contig_1	cds	44971	45435	+	DNICKM_00260		AAA family ATPase	SO:0001217, UniRef:UniRef50_Q332I4, UniRef:UniRef90_A0A172JI79
contig_1	cds	45437	45709	+	DNICKM_00265		hypothetical protein	
contig_1	cds	45711	46802	+	DNICKM_00270		hypothetical protein	
contig_1	cds	47001	47504	+	DNICKM_00275		Hom-end-hint domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JI82
contig_1	cds	47674	47826	+	DNICKM_00280		Methionine/alanine import family NSS transporter small subunit	SO:0001217, UniRef:UniRef50_A0A223LEE0, UniRef:UniRef90_A0A223LEE0
contig_1	cds	47810	48616	+	DNICKM_00285		Stomatin/prohibitin superfamily protein	SO:0001217, UniRef:UniRef50_A0A0M9BI91, UniRef:UniRef90_A0A172JI70
contig_1	cds	48752	49048	+	DNICKM_00290		Zn finger protein	SO:0001217, UniRef:UniRef50_A0A172JI93
contig_1	cds	49069	49437	+	DNICKM_00295		DUF411 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JI89
contig_1	cds	49440	49946	+	DNICKM_00300		hypothetical protein	
contig_1	cds	50005	51759	-	DNICKM_00305		HNH endonuclease	SO:0001217, UniRef:UniRef50_A0A223LC24, UniRef:UniRef90_A0A223LC24
contig_1	cds	51839	52522	-	DNICKM_00310		DNA-directed RNA polymerase	SO:0001217, UniRef:UniRef50_A0A141HSD6
contig_1	cds	53491	54597	-	DNICKM_00315		hypothetical protein	
contig_1	cds	56198	58996	-	DNICKM_00320		DNA helicase	SO:0001217, UniRef:UniRef50_A0A223LD65, UniRef:UniRef90_A0A223LD65
contig_1	cds	59087	59347	-	DNICKM_00325		Phage protein	SO:0001217, UniRef:UniRef50_A0A223LCX8
contig_1	cds	59359	59940	-	DNICKM_00330		Ig-like-bact domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JIA0, UniRef:UniRef90_A0A172JIA0
contig_1	cds	59942	61891	-	DNICKM_00335		Hint-2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LDA3
contig_1	cds	61903	62280	-	DNICKM_00340		4HBT domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JI99, UniRef:UniRef90_A0A172JI99
contig_1	cds	62380	63552	-	DNICKM_00345		lysozyme	SO:0001217, UniRef:UniRef50_A0A223LD43, UniRef:UniRef90_A0A223LD43
contig_1	cds	63707	64585	-	DNICKM_00350		Structural protein	SO:0001217, UniRef:UniRef50_A0A223LC33, UniRef:UniRef90_A0A223LC33
contig_1	cds	64626	65105	-	DNICKM_00355		TLDc domain-containing protein	SO:0001217, UniParc:UPI000B9D7F3B, UniRef:UniRef100_A0A223LDR1, UniRef:UniRef50_A0A223LDR1, UniRef:UniRef90_A0A223LDR1
contig_1	cds	65151	65504	-	DNICKM_00360		HMA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LEG0, UniRef:UniRef90_A0A223LEG0
contig_1	cds	65734	66474	+	DNICKM_00365		DEK-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JIA5
contig_1	cds	66547	66879	+	DNICKM_00370		hypothetical protein	PFAM:PF01381.25, PFAM:PF13443.9, PFAM:PF13744.9
contig_1	cds	66968	67465	+	DNICKM_00375		Phage protein	SO:0001217, UniRef:UniRef50_A0A223LCY7, UniRef:UniRef90_A0A223LCY7
contig_1	cds	67521	68471	+	DNICKM_00380		Nucleotide pyrophosphohydrolase	SO:0001217, UniRef:UniRef50_A0A172JIB4, UniRef:UniRef90_A0A172JIB4
contig_1	cds	68498	68854	+	DNICKM_00385		Conserved domain protein	SO:0001217, UniRef:UniRef50_A0A223LDB3, UniRef:UniRef90_A0A223LDB3
contig_1	cds	69085	74850	+	DNICKM_00390		Lysis domain protein	SO:0001217, UniRef:UniRef50_A0A223LD52, UniRef:UniRef90_A0A223LD52
contig_1	cds	74868	75896	+	DNICKM_00395		Virion protein	SO:0001217, UniParc:UPI000B9D563B, UniRef:UniRef100_A0A172JIB5, UniRef:UniRef50_A0A141HSF5, UniRef:UniRef90_A0A172JIB5
contig_1	cds	76084	77028	+	DNICKM_00400		hypothetical protein	
contig_1	cds	77456	78196	+	DNICKM_00405		hypothetical protein	
contig_1	cds	78380	78769	+	DNICKM_00410		Beta-lactamase domain-containing protein	SO:0001217, UniParc:UPI000B9D783F, UniRef:UniRef100_A0A223LDS3, UniRef:UniRef50_A0A223LDS3, UniRef:UniRef90_A0A223LDS3
contig_1	cds	78887	79486	+	DNICKM_00415	rusA	Holliday junction resolvase RusA	SO:0001217, UniParc:UPI0007DD82F8, UniRef:UniRef100_A0A172JIB8, UniRef:UniRef50_A0A172JIB8, UniRef:UniRef90_A0A172JIB8
contig_1	cds	79465	79971	+	DNICKM_00420		DNA helicase	SO:0001217, UniParc:UPI0007DCBFEF, UniRef:UniRef100_A0A172JIB7, UniRef:UniRef50_A0A172JIB7, UniRef:UniRef90_A0A172JIB7
contig_1	cds	79999	80418	+	DNICKM_00425		Adenylate kinase	SO:0001217, UniParc:UPI0007DD168C, UniRef:UniRef100_A0A223LCZ8, UniRef:UniRef50_A0A223LCZ8, UniRef:UniRef90_A0A223LCZ8
contig_1	cds	80464	81294	-	DNICKM_00430		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A172JIA4, UniRef:UniRef90_A0A172JIA4
contig_1	cds	81311	84025	-	DNICKM_00435		DUF3857 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JIC5, UniRef:UniRef90_A0A172JIC5
contig_1	cds	84037	84969	-	DNICKM_00440		Virion protein	SO:0001217, UniRef:UniRef50_A0A172JIC2, UniRef:UniRef90_A0A172JIC2
contig_1	cds	85393	86655	+	DNICKM_00445		Minor virion structural protein	SO:0001217, UniRef:UniRef50_A0A141HSG1, UniRef:UniRef90_A0A172JIC1
contig_1	cds	86671	87705	+	DNICKM_00450		Virion protein	SO:0001217, UniRef:UniRef50_A0A172JIC3
contig_1	cds	87779	88885	+	DNICKM_00455		Virion protein	SO:0001217, UniRef:UniRef50_A0A172JIB9, UniRef:UniRef90_A0A172JIB9
contig_1	cds	88953	89843	+	DNICKM_00460		PA28-beta domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JIC4, UniRef:UniRef90_A0A172JIC4
contig_1	cds	89849	91039	-	DNICKM_00465		Tail protein	SO:0001217, UniRef:UniRef50_A0A172JIC6, UniRef:UniRef90_A0A172JIC6
contig_1	cds	91077	91259	-	DNICKM_00470		Exported protein	SO:0001217, UniParc:UPI000B9D6D89, UniRef:UniRef100_A0A223LDA0, UniRef:UniRef50_A0A223LDA0, UniRef:UniRef90_A0A223LDA0
contig_1	cds	91252	92385	-	DNICKM_00475		Lantibiotic dehydratase	SO:0001217, UniParc:UPI0007DD4FD5, UniRef:UniRef100_A0A172JIC0, UniRef:UniRef50_A0A172JIC0, UniRef:UniRef90_A0A172JIC0
contig_1	cds	92388	92918	-	DNICKM_00480		dCMP deaminase	SO:0001217, UniRef:UniRef50_A0A172JIB6, UniRef:UniRef90_A0A172JIB6
contig_1	cds	93011	94060	-	DNICKM_00485	nrdF	class 1b ribonucleoside-diphosphate reductase subunit beta	SO:0001217, UniRef:UniRef50_W8GF88, UniRef:UniRef90_A0A172JID2
contig_1	cds	94087	96183	-	DNICKM_00490	nrdE	class 1b ribonucleoside-diphosphate reductase subunit alpha	SO:0001217, UniRef:UniRef50_A0A173WC01, UniRef:UniRef90_A0A223LCK0
contig_1	cds	96146	96565	-	DNICKM_00495		Flavodoxin co-factor of ribonucleotide-diphosphate reductase	KEGG:K03647, SO:0001217, UniParc:UPI0007DDB20E, UniRef:UniRef100_A0A172JID6, UniRef:UniRef50_T0BRB8, UniRef:UniRef90_A0A172JID6
contig_1	cds	96579	97616	-	DNICKM_00500		DNA primase	SO:0001217, UniRef:UniRef50_A0A172JID1, UniRef:UniRef90_A0A172JID1
contig_1	cds	97730	99115	-	DNICKM_00505		DNA-directed RNA polymerase subunit	SO:0001217, UniRef:UniRef50_A0A141HSH2, UniRef:UniRef90_A0A172JIC8
contig_1	cds	99186	100010	-	DNICKM_00510		DUF3362 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JID3, UniRef:UniRef90_A0A172JID3
contig_1	cds	100082	101770	-	DNICKM_00515		Chaperonin GroEL	SO:0001217, UniRef:UniRef50_A0A172JID7, UniRef:UniRef90_A0A172JID7
contig_1	cds	101820	102152	-	DNICKM_00520		DUF1330 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LDB0
contig_1	cds	102205	102321	-	DNICKM_00525		hypothetical protein	
contig_1	cds	102432	103625	-	DNICKM_00530		Base plate hub subunit	SO:0001217, UniRef:UniRef50_A0A223LD41, UniRef:UniRef90_A0A223LD41
contig_1	cds	103640	104065	-	DNICKM_00535		Base plate wedge subunit	SO:0001217, UniParc:UPI0007DE2226, UniRef:UniRef100_A0A172JIE6, UniRef:UniRef50_A0A172JIE6, UniRef:UniRef90_A0A172JIE6
contig_1	cds	104188	104904	+	DNICKM_00540		Endonuclease fused to N-terminal Zn finger domain	SO:0001217, UniParc:UPI0007DDA4E6, UniRef:UniRef100_A0A172JIE7, UniRef:UniRef50_A0A856M4X3, UniRef:UniRef90_A0A172JIE7
contig_1	cds	105070	105852	+	DNICKM_00545		Conserved domain protein	SO:0001217, UniRef:UniRef50_A0A172JIE4, UniRef:UniRef90_A0A172JIE4
contig_1	cds	105858	106583	+	DNICKM_00550		hypothetical protein	SO:0001217, UniParc:UPI000B9D781F, UniRef:UniRef100_A0A223LEK9, UniRef:UniRef50_A0A223LEK9, UniRef:UniRef90_A0A223LEK9
contig_1	cds	106600	107322	+	DNICKM_00555		PHB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LC56, UniRef:UniRef90_A0A223LC56
contig_1	cds	107407	107790	+	DNICKM_00560		Phage protein	SO:0001217, UniParc:UPI000B9D77F0, UniRef:UniRef100_A0A223LDV5, UniRef:UniRef50_A0A172JIE3, UniRef:UniRef90_A0A172JIE3
contig_1	cds	107971	108492	+	DNICKM_00565		Guanylate kinase	SO:0001217, UniParc:UPI0007DD5D94, UniRef:UniRef100_A0A172JIE8, UniRef:UniRef50_A0A172JIE8, UniRef:UniRef90_A0A172JIE8
contig_1	cds	108560	109327	+	DNICKM_00570	ysxE	Spore coat protein YsxE	SO:0001217, UniRef:UniRef50_A0A172JIE5, UniRef:UniRef90_A0A172JIE5
contig_1	cds	109369	109824	-	DNICKM_00575		membrane protein	SO:0001217, UniParc:UPI0007DD76DC, UniRef:UniRef100_A0A223LD28, UniRef:UniRef50_A0A223LD28, UniRef:UniRef90_A0A223LD28
contig_1	cds	109866	110399	-	DNICKM_00580		Ribonuclease H	EC:3.1.26.4, KEGG:K03469, SO:0001217, UniRef:UniRef50_A0A172JID5, UniRef:UniRef90_A0A172JID5
contig_1	cds	110525	111229	+	DNICKM_00585		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JIF6, UniRef:UniRef90_A0A172JIF6
contig_1	cds	111790	112149	+	DNICKM_00590		Phage protein	SO:0001217, UniRef:UniRef50_A0A223LCL7, UniRef:UniRef90_A0A223LCL7
contig_1	tRNA	112287	112359	+	DNICKM_00595	trnN	tRNA-Asn(gtt)	SO:0000257
contig_1	cds	112527	112856	+	DNICKM_00600		DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A223LEM1, UniRef:UniRef90_A0A223LEM1
contig_1	cds	112945	113721	+	DNICKM_00605		t-SNARE coiled-coil-like y domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LC62, UniRef:UniRef90_A0A223LC62
contig_1	cds	113761	114180	+	DNICKM_00610		Holin	SO:0001217, UniRef:UniRef50_A0A172JIF3, UniRef:UniRef90_A0A172JIF3
contig_1	cds	114273	114380	+	DNICKM_00615		hypothetical protein	
contig_1	cds	114386	114565	+	DNICKM_00620		DUF3953 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LDD1, UniRef:UniRef90_A0A223LDD1
contig_1	cds	114585	114953	+	DNICKM_00625		Immunity repressor	SO:0001217, UniParc:UPI000B9D8097, UniRef:UniRef100_A0A223LD38, UniRef:UniRef50_A0A223LD38, UniRef:UniRef90_A0A223LD38
contig_1	cds	114982	115470	+	DNICKM_00630		Zinc ribbon domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LD59, UniRef:UniRef90_A0A223LD59
contig_1	cds	115575	116825	+	DNICKM_00635	yycH	YycH domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LDG3, UniRef:UniRef90_A0A223LDG3
contig_1	cds	116848	117132	+	DNICKM_00640		Virion protein	SO:0001217, UniParc:UPI0007DD5905, UniRef:UniRef100_A0A172JIG6, UniRef:UniRef50_A0A141HRP9, UniRef:UniRef90_A0A172JIG6
contig_1	cds	117334	117570	+	DNICKM_00645		THUMP domain-containing protein	SO:0001217, UniParc:UPI0007DD9C08, UniRef:UniRef100_A0A172JIG3, UniRef:UniRef50_A0A223LD96, UniRef:UniRef90_A0A223LD96
contig_1	cds	117597	118052	+	DNICKM_00650		Type II restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A223LEN4, UniRef:UniRef90_A0A223LEN4
contig_1	cds	118113	118439	+	DNICKM_00655		Conserved protein	SO:0001217, UniParc:UPI0007DD2DAE, UniRef:UniRef100_A0A172JIG1, UniRef:UniRef50_A0A172JIG1, UniRef:UniRef90_A0A172JIG1
contig_1	cds	118452	118952	+	DNICKM_00660		Restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A172JIF8, UniRef:UniRef90_A0A172JIF8
contig_1	cds	119016	119177	+	DNICKM_00665		DUF3951 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LDE0, UniRef:UniRef90_A0A223LDE0
contig_1	cds	119220	119954	-	DNICKM_00670		Virion protein	SO:0001217, UniParc:UPI0007DE1FAE, UniRef:UniRef100_A0A172JIG9, UniRef:UniRef50_A0A141HSK9, UniRef:UniRef90_A0A172JIG9
contig_1	cds	120004	122220	-	DNICKM_00675		TerB-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LD66, UniRef:UniRef90_A0A223LD66
contig_1	cds	122278	122943	+	DNICKM_00680		Peptidase	SO:0001217, UniRef:UniRef50_A0A172JIF4, UniRef:UniRef90_A0A172JIF4
contig_1	cds	122967	123239	-	DNICKM_00685		DUF695 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JIH4, UniRef:UniRef90_A0A172JIH4
contig_1	cds	123406	123711	-	DNICKM_00690		hypothetical protein	PFAM:PF01710.19, PFAM:PF02650.17, PFAM:PF04967.15, PFAM:PF08279.15, PFAM:PF12824.10, PFAM:PF13412.9
contig_1	cds	123701	124246	-	DNICKM_00695		Phage protein	SO:0001217, UniRef:UniRef50_A0A172JIH5, UniRef:UniRef90_A0A172JIH5
contig_1	cds	124366	125571	+	DNICKM_00700		DNA-directed RNA polymerase beta subunit	SO:0001217, UniRef:UniRef50_A0A141HSJ4, UniRef:UniRef90_A0A172JIH3
contig_1	cds	125644	127416	+	DNICKM_00705		Hef-like homing endonuclease	SO:0001217, UniRef:UniRef50_A0A172JIH1
contig_1	cds	127440	127694	-	DNICKM_00710		DUF2281 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LEP4, UniRef:UniRef90_A0A223LEP4
contig_1	cds	127707	128042	-	DNICKM_00715		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A172JIG8, UniRef:UniRef90_A0A172JIG8
contig_1	cds	128073	128255	-	DNICKM_00720		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0E1L6P7, UniRef:UniRef90_A0A172JIH8
contig_1	cds	128268	128582	-	DNICKM_00725		GIY-YIG domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172JIH6
contig_1	cds	128575	128916	-	DNICKM_00730		hypothetical protein	
contig_1	cds	129444	130592	-	DNICKM_00735		DNA-directed RNA polymerase beta' subunit	SO:0001217, UniParc:UPI000B9D6BFE, UniRef:UniRef100_A0A223LDI2, UniRef:UniRef50_A0A172JIH0, UniRef:UniRef90_A0A172JIH0
contig_1	cds	130816	132030	-	DNICKM_00740		N-acetylmuramoyl-L-alanine amidase	SO:0001217, UniParc:UPI000B9D79F5, UniRef:UniRef100_A0A223LCP5, UniRef:UniRef50_A0A223LCP5, UniRef:UniRef90_A0A223LCP5
contig_1	cds	132037	132576	-	DNICKM_00745		Virion protein	SO:0001217, UniParc:UPI0007DE1DD9, UniRef:UniRef100_A0A172JII3, UniRef:UniRef50_A0A172JII3, UniRef:UniRef90_A0A172JII3
contig_1	cds	132576	133112	-	DNICKM_00750	cdvA	CdvA domain-containing protein	SO:0001217, UniParc:UPI0007DE2E10, UniRef:UniRef100_A0A172JII9, UniRef:UniRef50_A0A172JII9, UniRef:UniRef90_A0A172JII9
contig_1	cds	133127	137443	-	DNICKM_00755		DUF6273 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LC82, UniRef:UniRef90_A0A223LC82
contig_1	cds	137462	139261	-	DNICKM_00760		Virion protein	SO:0001217, UniRef:UniRef50_A0A141HRR4, UniRef:UniRef90_A0A172JIH2
contig_1	cds	139273	139860	-	DNICKM_00765		H-lectin domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LEP6, UniRef:UniRef90_A0A223LEP6
contig_1	cds	139983	142814	-	DNICKM_00770		Structural protein	SO:0001217, UniRef:UniRef50_A0A223LDF7, UniRef:UniRef90_A0A223LDF7
contig_1	cds	142838	145171	-	DNICKM_00775		Virion protein	SO:0001217, UniRef:UniRef50_A0A141HRR7, UniRef:UniRef90_A0A172JII8
contig_1	cds	145179	147731	-	DNICKM_00780		T9SS type A sorting domain-containing protein	SO:0001217, UniRef:UniRef50_A0A223LD90, UniRef:UniRef90_A0A223LD90
contig_1	cds	147748	148680	-	DNICKM_00785		Virion protein	SO:0001217, UniParc:UPI0007DD788C, UniRef:UniRef100_A0A172JIH7, UniRef:UniRef50_A0A141HRR9, UniRef:UniRef90_A0A172JIH7
contig_1	cds	148742	149119	-	DNICKM_00790		Major sperm protein	SO:0001217, UniRef:UniRef50_A0A223LCQ4, UniRef:UniRef90_A0A223LCQ4
contig_1	cds	149192	149377	-	DNICKM_00795		DUF4926 domain-containing protein	SO:0001217, UniParc:UPI000B9D611C, UniRef:UniRef100_A0A223LDC5, UniRef:UniRef50_A0A223LDC5, UniRef:UniRef90_A0A223LDC5
