# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	11158	11394	+	ALMCIJ_00095		Holin	SO:0001217, UniParc:UPI001AF97450, UniRef:UniRef100_A0A7T7GSL8, UniRef:UniRef50_A0A7T8ESR5, UniRef:UniRef90_A0A7T7GSL8
contig_1	cds	11394	11594	+	ALMCIJ_00100		Lipoprotein	SO:0001217, UniParc:UPI001AF597D6, UniRef:UniRef100_A0A7T7GSI8, UniRef:UniRef50_A0A8B6MGJ7, UniRef:UniRef90_A0A7T7GSI8
contig_1	cds	11825	12331	+	ALMCIJ_00105		Consensus disorder prediction	SO:0001217, UniParc:UPI001AFC6B55, UniRef:UniRef100_A0A7T7GSG9, UniRef:UniRef50_A0A317YRC6, UniRef:UniRef90_A0A7T7GSG9
contig_1	cds	12355	12822	+	ALMCIJ_00110		Lipoprotein	SO:0001217, UniParc:UPI001AF2FE1C, UniRef:UniRef100_A0A7T7GSJ1, UniRef:UniRef50_A0A8B6MGK0, UniRef:UniRef90_A0A8B6MGK0
contig_1	cds	12854	13330	+	ALMCIJ_00115		Lipoprotein	SO:0001217, UniParc:UPI001AFBF15E, UniRef:UniRef100_A0A7T7GSH3, UniRef:UniRef50_A0A380FWC3, UniRef:UniRef90_A0A8B6MGK1
contig_1	cds	13351	13596	+	ALMCIJ_00120		Terminal repeat-encoded protein	SO:0001217, UniParc:UPI001AF4888C, UniRef:UniRef100_A0A7T8ET63, UniRef:UniRef50_A0A7S9SVF0, UniRef:UniRef90_A0A7T8ET63
contig_1	cds	13687	14376	+	ALMCIJ_00125		Cobalt ABC transporter permease	SO:0001217, UniParc:UPI001AF845F7, UniRef:UniRef100_A0A7T7GT27, UniRef:UniRef50_A0A7T7GT27, UniRef:UniRef90_A0A7T7GT27
contig_1	cds	14457	14975	+	ALMCIJ_00130		Type II toxin-antitoxin system PemK/MazF family toxin	SO:0001217, UniParc:UPI001AFAD080, UniRef:UniRef100_A0A7T7GSH5, UniRef:UniRef50_A0A7T7GSH5, UniRef:UniRef90_A0A7T7GSH5
contig_1	cds	15048	15878	+	ALMCIJ_00135		Conserved domain protein	SO:0001217, UniParc:UPI001AF86C8B, UniRef:UniRef100_A0A7T7K7I6, UniRef:UniRef50_A0A7T7K7I6, UniRef:UniRef90_A0A7T7K7I6
contig_1	cds	15894	16394	+	ALMCIJ_00140		Imm63 domain-containing protein	SO:0001217, UniParc:UPI001AF8775F, UniRef:UniRef100_A0A7T7K7Q6, UniRef:UniRef50_A0A7T8ESM0, UniRef:UniRef90_A0A7T7K7Q6
contig_1	cds	16413	16973	+	ALMCIJ_00145		hypothetical protein	SO:0001217, UniParc:UPI001AF24DAD, UniRef:UniRef100_A0A7T7K8M3, UniRef:UniRef50_A0A7T7K8M3, UniRef:UniRef90_A0A7T7K8M3
contig_1	cds	16963	17592	+	ALMCIJ_00150		hypothetical protein	SO:0001217, UniParc:UPI001AF953D1, UniRef:UniRef100_A0A7T7K7I4, UniRef:UniRef50_A0A7T7K7I4, UniRef:UniRef90_A0A7T7K7I4
contig_1	cds	17589	18053	+	ALMCIJ_00155		ATP-binding protein	SO:0001217, UniParc:UPI001AFBFFC9, UniRef:UniRef100_A0A7T7K7W8, UniRef:UniRef50_A0A7T8ESJ6, UniRef:UniRef90_A0A7T7K7W8
contig_1	cds	18071	18529	+	ALMCIJ_00160		Conserved domain protein	SO:0001217, UniParc:UPI001AF9B551, UniRef:UniRef100_A0A7T7GSL6, UniRef:UniRef50_A0A8B6MGK9, UniRef:UniRef90_A0A8B6MGK9
contig_1	cds	18549	19019	+	ALMCIJ_00165		CNDH2-N domain-containing protein	SO:0001217, UniParc:UPI001AF32C5E, UniRef:UniRef100_A0A7T7GSH8, UniRef:UniRef50_A0A7T8ESS3, UniRef:UniRef90_A0A8B6MGL0
contig_1	cds	19081	19422	+	ALMCIJ_00170		DUF86 domain-containing protein	SO:0001217, UniParc:UPI001AF456A4, UniRef:UniRef100_A0A7T7GSM1, UniRef:UniRef50_A0A7T7GSM1, UniRef:UniRef90_A0A7T7GSM1
contig_1	cds	19442	19927	+	ALMCIJ_00175		Conserved domain protein	SO:0001217, UniParc:UPI001AFC58FF, UniRef:UniRef100_A0A7T7GSJ8, UniRef:UniRef50_A0A7T8ESK4, UniRef:UniRef90_A0A856M4F1
contig_1	cds	20023	20316	+	ALMCIJ_00180		PepSY domain-containing protein	SO:0001217, UniParc:UPI001AF42A06, UniRef:UniRef100_A0A7T7GSH9, UniRef:UniRef50_A0A7T8IX78, UniRef:UniRef90_A0A856LZQ4
contig_1	cds	20344	21012	+	ALMCIJ_00185		Phage protein	SO:0001217, UniRef:UniRef50_A0A8B6MGL2, UniRef:UniRef90_A0A7T7GSK0
contig_1	cds	21012	21551	+	ALMCIJ_00190		DUF2326 domain-containing protein	SO:0001217, UniParc:UPI001AF99176, UniRef:UniRef100_A0A7T7GSI4, UniRef:UniRef50_A0A8B6MGL3, UniRef:UniRef90_A0A7T7GSI4
contig_1	cds	21568	22104	+	ALMCIJ_00195		DUF695 domain-containing protein	SO:0001217, UniParc:UPI001AF3FD1B, UniRef:UniRef100_A0A7T7GSU2, UniRef:UniRef50_A0A7T7GSU2, UniRef:UniRef90_A0A7T7GSU2
contig_1	cds	22126	22902	+	ALMCIJ_00200		Nucleoid-associated protein	SO:0001217, UniParc:UPI001AF61629, UniRef:UniRef100_A0A7T7GT32, UniRef:UniRef50_A0A7T7GT32, UniRef:UniRef90_A0A7T7GT32
contig_1	cds	22981	23640	+	ALMCIJ_00205		DUF4238 domain-containing protein	SO:0001217, UniParc:UPI001AF0760F, UniRef:UniRef100_A0A7T7GSI6, UniRef:UniRef50_A0A7S9SV01, UniRef:UniRef90_A0A7T7GSI6
contig_1	cds	23654	24364	+	ALMCIJ_00210		Bacteriocin	SO:0001217, UniParc:UPI001AFA513F, UniRef:UniRef100_A0A7T7K7J0, UniRef:UniRef50_A0A7S9SVH9, UniRef:UniRef90_A0A8B6MGL7
contig_1	cds	24562	25089	+	ALMCIJ_00215		Acidic leucine-rich nuclear phosphoprotein 32 family member E	SO:0001217, UniParc:UPI001AF20A8D, UniRef:UniRef100_A0A7T7K7R1, UniRef:UniRef50_A0A7T8ESM8, UniRef:UniRef90_A0A8B6MGL8
contig_1	cds	25184	25624	-	ALMCIJ_00220		SHSP domain-containing protein	SO:0001217, UniParc:UPI001AFA5545, UniRef:UniRef100_A0A7T7K8M8, UniRef:UniRef50_A0A7T7K8M8, UniRef:UniRef90_A0A7T7K8M8
contig_1	cds	25652	28648	-	ALMCIJ_00225		Putative tail fiber	SO:0001217, UniParc:UPI001AF65AA3, UniRef:UniRef100_A0A7T7K7I9, UniRef:UniRef50_A0A7S9SVI9, UniRef:UniRef90_A0A7T7K7I9
contig_1	cds	28711	29217	-	ALMCIJ_00230		Type I site-specific deoxyribonuclease	SO:0001217, UniParc:UPI001AF6C048, UniRef:UniRef100_A0A7T7K7X2, UniRef:UniRef50_A0A7T8ESL2, UniRef:UniRef90_A0A856LZR6
contig_1	cds	29220	29846	-	ALMCIJ_00235		Holliday junction resolvase	SO:0001217, UniParc:UPI001AFA28C5, UniRef:UniRef100_A0A7T7GSM2, UniRef:UniRef50_A0A8B6MGM0, UniRef:UniRef90_A0A7T7GSM2
contig_1	cds	29963	30502	-	ALMCIJ_00240		Holin	SO:0001217, UniParc:UPI001AF1E9FA, UniRef:UniRef100_A0A7T7GSI7, UniRef:UniRef50_A0A8B6MGM1, UniRef:UniRef90_A0A8B6MGM1
contig_1	cds	30542	31102	-	ALMCIJ_00245		Membrane protein	SO:0001217, UniParc:UPI001AFB1A24, UniRef:UniRef100_A0A7T7GSN1, UniRef:UniRef50_A0A7S9XHD6, UniRef:UniRef90_A0A8B6MGM2
contig_1	cds	31089	31583	-	ALMCIJ_00250		Lipoprotein	SO:0001217, UniParc:UPI001AFBFD1B, UniRef:UniRef100_A0A7T7GSK7, UniRef:UniRef50_A0A7T8ESL4, UniRef:UniRef90_A0A8B6MGM3
contig_1	cds	31856	32194	-	ALMCIJ_00255		TMV resistance protein N-like	SO:0001217, UniParc:UPI001AF9BB3B, UniRef:UniRef100_A0A7T7GSJ5, UniRef:UniRef50_A0A7T7GSJ5, UniRef:UniRef90_A0A7T7GSJ5
contig_1	cds	32209	32562	-	ALMCIJ_00260		Bacteriophage protein	SO:0001217, UniParc:UPI001AF287E7, UniRef:UniRef100_A0A7T7GSL1, UniRef:UniRef50_A0A8B6MGM5, UniRef:UniRef90_A0A7T7GSL1
contig_1	cds	32628	40748	-	ALMCIJ_00265		Putative tail fiber	SO:0001217, UniParc:UPI001AF61FE1, UniRef:UniRef100_A0A7T7GSJ2, UniRef:UniRef50_A0A8B6MGM6, UniRef:UniRef90_A0A7T7GSJ2
contig_1	cds	40803	41225	-	ALMCIJ_00270		Endonuc-dimeris domain-containing protein	SO:0001217, UniParc:UPI001AFA9EEA, UniRef:UniRef100_A0A7T7GSV2, UniRef:UniRef50_A0A8B6MGM7, UniRef:UniRef90_A0A8B6MGM7
contig_1	cds	41343	42605	+	ALMCIJ_00275		Portal protein	SO:0001217, UniParc:UPI001AF2C1F0, UniRef:UniRef100_A0A7T7GT47, UniRef:UniRef50_A0A7T8IXG5, UniRef:UniRef90_A0A7T7GT47
contig_1	cds	42664	43452	-	ALMCIJ_00280		Virion core protein	SO:0001217, UniParc:UPI001AF92E6E, UniRef:UniRef100_A0A7T7GSI9, UniRef:UniRef50_A0A856LZS6, UniRef:UniRef90_A0A7T7GSI9
contig_1	cds	43552	44196	-	ALMCIJ_00285		DUF4476 domain-containing protein	SO:0001217, UniParc:UPI001AF5892D, UniRef:UniRef100_A0A7T7K7J4, UniRef:UniRef50_A0A8B6MGM8, UniRef:UniRef90_A0A7T7K7J4
contig_1	cds	44678	47221	+	ALMCIJ_00290		Normocyte binding protein 2b	SO:0001217, UniParc:UPI001AF3B4C3, UniRef:UniRef100_A0A7T7K7R8, UniRef:UniRef50_A0A7T8ESN5, UniRef:UniRef90_A0A7T7K7R8
contig_1	cds	47227	48063	+	ALMCIJ_00295		Structural protein	SO:0001217, UniParc:UPI001AF923C1, UniRef:UniRef100_A0A7T7K8N2, UniRef:UniRef50_A0A7T7K8N2, UniRef:UniRef90_A0A7T7K8N2
contig_1	cds	48105	48323	-	ALMCIJ_00300		Phage protein	SO:0001217, UniParc:UPI001AF907F3, UniRef:UniRef100_A0A7T7K7J3, UniRef:UniRef50_A0A7S9SVJ2, UniRef:UniRef90_A0A7T7K7J3
contig_1	cds	48394	49062	+	ALMCIJ_00305		PG-binding-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7S9XG71, UniRef:UniRef90_A0A7S9XG71
contig_1	cds	49081	49665	+	ALMCIJ_00310		DUF4065 domain-containing protein	SO:0001217, UniParc:UPI001AF98A28, UniRef:UniRef100_A0A7T7GSN7, UniRef:UniRef50_A0A7S9XHU7, UniRef:UniRef90_A0A8B6MGN3
contig_1	cds	50036	50749	-	ALMCIJ_00315		ELMO domain-containing protein	SO:0001217, UniParc:UPI001AF2A950, UniRef:UniRef100_A0A7T7GSJ9, UniRef:UniRef50_A0A7T7GSJ9, UniRef:UniRef90_A0A7T7GSJ9
contig_1	cds	50774	51400	-	ALMCIJ_00320		hypothetical protein	
contig_1	cds	51556	52296	-	ALMCIJ_00325		LAGLIDADG homing endonuclease	SO:0001217, UniParc:UPI001AF76A0E, UniRef:UniRef100_A0A7T7GSP1, UniRef:UniRef50_A0A7T7GSP1, UniRef:UniRef90_A0A7T7GSP1
contig_1	cds	52545	52784	-	ALMCIJ_00330		hypothetical protein	
contig_1	cds	52894	53904	+	ALMCIJ_00335		Viral A-type inclusion protein	SO:0001217, UniParc:UPI001AF12AEB, UniRef:UniRef100_A0A7T7GSL7, UniRef:UniRef50_A0A7S9XGU2, UniRef:UniRef90_A0A7T7GSL7
contig_1	cds	53876	54568	+	ALMCIJ_00340		Merozoite surface protein 7	SO:0001217, UniRef:UniRef50_A0A7T8ET73, UniRef:UniRef90_A0A856LZT3
contig_1	cds	54747	56351	+	ALMCIJ_00345		Major capsid protein	SO:0001217, UniParc:UPI001AF8FA06, UniRef:UniRef100_A0A7T7GSM4, UniRef:UniRef50_A0A8B6MGN6, UniRef:UniRef90_A0A8B6MGN6
contig_1	cds	56448	57602	+	ALMCIJ_00350		EF-hand domain-containing protein	SO:0001217, UniParc:UPI001AF5A8CC, UniRef:UniRef100_A0A7T7GSK3, UniRef:UniRef50_A0A7T8IXB6, UniRef:UniRef90_A0A7T7GSK3
contig_1	cds	57627	58271	+	ALMCIJ_00355		Terminase large subunit	SO:0001217, UniParc:UPI001AF384B1, UniRef:UniRef100_A0A7T7GSW1, UniRef:UniRef50_A0A7T7GSW1, UniRef:UniRef90_A0A7T7GSW1
contig_1	cds	58874	60103	+	ALMCIJ_00360		Terminase-6C domain-containing protein	SO:0001217, UniParc:UPI001AF329D4, UniRef:UniRef100_A0A7T7GT53, UniRef:UniRef50_A0A8B6MGP0, UniRef:UniRef90_A0A8B6MGP0
contig_1	cds	60282	61073	+	ALMCIJ_00365		Structural protein	SO:0001217, UniParc:UPI001AF10626, UniRef:UniRef100_A0A7T7GSK5, UniRef:UniRef50_A0A7S9SVD6, UniRef:UniRef90_A0A7S9SVD6
contig_1	cds	61098	61844	+	ALMCIJ_00370		Viral A-type inclusion protein	SO:0001217, UniParc:UPI001AF713CE, UniRef:UniRef100_A0A7T7K7J8, UniRef:UniRef50_A0A7S9SV16, UniRef:UniRef90_A0A8B6MGP2
contig_1	cds	61886	62125	+	ALMCIJ_00375		Glutaredoxin-like protein	SO:0001217, UniParc:UPI001AFCA3E9, UniRef:UniRef100_A0A7T7K7S4, UniRef:UniRef50_A0A8B6MGP3, UniRef:UniRef90_A0A8B6MGP3
contig_1	cds	62151	62351	+	ALMCIJ_00380		Phage protein	SO:0001217, UniParc:UPI001AF941E3, UniRef:UniRef100_A0A7T7K8N7, UniRef:UniRef50_A0A7T7K8N7, UniRef:UniRef90_A0A7T7K8N7
contig_1	cds	62439	62843	+	ALMCIJ_00385		Ribonucleotide reduction protein	KEGG:K03647, SO:0001217, UniParc:UPI001AF468DF, UniRef:UniRef100_A0A7T7K7K0, UniRef:UniRef50_A0A856LZU5, UniRef:UniRef90_A0A856LZU5
contig_1	cds	62870	65071	+	ALMCIJ_00390	nrdE	class 1b ribonucleoside-diphosphate reductase subunit alpha	SO:0001217, UniParc:UPI001AF4A0F0, UniRef:UniRef100_A0A7T7K7Y0, UniRef:UniRef50_A0A7V6HL87, UniRef:UniRef90_A0A7S9XG75
contig_1	cds	65046	65306	+	ALMCIJ_00395		Phage protein	SO:0001217, UniRef:UniRef50_A0A7S9XHV1, UniRef:UniRef90_A0A7T8ESV0
contig_1	cds	65328	66395	+	ALMCIJ_00400	nrdF	class 1b ribonucleoside-diphosphate reductase subunit beta	SO:0001217, UniParc:UPI001AFB3883, UniRef:UniRef100_A0A7T7GSK9, UniRef:UniRef50_A0A7S9SV00, UniRef:UniRef90_A0A7T7GSK9
contig_1	cds	66582	67328	+	ALMCIJ_00405		CRISPR-associated protein Cas7	SO:0001217, UniParc:UPI001AF11534, UniRef:UniRef100_A0A7T7GSQ5, UniRef:UniRef50_A0A7T7GSQ5, UniRef:UniRef90_A0A7T7GSQ5
contig_1	cds	67352	67546	+	ALMCIJ_00410		hypothetical protein	SO:0001217, UniParc:UPI001AF76089, UniRef:UniRef100_A0A7T7GSM3, UniRef:UniRef50_A0A7S9XGU5, UniRef:UniRef90_A0A8B6MGP8
contig_1	cds	67675	70827	+	ALMCIJ_00415		Structural protein	SO:0001217, UniParc:UPI001AF0A9EB, UniRef:UniRef100_A0A7T7GSL0, UniRef:UniRef50_A0A8B6MGP9, UniRef:UniRef90_A0A8B6MGP9
contig_1	cds	70982	71788	+	ALMCIJ_00420		Capsid protein	SO:0001217, UniParc:UPI001AF038D4, UniRef:UniRef100_A0A7T7GSN2, UniRef:UniRef50_A0A141HS94, UniRef:UniRef90_A0A8B6MGQ0
contig_1	cds	71851	74016	-	ALMCIJ_00425		DUF5011 domain-containing protein	SO:0001217, UniParc:UPI001AF69D63, UniRef:UniRef100_A0A7T7GSL5, UniRef:UniRef50_A0A7S9SVF9, UniRef:UniRef90_A0A8B6MGQ1
contig_1	cds	74047	75498	-	ALMCIJ_00430		Structural protein	SO:0001217, UniParc:UPI001AF39BBF, UniRef:UniRef100_A0A7T7GSX2, UniRef:UniRef50_A0A7T7GSX2, UniRef:UniRef90_A0A7T7GSX2
contig_1	cds	75630	81512	-	ALMCIJ_00435		NlpC/P60 domain-containing protein	SO:0001217, UniParc:UPI001AF441C8, UniRef:UniRef100_A0A7T7GT67, UniRef:UniRef50_A0A856LZV6, UniRef:UniRef90_A0A856LZV6
contig_1	cds	81536	87493	-	ALMCIJ_00440		Tail length tape-measure protein	SO:0001217, UniParc:UPI001AF86D8A, UniRef:UniRef100_A0A7T7GSL3, UniRef:UniRef50_A0A8B6MGQ2, UniRef:UniRef90_A0A8B6MGQ2
contig_1	cds	87645	88298	-	ALMCIJ_00445	mazG	MazG domain-containing protein	SO:0001217, UniParc:UPI001AF296E0, UniRef:UniRef100_A0A7T7K7K3, UniRef:UniRef50_A0A8B6MGQ3, UniRef:UniRef90_A0A7T7K7K3
contig_1	cds	88328	89239	-	ALMCIJ_00450		30S ribosomal protein S6	SO:0001217, UniRef:UniRef50_A0A7T7K7T2, UniRef:UniRef90_A0A7T7K7T2
contig_1	cds	89586	90794	+	ALMCIJ_00455		RecD-like DNA helicase	SO:0001217, UniParc:UPI001AFB23A5, UniRef:UniRef100_A0A7T7K8P1, UniRef:UniRef50_A0A7T8ESN0, UniRef:UniRef90_A0A8B6MGQ5
contig_1	cds	90815	91066	+	ALMCIJ_00460		hypothetical protein	SO:0001217, UniParc:UPI001AF4A2B9, UniRef:UniRef100_A0A7T7K7K4, UniRef:UniRef50_A0A8B6MGQ6, UniRef:UniRef90_A0A7T7K7K4
contig_1	cds	91078	91275	+	ALMCIJ_00465		hypothetical protein	SO:0001217, UniParc:UPI001AF5EDA1, UniRef:UniRef100_A0A7T7K7Y7, UniRef:UniRef50_A0A7T7K7Y7, UniRef:UniRef90_A0A7T7K7Y7
contig_1	cds	91275	91730	+	ALMCIJ_00470		DUF342 domain-containing protein	SO:0001217, UniParc:UPI001AF2800B, UniRef:UniRef100_A0A7T7GSR6, UniRef:UniRef50_A0A7S9XHV4, UniRef:UniRef90_A0A8B6MGQ8
contig_1	cds	91744	92022	+	ALMCIJ_00475		hypothetical protein	SO:0001217, UniParc:UPI001AFC9A52, UniRef:UniRef100_A0A7T7GSM0, UniRef:UniRef50_A0A7T7GSM0, UniRef:UniRef90_A0A7T7GSM0
contig_1	cds	92043	92318	+	ALMCIJ_00480		Antitoxin	SO:0001217, UniParc:UPI001AF630BE, UniRef:UniRef100_A0A7T7GSR4, UniRef:UniRef50_A0A7T7GSR4, UniRef:UniRef90_A0A7T7GSR4
contig_1	cds	92332	92604	+	ALMCIJ_00485		DUF507 domain-containing protein	SO:0001217, UniParc:UPI001AF9B36E, UniRef:UniRef100_A0A7T7GSN9, UniRef:UniRef50_A0A7S9XGU7, UniRef:UniRef90_A0A7T8ET90
contig_1	cds	92610	92837	+	ALMCIJ_00490		Trigger-C domain-containing protein	SO:0001217, UniParc:UPI001AF22CB1, UniRef:UniRef100_A0A7T7GSM7, UniRef:UniRef50_A0A7S9XEM7, UniRef:UniRef90_A0A7T7GSM7
contig_1	cds	92864	93055	+	ALMCIJ_00495	zapB	Cell division protein ZapB	SO:0001217, UniParc:UPI001AF89E92, UniRef:UniRef100_A0A7T7GSP3, UniRef:UniRef50_A0A7T7GSP3, UniRef:UniRef90_A0A7T7GSP3
contig_1	cds	93092	95320	-	ALMCIJ_00500		Baseplate-J domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8B6MGR2, UniRef:UniRef90_A0A8B6MGR2
contig_1	cds	95505	97049	+	ALMCIJ_00505		ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A7T7GSY2, UniRef:UniRef90_A0A7T7GSY2
contig_1	cds	97126	99051	+	ALMCIJ_00510		DUF2201 domain-containing protein	SO:0001217, UniParc:UPI001AFADEAB, UniRef:UniRef100_A0A7T7GT74, UniRef:UniRef50_A0A8B6MGR4, UniRef:UniRef90_A0A8B6MGR4
contig_1	cds	99129	101198	+	ALMCIJ_00515		Type III effector protein	SO:0001217, UniParc:UPI001AF9FC28, UniRef:UniRef100_A0A7T7GSM5, UniRef:UniRef50_A0A7T7GSM5, UniRef:UniRef90_A0A7T7GSM5
contig_1	cds	101272	102459	+	ALMCIJ_00520		Lysyl-tRNA synthetase	SO:0001217, UniParc:UPI001AF436CD, UniRef:UniRef100_A0A7T7K7K9, UniRef:UniRef50_A0A7T7K7K9, UniRef:UniRef90_A0A7T7K7K9
contig_1	cds	102474	103187	+	ALMCIJ_00525		DUF4393 domain-containing protein	SO:0001217, UniParc:UPI001AF8DED5, UniRef:UniRef100_A0A7T7K7T7, UniRef:UniRef50_A0A7S9SW25, UniRef:UniRef90_A0A7T7K7T7
contig_1	cds	103217	103876	+	ALMCIJ_00530	ftsQ	Cell division protein FtsQ	SO:0001217, UniParc:UPI001AF42BB2, UniRef:UniRef100_A0A7T7K8P6, UniRef:UniRef50_A0A856M4P0, UniRef:UniRef90_A0A7T7K8P6
contig_1	cds	103936	104580	+	ALMCIJ_00535		DUF3822 domain-containing protein	SO:0001217, UniParc:UPI001AFB6333, UniRef:UniRef100_A0A7T7K7L0, UniRef:UniRef50_A0A7T7K7L0, UniRef:UniRef90_A0A7T7K7L0
contig_1	cds	104636	104911	-	ALMCIJ_00540		DUF3847 domain-containing protein	SO:0001217, UniParc:UPI001AF17AA9, UniRef:UniRef100_A0A7T7K7Z2, UniRef:UniRef50_A0A7S9STU1, UniRef:UniRef90_A0A7S9STU1
contig_1	cds	105061	106386	+	ALMCIJ_00545		(pseudo) DNA-directed DNA polymerase	SO:0001217, UniRef:UniRef50_A0A8B6MGS0, UniRef:UniRef90_A0A8B6MGS0
contig_1	cds	106588	107181	+	ALMCIJ_00550		hypothetical protein	
contig_1	cds	107205	107780	+	ALMCIJ_00555		4-hydroxybenzoate synthetase	SO:0001217, UniParc:UPI001AF03C48, UniRef:UniRef100_A0A7T7GSS8, UniRef:UniRef50_A0A7T7GSS8, UniRef:UniRef90_A0A7T7GSS8
contig_1	cds	107923	109227	+	ALMCIJ_00560		DNA ligase	SO:0001217, UniParc:UPI001AF54061, UniRef:UniRef100_A0A7T7GSN0, UniRef:UniRef50_A0A7T7GSN0, UniRef:UniRef90_A0A7T7GSN0
contig_1	cds	109244	109963	+	ALMCIJ_00565		Sulfotransfer-1 domain-containing protein	SO:0001217, UniParc:UPI001AFA1071, UniRef:UniRef100_A0A7T7GSS4, UniRef:UniRef50_A0A7T8ETL0, UniRef:UniRef90_A0A8B6MGS2
contig_1	cds	110055	111245	+	ALMCIJ_00570		hypothetical protein	
