gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
YAFCCRHI_CDS_0011	6850	6945	+	MF360957	-3.313529122278644	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0012	7031	6942	-	MF360957	-1.1948548236554408	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0013	7092	8306	+	MF360957	-2018598415012552.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	24361	36.345982	8.86702759443071e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	24361	PHANOTATE_1.5.1	CDS	#3e83f6	terminase	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0014	8416	9186	+	MF360957	-933663825.7126272	24670	548.0	1.0	4.475e-180	NC_031039_p122	24670	488.22168	1.1679524263337988e-146	No_custom_HMM	No_custom_HMM	No_custom_HMM	24670	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0015	9207	9917	+	MF360957	-69017889.57740046	27305	495.0	0.99	2.833e-162	NC_031039_p123	27305	454.675812	1.1078965449709213e-136	No_custom_HMM	No_custom_HMM	No_custom_HMM	27305	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0016	10012	10758	+	MF360957	-29529233.54656869	2926	195.0	0.439	4.2210000000000006e-58	NC_031043_p226	2926	214.608871	2.890322633689149e-63	No_custom_HMM	No_custom_HMM	No_custom_HMM	2926	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0017	10824	13787	+	MF360957	-3.9558776544298974e+31	19666	2169.0	1.0	0.0	MF360957_p13	19666	2006.748413	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	19666	PHANOTATE_1.5.1	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0018	13897	14694	+	MF360957	-33732450.97952996	21257	533.0	1.0	5.38e-175	NC_016163_p151	21257	553.846252	1.0697275665030253e-166	No_custom_HMM	No_custom_HMM	No_custom_HMM	21257	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0019	16941	14746	-	MF360957	-4.246392389846779e+23	3004	299.0	0.272	4.732e-85	MG720308_p141	3004	438.832001	1.0162509250819497e-130	No_custom_HMM	No_custom_HMM	No_custom_HMM	3004	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0020	17744	17028	-	MF360957	-12587922.670550492	24231	526.0	1.0	1.058e-172	MF360957_p16	24231	451.23941	1.5323093812711608e-135	No_custom_HMM	No_custom_HMM	No_custom_HMM	24231	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0021	18052	17852	-	MF360957	-8.731044450856936	29831	162.0	1.0	1.004e-49	MF360957_p17	29831	150.687759	2.0700017708227305e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	29831	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0022	18695	18102	-	MF360957	-23383060.52801634	2259	125.0	0.42	1.3770000000000001e-35	NC_019407_p63	2259	207.20932	3.064104523983231e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	2259	PHANOTATE_1.5.1	CDS	#ffdf59	Rnase H	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0023	20373	18709	-	MF360957	-3.2639241274014e+19	3011	702.0	0.643	1.4509999999999998e-227	NC_031039_p131	3011	428.558228	8.598148828038054e-128	No_custom_HMM	No_custom_HMM	No_custom_HMM	3011	PHANOTATE_1.5.1	CDS	#ffdf59	DNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0024	20350	20439	+	MF360957	-1.2478919107852464	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0025	20788	20534	-	MF360957	-819.1438291890512	37561	209.0	1.0	4.4369999999999997e-66	NC_031039_p132	37561	187.768845	5.587552539982636e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	37561	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0026	21196	20816	-	MF360957	-2949260.3009677213	11750	235.0	0.887	2.902e-74	NC_025424_p12	11750	204.882858	7.371748742993142e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	11750	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0027	21455	21201	-	MF360957	-7923.153282674115	25399	187.0	1.0	1.588e-58	MF360957_p22	25399	168.448929	5.335502690445162e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	25399	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0028	21681	21466	-	MF360957	-8.21107221459845	34549	199.0	1.0	6.241e-63	MF360957_p23	34549	184.546829	5.616226216351357e-55	No_custom_HMM	No_custom_HMM	No_custom_HMM	34549	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0029	22144	21674	-	MF360957	-4606468.014615148	30915	390.0	1.0	2.313e-127	MF360957_p24	30915	350.108215	3.3926372685240133e-105	No_custom_HMM	No_custom_HMM	No_custom_HMM	30915	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0030	22637	22137	-	MF360957	-159.87292025496018	30272	414.0	1.0	1.196e-135	MF360957_p25	30272	370.102173	2.8100341963176688e-111	No_custom_HMM	No_custom_HMM	No_custom_HMM	30272	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0031	25385	22650	-	MF360957	-2.4017394485204727e+29	77	44.0	0.182	2.563e-06	p104273 VI_00628	77	411.796265	1.6948442056297492e-122	No_custom_HMM	No_custom_HMM	No_custom_HMM	77	PHANOTATE_1.5.1	CDS	#ffdf59	SbcC-like subunit of palindrome specific endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0032	25828	25409	-	MF360957	-120414.2745248484	1017	149.0	0.515	6.392e-43	p137170 VI_02792	1017	165.983047	1.4966965177426078e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	1017	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0033	26050	25907	-	MF360957	-146.22120088679355	17723	77.0	0.857	5.172e-21	p254386 VI_04437	17723	98.104836	4.110721997539489e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	17723	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0034	26921	26235	-	MF360957	-115721407.82357304	27823	479.0	0.99	7.989e-157	MF360957_p29	27823	424.485748	2.109729430257456e-127	No_custom_HMM	No_custom_HMM	No_custom_HMM	27823	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0035	27086	26979	-	MF360957	-0.4163077345932249	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0036	27351	27181	-	MF360957	-0.061646213304744	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0037	27413	28168	+	MF360957	-203560422.971877	27413	444.0	0.87	1.737e-144	KT895374_p211	27413	497.728241	1.317899578205444e-149	No_custom_HMM	No_custom_HMM	No_custom_HMM	27413	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0038	28392	28213	-	MF360957	-76.86354382331162	34384	132.0	0.99	1.0199999999999999e-39	KT070867_p115	34384	120.021019	6.507226296049818e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	34384	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0039	28568	28404	-	MF360957	-4.649424772624801	2986	63.0	0.715	2.188e-12	MG655270_p168	2986	36.000107	4.552290205086529e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	2986	PHANOTATE_1.5.1	CDS	#ffdf59	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0040	28843	28745	-	MF360957	-2.239855318495237	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0041	30375	28891	-	MF360957	-90717988366696.36	3339	194.0	0.386	5.841e-54	MF001354_p124	559	516.204407	2.8111604798039347e-154	No_custom_HMM	No_custom_HMM	No_custom_HMM	3339	PHANOTATE_1.5.1	CDS	#ffdf59	homing endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0042	30593	30718	+	MF360957	-0.521179451379082	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0043	31636	30728	-	MF360957	-16033921476.572191	559	153.0	0.435	2.343e-43	MF787246_p4	559	256.181458	1.5061843314326267e-75	No_custom_HMM	No_custom_HMM	No_custom_HMM	559	PHANOTATE_1.5.1	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0044	31667	31801	+	MF360957	-2.5611279547652943	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0045	33357	32185	-	MF360957	-1252309038774.7683	2986	409.0	0.526	5.817e-127	MG655270_p168	2986	380.19751	2.32759893078719e-113	No_custom_HMM	No_custom_HMM	No_custom_HMM	2986	PHANOTATE_1.5.1	CDS	#ffdf59	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0046	33709	33446	-	MF360957	-426.182080082263	38419	218.0	1.0	2.6120000000000003e-69	MF360957_p36	38419	201.575378	2.4041077358502978e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	38419	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0047	34199	33738	-	MF360957	-2062840.8060050963	8794	188.0	0.604	3.505e-57	KT995480_p190	8794	176.777206	6.472609328381267e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	8794	PHANOTATE_1.5.1	CDS	#a861e3	sigma factor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0048	34471	34250	-	MF360957	-79.59988559227254	37578	169.0	1.0	1.911e-52	NC_031039_p149	37578	170.479919	1.3823511057047193e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	37578	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0049	35261	34536	-	MF360957	-11654573249.764862	20022	461.0	0.921	4.278e-150	KT895374_p216	20022	442.549164	1.1890695239982134e-132	No_custom_HMM	No_custom_HMM	No_custom_HMM	20022	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0050	37266	35341	-	MF360957	-1.6584225272541587e+20	2927	696.0	0.567	6.312999999999999e-224	NC_031039_p151	2927	570.709106	9.566918472366754e-171	No_custom_HMM	No_custom_HMM	No_custom_HMM	2927	PHANOTATE_1.5.1	CDS	#ffdf59	DNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0051	37454	37753	+	MF360957	-528.8709481524379	26909	192.0	0.926	5.203e-60	KT895374_p218	26909	190.278107	1.2178811208184989e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	26909	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0052	37996	37901	-	MF360957	-3.36297303557986	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0053	37999	39894	+	MF360957	-1.50125323547964e+20	3015	719.0	0.592	2.8849999999999998e-232	KT895374_p219	3015	483.551636	1.9433124083521443e-144	No_custom_HMM	No_custom_HMM	No_custom_HMM	3015	PHANOTATE_1.5.1	CDS	#ffdf59	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0054	40017	40607	+	MF360957	-111285226.87889424	33091	488.0	1.0	1.668e-160	NC_031039_p154	33091	445.197571	4.989735161657762e-134	No_custom_HMM	No_custom_HMM	No_custom_HMM	33091	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0055	40624	42057	+	MF360957	-1.534976054217422e+16	16	71.0	0.19	9.139e-15	NC_027402_p36	16	121.334404	7.826458691273964e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	16	PHANOTATE_1.5.1	CDS	#ffdf59	DNA helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0056	42146	43036	+	MF360957	-175707186.80194327	26954	632.0	1.0	1.194e-208	KT895374_p222	26954	601.089172	6.769167143957715e-181	No_custom_HMM	No_custom_HMM	No_custom_HMM	26954	PHANOTATE_1.5.1	CDS	#838383	DHH phosphoesterase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0057	43011	43583	+	MF360957	-5007.746725819746	37557	455.0	1.0	1.6839999999999999e-149	NC_031039_p157	37557	414.668793	9.173695762324434e-125	No_custom_HMM	No_custom_HMM	No_custom_HMM	37557	PHANOTATE_1.5.1	CDS	#ffdf59	exonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0058	43627	43797	+	MF360957	-29.65927147493376	37812	133.0	1.0	2.616e-40	MF360957_p47	37812	137.898788	1.8757048935796853e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	37812	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0059	43794	44081	+	MF360957	-1864.5864066766264	30462	250.0	1.0	4.065e-80	MF360957_p48	30462	223.059372	6.118570553969345e-67	No_custom_HMM	No_custom_HMM	No_custom_HMM	30462	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0060	44166	45191	+	MF360957	-4251845458.930452	27562	721.0	0.998	1.439e-238	MF360957_p49	27562	665.467041	3.083375931665695e-200	No_custom_HMM	No_custom_HMM	No_custom_HMM	27562	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0061	45221	45559	+	MF360957	-3679.3461041554806	27031	241.0	1.0	1.2250000000000001e-76	KT895374_p224	27031	227.72139	3.643105676654418e-68	No_custom_HMM	No_custom_HMM	No_custom_HMM	27031	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0062	46060	45602	-	MF360957	-2121104.903573685	23231	312.0	0.968	1.929e-100	MF360957_p51	23231	283.084229	1.1522636828909297e-84	No_custom_HMM	No_custom_HMM	No_custom_HMM	23231	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0063	46672	46076	-	MF360957	-16313.804213092051	38856	414.0	0.981	8.035e-135	NC_031039_p163	38856	353.173492	7.634959631955007e-106	No_custom_HMM	No_custom_HMM	No_custom_HMM	38856	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0064	47900	46713	-	MF360957	-41357484422.5692	3013	236.0	0.362	1.9910000000000002e-69	AP017972_p82	3013	278.14502	2.394022389328169e-82	No_custom_HMM	No_custom_HMM	No_custom_HMM	3013	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0065	48038	48847	+	MF360957	-19356118.1622176	18338	390.0	0.731	3.231e-125	MF360957_p291	18338	348.596344	4.644585227907769e-104	No_custom_HMM	No_custom_HMM	No_custom_HMM	18338	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YAFCCRHI_CDS_0066	48866	49081	+	MF360957	-41.80791096638933	22724	154.0	1.0	3.7689999999999995e-47	KT895374_p228	22724	150.425415	1.8163668590837397e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	22724	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
