# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	16424	16768	+	IKJIEE_00130		Phage protein	RefSeq:WP_004294382.1, SO:0001217, UniParc:UPI0001F01465, UniRef:UniRef100_I9PLI9, UniRef:UniRef50_S0F6P8, UniRef:UniRef90_I9PLI9
contig_1	cds	16776	16964	+	IKJIEE_00135		Type II toxin-antitoxin system RelE/ParE family toxin	SO:0001217, UniRef:UniRef50_G6B2B1, UniRef:UniRef90_I8UT05
contig_1	cds	17564	17671	-	IKJIEE_00140		hypothetical protein	
contig_1	cds	17668	17922	-	IKJIEE_00145		hypothetical protein	
contig_1	cds	18032	19648	-	IKJIEE_00150		DUF1738 domain-containing protein	SO:0001217, UniParc:UPI0001F01468, UniRef:UniRef100_E5X046, UniRef:UniRef50_A0A6N2RLE6, UniRef:UniRef90_E5X046
contig_1	cds	19641	21488	-	IKJIEE_00155	ltrA	group II intron reverse transcriptase/maturase	SO:0001217, UniRef:UniRef50_Q24NF1, UniRef:UniRef90_A0A6N2ZZV4
contig_1	cds	21719	21952	-	IKJIEE_00160		Transposase	SO:0001217, UniParc:UPI0002694388, UniRef:UniRef100_I9EBP7, UniRef:UniRef50_I9EBP7, UniRef:UniRef90_I9EBP7
contig_1	cds	22216	22824	-	IKJIEE_00165		Single-stranded DNA-binding protein	RefSeq:WP_004294390.1, SO:0001217, UniParc:UPI0001F0146B, UniRef:UniRef100_E5X089, UniRef:UniRef50_A0A174QTR0, UniRef:UniRef90_E5X089
contig_1	cds	22904	23080	-	IKJIEE_00170		Transcriptional regulator	RefSeq:WP_007219676.1, SO:0001217, UniParc:UPI0002694387, UniRef:UniRef100_I9PLI2, UniRef:UniRef50_G6B2B6, UniRef:UniRef90_I9PLI2
contig_1	cds	23092	24639	-	IKJIEE_00175		Mannosyl-glycoprotein endo-beta-N-acetylglucosamidase	RefSeq:WP_004294392.1, SO:0001217, UniParc:UPI0001F0146D, UniRef:UniRef100_E5X091, UniRef:UniRef50_A0A0P0FCR8, UniRef:UniRef90_A0A174SNV2
contig_1	cds	24644	25942	-	IKJIEE_00180		hypothetical protein	PFAM:PF01624.23
