# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	sorf	18499	18579	+	BHHJFJ_00180	ninA	NinA	SO:0001217, UniParc:UPI000005FB04, UniRef:UniRef100_M1FQU6, UniRef:UniRef50_Q9AZ16, UniRef:UniRef90_M1FQU6
contig_1	cds	18576	19016	+	BHHJFJ_00185	ninB	Protein ninB	RefSeq:WP_000736913.1, SO:0001217, UniParc:UPI000005FB05, UniRef:UniRef100_P68651, UniRef:UniRef50_P03765, UniRef:UniRef90_P03765
contig_1	cds	19013	19540	+	BHHJFJ_00190		phage N-6-adenine-methyltransferase	SO:0001217, UniRef:UniRef50_B6XIJ2, UniRef:UniRef90_A0A1Q6APE6
contig_1	cds	19537	19731	+	BHHJFJ_00195	ninE	Protein ninE	RefSeq:WP_001254258.1, SO:0001217, UniParc:UPI00016C7186, UniRef:UniRef100_Q9XJQ2, UniRef:UniRef50_P03768, UniRef:UniRef90_Q9XJQ2
contig_1	sorf	19728	19796	+	BHHJFJ_00200		Putitave protein	SO:0001217, UniParc:UPI0009C1C0D4, UniRef:UniRef100_A0A1I9LJ76, UniRef:UniRef50_A0A1I9LJ76, UniRef:UniRef90_A0A1I9LJ76
contig_1	ncRNA	19743	19795	+	BHHJFJ_00205	c4-a1b1	a1, b1 targets of C4 antisense RNA	RFAM:RF03163, SO:0000644
contig_1	ncRNA	19756	19830	+	BHHJFJ_00210	isrK	isrK Hfq binding RNA	RFAM:RF01394, SO:0000655
contig_1	ncRNA	19853	19938	+	BHHJFJ_00215	C4	C4 antisense RNA	RFAM:RF01695, SO:0000644
contig_1	cds	19988	20662	+	BHHJFJ_00220		Phage antirepressor Ant	RefSeq:WP_000201603.1, SO:0001217, UniParc:UPI00016C72AD, UniRef:UniRef100_A0A8S7PB57, UniRef:UniRef50_A0A0H3PPT1, UniRef:UniRef90_A0A8E0FJP7
contig_1	cds	20737	21138	+	BHHJFJ_00225		BZIP domain-containing protein	RefSeq:WP_000924600.1, SO:0001217, UniParc:UPI00016C72AC, UniRef:UniRef100_A0A3E1WDH0, UniRef:UniRef50_L3Q3S5, UniRef:UniRef90_L3Q3S5
contig_1	cds	21098	21307	+	BHHJFJ_00230	ninF	Protein ninF	RefSeq:WP_001563210.1, SO:0001217, UniParc:UPI000241916A, UniRef:UniRef100_A0A2X7A570, UniRef:UniRef50_Q38666, UniRef:UniRef90_Q38666
contig_1	cds	21300	22022	+	BHHJFJ_00235	kilAC	Phage antirepressor protein YoqD, KilAC domain	COG:COG3645, COG:X, RefSeq:WP_001292290.1, SO:0001217, UniParc:UPI0000E2D460, UniRef:UniRef100_A0A2U9KUD1, UniRef:UniRef50_B7LBN7, UniRef:UniRef90_B7LBN7
contig_1	cds	22022	22627	+	BHHJFJ_00240	ninG	Protein ninG	RefSeq:WP_001108022.1, SO:0001217, UniParc:UPI0000E2D461, UniRef:UniRef100_A0A2U9KVH8, UniRef:UniRef50_P03770, UniRef:UniRef90_P03770
contig_1	cds	22624	22818	+	BHHJFJ_00245	ninH	Protein ninH	RefSeq:WP_000144764.1, SO:0001217, UniParc:UPI000005FCE7, UniRef:UniRef100_P69176, UniRef:UniRef50_P03771, UniRef:UniRef90_P69176
contig_1	cds	22763	23245	+	BHHJFJ_00250		Antitermination protein Q	GO:0003677, GO:0006353, GO:0060567, RefSeq:WP_001302885.1, SO:0001217, UniParc:UPI000175DC19, UniRef:UniRef100_A0A2Z2JJH1, UniRef:UniRef50_P68922, UniRef:UniRef90_P68922
contig_1	cds	23935	24699	+	BHHJFJ_00255	stxA1a	Shiga toxin Stx1a subunit A	NCBIProtein:AAA71893.1, SO:0001217, UniRef:UniRef50_P09385
contig_1	cds	24709	24978	+	BHHJFJ_00260	stxB1a	Shiga toxin Stx1a subunit B	GO:0005576, GO:0019836, GO:0090729, KEGG:K11007, NCBIProtein:BAC78640.1, RefSeq:WP_050936707.1, SO:0001217, UniParc:UPI00001ADE3F, UniRef:UniRef100_Q7WZI6, UniRef:UniRef50_P09386, UniRef:UniRef90_Q32GM0, VFDB:VFC0235, VFDB:VFG000836
contig_1	ncRNA	25057	25270	+	BHHJFJ_00265	STnc100	Gammaproteobacterial sRNA STnc100	RFAM:RF02076, SO:0000655
contig_1	cds	25267	25356	+	BHHJFJ_00270		hypothetical protein	
contig_1	cds	25482	27422	+	BHHJFJ_00275		SASA domain-containing protein	RefSeq:WP_136817684.1, SO:0001217, UniParc:UPI0010ABE5D2, UniRef:UniRef100_UPI0010ABE5D2, UniRef:UniRef50_A0A7R6U4X1, UniRef:UniRef90_K4WN96
contig_1	cds	27419	27517	+	BHHJFJ_00280		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_V5UTA7, UniRef:UniRef90_V5UTA7
contig_1	cds	27779	28051	+	BHHJFJ_00285		DUF826 domain-containing protein	RefSeq:WP_001290231.1, SO:0001217, UniParc:UPI00016C7284, UniRef:UniRef100_A0A0D7BWA9, UniRef:UniRef50_E7DYV2, UniRef:UniRef90_Q9EVP6
contig_1	cds	28128	28343	+	BHHJFJ_00290		Putative lysis protein S of prophage CP-933V	RefSeq:WP_000284510.1, SO:0001217, UniParc:UPI00005F05A5, UniRef:UniRef100_A0A061YHU7, UniRef:UniRef50_A0A0H2V8J6, UniRef:UniRef90_Q8X4M8
contig_1	cds	28348	28881	+	BHHJFJ_00295		SAR-endolysin	EC:3.2.1.17, GO:0003796, GO:0009253, GO:0016020, GO:0016998, GO:0019835, GO:0020002, GO:0042742, RefSeq:WP_001080433.1, SO:0001217, UniParc:UPI0002514A94, UniRef:UniRef100_A0A2Z2JCW8, UniRef:UniRef50_O64362, UniRef:UniRef90_P68920
contig_1	cds	29244	29738	+	BHHJFJ_00300		Antirepressor protein	SO:0001217, UniRef:UniRef50_A0A1Q5VJX6, UniRef:UniRef90_A0A4P6YY96
contig_1	cds	29738	29887	+	BHHJFJ_00305		Phage protein	RefSeq:WP_000455406.1, SO:0001217, UniParc:UPI00016C70C4, UniRef:UniRef100_A0A0F3TKF8, UniRef:UniRef50_A0A0F3TKF8, UniRef:UniRef90_A0A0F3TKF8
contig_1	cds	29895	30359	+	BHHJFJ_00310		Putative endopeptidase	EC:3.4.-.-, KEGG:K14744, SO:0001217, UniRef:UniRef50_Q9XJJ6, UniRef:UniRef90_A0A2X5NVK9
contig_1	cds	30391	30684	-	BHHJFJ_00315	bor	serum resistance lipoprotein Bor	BlastRules:WP_000738492, GO:0005886, GO:0071286, RefSeq:WP_000738505.1, SO:0001217, UniParc:UPI000009B317, UniRef:UniRef100_A0A1I9X2P9, UniRef:UniRef50_P26814, UniRef:UniRef90_P26814
contig_1	cds	31093	31899	+	BHHJFJ_00320		Terminase, small subunit (Partial)	RefSeq:WP_001086076.1, SO:0001217, UniParc:UPI000266FC7A, UniRef:UniRef100_I2UNK0, UniRef:UniRef50_A0A064DZH1, UniRef:UniRef90_A0A160RGS3
contig_1	cds	31880	33586	+	BHHJFJ_00325		Terminase	RefSeq:WP_238915005.1, SO:0001217, UniParc:UPI0017D5C85A, UniRef:UniRef100_UPI0017D5C85A, UniRef:UniRef50_Q7ME30, UniRef:UniRef90_A0A2I6JWQ3
contig_1	cds	33586	35709	+	BHHJFJ_00330		Portal protein	RefSeq:WP_238915006.1, SO:0001217, UniParc:UPI001827A45D, UniRef:UniRef100_UPI001827A45D, UniRef:UniRef50_A0A433NZQ8, UniRef:UniRef90_A0A346ZEL1
contig_1	cds	35867	36874	+	BHHJFJ_00335		Scaffolding protein	RefSeq:WP_238915007.1, SO:0001217, UniParc:UPI0017C8E3FC, UniRef:UniRef100_UPI0017C8E3FC, UniRef:UniRef50_A0A0B1CRU6, UniRef:UniRef90_A0A0B1CRU6
contig_1	cds	36898	38112	+	BHHJFJ_00340		N4-gp56 family major capsid protein	RefSeq:WP_000214467.1, SO:0001217, UniParc:UPI0002244270, UniRef:UniRef100_A0A3Z6K692, UniRef:UniRef50_A0A064DZG8, UniRef:UniRef90_B7MPY8
contig_1	cds	38168	38557	+	BHHJFJ_00345		Capsid protein	RefSeq:WP_001140442.1, SO:0001217, UniParc:UPI000009BDD8, UniRef:UniRef100_A0A0B1CMI9, UniRef:UniRef50_A0A0B1CMI9, UniRef:UniRef90_A0A0B1CMI9
contig_1	cds	38607	39068	+	BHHJFJ_00350		Bacteriophage protein	RefSeq:WP_001290743.1, SO:0001217, UniParc:UPI00000D0665, UniRef:UniRef100_A0A0F5G6G3, UniRef:UniRef50_A0A0F5G6G3, UniRef:UniRef90_A0A0F5G6G3
contig_1	cds	39052	39615	+	BHHJFJ_00355		Phage protein	RefSeq:WP_000829200.1, SO:0001217, UniParc:UPI00000D2A84, UniRef:UniRef100_A0A0B1CQA7, UniRef:UniRef50_A0A0B1CQA7, UniRef:UniRef90_A0A0B1CQA7
contig_1	cds	39615	40265	+	BHHJFJ_00360		Tail assembly chaperone	RefSeq:WP_000207922.1, SO:0001217, UniParc:UPI0001B5B23A, UniRef:UniRef100_A0A193LSF3, UniRef:UniRef50_W0LEA2, UniRef:UniRef90_A0A193LSF3
contig_1	cds	40262	42157	+	BHHJFJ_00365		Phage-fiber-C domain-containing protein	SO:0001217, UniRef:UniRef50_Q8SCA4, UniRef:UniRef90_Q8SCA4
contig_1	cds	42120	42428	+	BHHJFJ_00370		Phage tail fiber C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A5LH47, UniRef:UniRef90_A0A8T7MT34
contig_1	cds	42514	42756	+	BHHJFJ_00375		DUF3006 domain-containing protein	SO:0001217, UniParc:UPI000266FC78, UniRef:UniRef100_A0A2Z2JF89, UniRef:UniRef50_A0A1V3CBL8, UniRef:UniRef90_A0A1V3CBL8
contig_1	cds	43051	44676	+	BHHJFJ_00380		Phage tail protein	RefSeq:WP_001146325.1, SO:0001217, UniParc:UPI0002514A9D, UniRef:UniRef100_A0A2Z2JL86, UniRef:UniRef50_A0A5U9KU83, UniRef:UniRef90_A0A085NYU1
contig_1	cds	44673	45941	+	BHHJFJ_00385		Phage-related protein, tail protein J	COG:COG4733, COG:X, RefSeq:WP_000197192.1, SO:0001217, UniParc:UPI000009BC1D, UniRef:UniRef100_A0A085P2G1, UniRef:UniRef50_Q7DBP2, UniRef:UniRef90_Q7DBP2
contig_1	cds	46420	46857	+	BHHJFJ_00390		hypothetical protein	
contig_1	cds	46948	47682	+	BHHJFJ_00395	lomR	Opacity protein LomR and related surface antigens	COG:COG3637, COG:M, RefSeq:WP_000835358.1, SO:0001217, UniParc:UPI0002514A9F, UniRef:UniRef100_A0A1U9AJL9, UniRef:UniRef50_L3PGX8, UniRef:UniRef90_L3PGX8
contig_1	cds	47915	48055	+	BHHJFJ_00400		Hok/gef cell toxic protein	RefSeq:WP_000078907.1, SO:0001217, UniParc:UPI00016C700B, UniRef:UniRef100_A0A066Q5T1, UniRef:UniRef50_A0A376RLF1, UniRef:UniRef90_A0A066Q5T1
contig_1	cds	48112	48513	+	BHHJFJ_00405		Conserved protein	RefSeq:WP_000035558.1, SO:0001217, UniParc:UPI000009BB2D, UniRef:UniRef100_A0A152CE60, UniRef:UniRef50_A0A0H0MSN3, UniRef:UniRef90_A0A0H0MSN3
contig_1	cds	48607	49263	+	BHHJFJ_00410		DNA transfer protein	RefSeq:WP_000509481.1, SO:0001217, UniParc:UPI000009AEF1, UniRef:UniRef100_A0A163IIQ8, UniRef:UniRef50_A0A096XET0, UniRef:UniRef90_A0A163IIQ8
contig_1	cds	49266	49712	+	BHHJFJ_00415		Phage DNA transfer protein	RefSeq:WP_000455649.1, SO:0001217, UniParc:UPI0001B5B3C1, UniRef:UniRef100_A0A0B1DNZ4, UniRef:UniRef50_W0LIL9, UniRef:UniRef90_B7MQ06
contig_1	cds	49722	49973	+	BHHJFJ_00420		Bacteriocin	RefSeq:WP_000540394.1, SO:0001217, UniParc:UPI000266FC77, UniRef:UniRef100_A0A1U9AJK6, UniRef:UniRef50_A0A0P0ZDW9, UniRef:UniRef90_A0A4Y6EK95
contig_1	cds	49984	51249	+	BHHJFJ_00425		Phage protein	RefSeq:WP_000012455.1, SO:0001217, UniParc:UPI000266FC76, UniRef:UniRef100_A0A8S7NGF2, UniRef:UniRef50_A0A193LSW9, UniRef:UniRef90_A0A1I9X2S2
contig_1	cds	51319	59703	+	BHHJFJ_00430		PLxRFG domain-containing protein	RefSeq:WP_000331678.1, SO:0001217, UniParc:UPI00026723DE, UniRef:UniRef100_A0A1U9AJJ6, UniRef:UniRef50_A0A5I9EVK6, UniRef:UniRef90_G3CFQ0
contig_1	cds	59925	60203	-	BHHJFJ_00435	yfdC	Inner membrane protein yfdC	SO:0001217, UniRef:UniRef50_A0A381GA11
