# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	29129	30589	-	CDEBLL_00140		Structural protein	SO:0001217, UniRef:UniRef50_A0A7T7GSX2, UniRef:UniRef90_A0A7T7GSX2
contig_1	cds	30721	36603	-	CDEBLL_00145		NlpC/P60 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A856LZV6, UniRef:UniRef90_A0A856LZV6
contig_1	cds	36627	42605	-	CDEBLL_00150		Tail length tape-measure protein	SO:0001217, UniRef:UniRef50_A0A8B6MGQ2, UniRef:UniRef90_A0A8B6MGQ2
contig_1	cds	42755	43408	-	CDEBLL_00155	mazG	MazG domain-containing protein	SO:0001217, UniParc:UPI001AF2612A, UniRef:UniRef100_A0A7T8ET72, UniRef:UniRef50_A0A8B6MGQ3, UniRef:UniRef90_A0A8B6MGQ3
contig_1	cds	43438	44349	-	CDEBLL_00160		30S ribosomal protein S6	SO:0001217, UniRef:UniRef50_A0A7T7K7T2
contig_1	cds	44702	45910	+	CDEBLL_00165		RecD-like DNA helicase	SO:0001217, UniRef:UniRef50_A0A7T8ESN0, UniRef:UniRef90_A0A8B6MGQ5
contig_1	cds	45931	46182	+	CDEBLL_00170		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A8B6MGQ6, UniRef:UniRef90_A0A8B6MGQ6
contig_1	cds	46194	46391	+	CDEBLL_00175		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7T7K7Y7, UniRef:UniRef90_A0A7T8IXU6
contig_1	cds	46391	46846	+	CDEBLL_00180		DUF342 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7S9XHV4, UniRef:UniRef90_A0A8B6MGQ8
contig_1	cds	46858	47136	+	CDEBLL_00185		hypothetical protein	SO:0001217, UniParc:UPI001AFA091B, UniRef:UniRef100_A0A7T8IY22, UniRef:UniRef50_A0A7T7GSM0, UniRef:UniRef90_A0A7T8IY22
contig_1	cds	47157	47432	+	CDEBLL_00190		Antitoxin	SO:0001217, UniRef:UniRef50_A0A7T7GSR4, UniRef:UniRef90_A0A7T7GSR4
contig_1	cds	47446	47724	+	CDEBLL_00195		DUF507 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7S9XGU7, UniRef:UniRef90_A0A7T8ET90
contig_1	cds	47730	47957	+	CDEBLL_00200		Group-specific protein	SO:0001217, UniRef:UniRef50_A0A7S9XEM7, UniRef:UniRef90_A0A8B6MGR0
contig_1	cds	47983	48174	+	CDEBLL_00205	zapB	Cell division protein ZapB	SO:0001217, UniParc:UPI001AF587CE, UniRef:UniRef100_A0A8B6MGR1, UniRef:UniRef50_A0A7T7GSP3, UniRef:UniRef90_A0A8B6MGR1
contig_1	cds	48211	50439	-	CDEBLL_00210		Baseplate-J domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8B6MGR2, UniRef:UniRef90_A0A8B6MGR2
contig_1	cds	50624	52168	+	CDEBLL_00215		ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A7T7GSY2, UniRef:UniRef90_A0A7T7GSY2
contig_1	cds	52245	54170	+	CDEBLL_00220		DUF2201 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8B6MGR4, UniRef:UniRef90_A0A8B6MGR4
contig_1	cds	54248	56311	+	CDEBLL_00225		DNA-directed RNA polymerase, omega subunit family protein	SO:0001217, UniRef:UniRef50_A0A7T7GSM5, UniRef:UniRef90_A0A8B6MGR5
contig_1	cds	56384	57571	+	CDEBLL_00230		Lysyl-tRNA synthetase	SO:0001217, UniRef:UniRef50_A0A7T7K7K9
contig_1	cds	57586	58299	+	CDEBLL_00235		DUF4393 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7S9SW25, UniRef:UniRef90_A0A7T7K7T7
contig_1	cds	58333	58992	+	CDEBLL_00240	ftsQ	Cell division protein FtsQ	SO:0001217, UniRef:UniRef50_A0A856M4P0, UniRef:UniRef90_A0A856M4P0
contig_1	cds	58995	59606	+	CDEBLL_00245		BPH-3 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A856LZX4, UniRef:UniRef90_A0A856LZX4
contig_1	cds	59698	60339	+	CDEBLL_00250		DUF3822 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T7K7L0, UniRef:UniRef90_A0A7T7K7L0
contig_1	cds	60395	60670	-	CDEBLL_00255		DUF3847 domain-containing protein	SO:0001217, UniParc:UPI001AF71024, UniRef:UniRef100_A0A8B6MGR9, UniRef:UniRef50_A0A7S9STU1, UniRef:UniRef90_A0A7S9STU1
contig_1	cds	60818	62752	+	CDEBLL_00260		DNA-directed DNA polymerase	SO:0001217, UniRef:UniRef50_A0A8B6MGS0, UniRef:UniRef90_A0A8B6MGS0
contig_1	cds	62775	63353	+	CDEBLL_00265		EAL domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T7GSS8, UniRef:UniRef90_A0A8B6MGS1
contig_1	cds	63412	64131	+	CDEBLL_00270		Sulfotransfer-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T8ETL0, UniRef:UniRef90_A0A8B6MGS2
contig_1	cds	64222	65733	+	CDEBLL_00275		RPOLA-N domain-containing protein	SO:0001217, UniParc:UPI001AF29A51, UniRef:UniRef100_A0A8B6MGS3, UniRef:UniRef50_A0A8B6MGS3, UniRef:UniRef90_A0A8B6MGS3
contig_1	cds	65878	66177	+	CDEBLL_00280		DUF1738 domain-containing protein	SO:0001217, UniParc:UPI001AFCA3D7, UniRef:UniRef100_A0A8B6MGS5, UniRef:UniRef50_A0A8B6MGS5, UniRef:UniRef90_A0A8B6MGS5
contig_1	cds	66335	66817	+	CDEBLL_00285		Conserved domain protein	SO:0001217, UniRef:UniRef50_A0A7T7GSZ1, UniRef:UniRef90_A0A7T7GSQ3
contig_1	cds	66833	67534	+	CDEBLL_00290		DUF4304 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A856LZY0, UniRef:UniRef90_A0A856LZY0
contig_1	cds	67545	68036	+	CDEBLL_00295		DUF2185 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T7GSZ1, UniRef:UniRef90_A0A7T7GSZ1
contig_1	cds	68051	68227	+	CDEBLL_00300		Addiction module protein	SO:0001217, UniParc:UPI001AF39520, UniRef:UniRef100_A0A8B6MGS7, UniRef:UniRef50_A0A8B6MGS7, UniRef:UniRef90_A0A8B6MGS7
contig_1	cds	68229	68882	+	CDEBLL_00305		CYTH domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T8ETR4, UniRef:UniRef90_A0A7T8ETR4
contig_1	cds	68976	69584	+	CDEBLL_00310		Peptidase-M16-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7S9SVA1, UniRef:UniRef90_A0A7T8IXJ7
contig_1	cds	69599	70219	+	CDEBLL_00315		BTB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T7K7U2, UniRef:UniRef90_A0A8B6MGT0
contig_1	cds	70233	70796	+	CDEBLL_00320		DUF4065 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8B6MGT1, UniRef:UniRef90_A0A8B6MGT1
contig_1	cds	70814	71437	+	CDEBLL_00325		Conserved domain protein	SO:0001217, UniRef:UniRef50_A0A8B6MGT2, UniRef:UniRef90_A0A8B6MGT2
contig_1	cds	71439	72050	+	CDEBLL_00330		DUF3885 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8B6MGT3, UniRef:UniRef90_A0A8B6MGT3
contig_1	cds	72108	72887	+	CDEBLL_00335		Coiled-coil protein	SO:0001217, UniRef:UniRef50_A0A7T8EST2, UniRef:UniRef90_A0A7T7GSN8
contig_1	cds	72957	73322	+	CDEBLL_00340		RNA helicase	SO:0001217, UniRef:UniRef50_A0A856LZY9, UniRef:UniRef90_A0A856LZY9
contig_1	cds	73344	73469	+	CDEBLL_00345		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A7S9SVK9, UniRef:UniRef90_A0A7T7GST2
contig_1	cds	73489	73890	+	CDEBLL_00350		Ankyrin repeat domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T8ESW5, UniRef:UniRef90_A0A8B6MGT5
contig_1	cds	73971	74747	+	CDEBLL_00355		Phage protein	SO:0001217, UniRef:UniRef50_A0A7S9SVM9, UniRef:UniRef90_A0A8B6MGT6
contig_1	cds	74749	75567	+	CDEBLL_00360		Conserved domain protein	SO:0001217, UniRef:UniRef50_A0A7T7GSP4
contig_1	cds	75589	76329	+	CDEBLL_00365		DUF3822 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8B6MGT8
contig_1	cds	76346	77128	+	CDEBLL_00370		DUF4365 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T7GSP5
contig_1	cds	77144	77941	+	CDEBLL_00375		Phage protein	SO:0001217, UniRef:UniRef50_A0A8B6MGT9, UniRef:UniRef90_A0A8B6MGT9
contig_1	cds	77998	80733	+	CDEBLL_00380		ATPase	SO:0001217, UniParc:UPI001AF09AB1, UniRef:UniRef100_A0A8B6MGU0, UniRef:UniRef50_A0A7S9SV24, UniRef:UniRef90_A0A8B6MGU0
contig_1	cds	80770	81057	+	CDEBLL_00385		hypothetical protein	
contig_1	cds	81074	81226	+	CDEBLL_00390		Secreted protein	SO:0001217, UniRef:UniRef50_A0A856M4S8
contig_1	cds	81350	83071	+	CDEBLL_00395		DNA polymerase exonuclease subunit	SO:0001217, UniRef:UniRef50_A0A7T8IXM4, UniRef:UniRef90_A0A7T8IXK1
contig_1	cds	83071	83853	+	CDEBLL_00400		ORFan	SO:0001217, UniRef:UniRef50_A0A7T8ESV9, UniRef:UniRef90_A0A7T7K8Q3
contig_1	cds	83918	86362	+	CDEBLL_00405		Portal vertex protein	SO:0001217, UniRef:UniRef50_A0A7T8EST4, UniRef:UniRef90_A0A7T7K7M2
contig_1	cds	86463	88376	+	CDEBLL_00410		DNA-directed RNA polymerase delta subunit	SO:0001217, UniRef:UniRef50_A0A7S9SV44, UniRef:UniRef90_A0A8B6MGU7
contig_1	cds	88450	88740	+	CDEBLL_00415		Conserved domain protein	SO:0001217, UniRef:UniRef50_A0A7T8ESU8
contig_1	cds	88808	89254	+	CDEBLL_00420	yopX	YopX domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T8ESR7, UniRef:UniRef90_A0A8B6MGU9
contig_1	cds	89272	90819	+	CDEBLL_00425		Helicase ATP-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A856M4U3, UniRef:UniRef90_A0A856M4U3
contig_1	cds	90840	91550	+	CDEBLL_00430		hypothetical protein	
contig_1	cds	91562	92218	+	CDEBLL_00435		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A8B6MGV0, UniRef:UniRef90_A0A8B6MGV0
contig_1	cds	92219	92818	+	CDEBLL_00440		Structural protein	SO:0001217, UniRef:UniRef50_A0A7T8ETN1, UniRef:UniRef90_A0A7T7GST0
contig_1	cds	92901	94145	+	CDEBLL_00445		Structural protein	SO:0001217, UniRef:UniRef50_A0A7S9XHW5
contig_1	cds	94245	95081	+	CDEBLL_00450		Phage protein	SO:0001217, UniRef:UniRef50_A0A7T8ETB8, UniRef:UniRef90_A0A7T7GT07
contig_1	cds	95138	96568	-	CDEBLL_00455		BIG2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T8IXB2
contig_1	cds	96592	97140	-	CDEBLL_00460		HeH domain-containing protein	SO:0001217, UniParc:UPI001AF5E2F7, UniRef:UniRef100_A0A8B6MGV5, UniRef:UniRef50_A0A7T8IXD9, UniRef:UniRef90_A0A7T7GSQ7
contig_1	cds	97213	98010	-	CDEBLL_00465		Peptidase C51 domain-containing protein	SO:0001217, UniParc:UPI001AFC4AAA, UniRef:UniRef100_A0A8B6MGV6, UniRef:UniRef50_A0A7T8IXM9, UniRef:UniRef90_A0A7T7K7M1
contig_1	cds	98176	99126	-	CDEBLL_00470		N-acetylmuramoyl-L-alanine amidase	SO:0001217, UniRef:UniRef50_A0A328AAW2
contig_1	cds	99195	101534	-	CDEBLL_00475		Tail fiber protein	SO:0001217, UniRef:UniRef50_A0A856M4V2, UniRef:UniRef90_A0A856M4V2
contig_1	cds	101714	103639	-	CDEBLL_00480		DNA double-strand break repair Rad50 ATPase	SO:0001217, UniRef:UniRef50_A0A7T8ESV7, UniRef:UniRef90_A0A856M017
contig_1	cds	103660	104928	-	CDEBLL_00485		Structural protein	SO:0001217, UniParc:UPI001AFB6FDC, UniRef:UniRef100_A0A8B6MGV8, UniRef:UniRef50_A0A7S9STW3, UniRef:UniRef90_A0A7S9STW3
contig_1	cds	105064	105573	-	CDEBLL_00490		DUF2996 domain-containing protein	SO:0001217, UniParc:UPI001AFB5939, UniRef:UniRef100_A0A8B6MGV9, UniRef:UniRef50_A0A7T7GSV7, UniRef:UniRef90_A0A8B6MGV9
contig_1	cds	105615	106643	-	CDEBLL_00495		TFIIB-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T8ETP0, UniRef:UniRef90_A0A7T8ETP0
contig_1	cds	106748	111001	-	CDEBLL_00500		DNA-directed RNA polymerase	SO:0001217, UniRef:UniRef50_A0A7T8ESU6, UniRef:UniRef90_A0A7S9XHW9
contig_1	cds	111462	112688	+	CDEBLL_00505		Putative DNA-directed RNA-polymerase beta-subunit	SO:0001217, UniRef:UniRef50_A0A7S9SV46, UniRef:UniRef90_A0A7S9SV46
contig_1	cds	112845	114920	+	CDEBLL_00510		ATPase	SO:0001217, UniRef:UniRef50_A0A8B6MGW5, UniRef:UniRef90_A0A8B6MGW5
contig_1	tRNA	115161	115232	+	CDEBLL_00515	trnN	tRNA-Asn(gtt)	SO:0000257
contig_1	cds	115794	117743	+	CDEBLL_00520		Restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A856M4W2, UniRef:UniRef90_A0A856M4W2
contig_1	cds	117796	118479	-	CDEBLL_00525		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7T8IXK5, UniRef:UniRef90_A0A7T8IXK5
contig_1	cds	118654	120738	+	CDEBLL_00530		DNA-directed RNA polymerase	SO:0001217, UniRef:UniRef50_A0A7T8ETE5, UniRef:UniRef90_A0A7T8ETE5
contig_1	cds	120847	121458	+	CDEBLL_00535		Ribonuclease H	EC:3.1.26.4, KEGG:K03469, SO:0001217, UniRef:UniRef50_A0A7S9SVE7, UniRef:UniRef90_A0A7T7GTC7
contig_1	cds	121459	122013	+	CDEBLL_00540		dCMP deaminase	SO:0001217, UniParc:UPI001AF94D8A, UniRef:UniRef100_A0A8B6MGW8, UniRef:UniRef50_A0A7S9SVL2, UniRef:UniRef90_A0A8B6MGW8
contig_1	cds	122018	122197	+	CDEBLL_00545		Small hydrophobic protein	SO:0001217, UniRef:UniRef50_A0A7T7K7M7, UniRef:UniRef90_A0A7T7K7M7
contig_1	cds	122191	122682	+	CDEBLL_00550		Type II secretion system protein	SO:0001217, UniRef:UniRef50_A0A7T7K7V8, UniRef:UniRef90_A0A7T7K7V8
contig_1	cds	122737	123504	-	CDEBLL_00555		Transposase	SO:0001217, UniRef:UniRef50_A0A7T8ESW4, UniRef:UniRef90_A0A7T8IXL6
contig_1	cds	123576	123710	-	CDEBLL_00560		Terminal repeat-encoded protein	SO:0001217, UniParc:UPI001AF843BE, UniRef:UniRef100_A0A7T7K7N3, UniRef:UniRef50_A0A2P1MXM1, UniRef:UniRef90_A0A2P1MXM1
contig_1	cds	123755	124315	-	CDEBLL_00565		Guanylate kinase	SO:0001217, UniRef:UniRef50_A0A7S9SW58, UniRef:UniRef90_A0A7S9SW58
contig_1	cds	124392	125123	-	CDEBLL_00570		C2H2-type domain-containing protein	SO:0001217, UniParc:UPI001AF7D130, UniRef:UniRef100_A0A856M4X3, UniRef:UniRef50_A0A856M4X3, UniRef:UniRef90_A0A856M4X3
contig_1	cds	125303	125704	+	CDEBLL_00575		GPW-gp25 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A856M038, UniRef:UniRef90_A0A856M038
contig_1	cds	125747	127258	+	CDEBLL_00580		AAA family ATPase	SO:0001217, UniRef:UniRef50_A0A7T8ESU5, UniRef:UniRef90_A0A8B6MGX4
contig_1	cds	127324	127524	+	CDEBLL_00585		hypothetical protein	SO:0001217, UniParc:UPI001AF4A53B, UniRef:UniRef100_A0A8B6MGX5, UniRef:UniRef50_A0A8B6MGX5, UniRef:UniRef90_A0A8B6MGX5
contig_1	cds	127553	127846	+	CDEBLL_00590		SAM-dependent methyltransferase	SO:0001217, UniParc:UPI001AF5B64E, UniRef:UniRef100_A0A8B6MGX6, UniRef:UniRef50_A0A7S9SV56, UniRef:UniRef90_A0A8B6MGX6
contig_1	cds	127864	129606	+	CDEBLL_00595		Heat shock protein 60 family chaperone GroEL	SO:0001217, UniRef:UniRef50_A0A8B6MGX7, UniRef:UniRef90_A0A8B6MGX7
contig_1	cds	129776	130549	+	CDEBLL_00600		Site-specific DNA endonuclease	SO:0001217, UniRef:UniRef50_A0A7T7GSS2, UniRef:UniRef90_A0A7T7GSS2
contig_1	cds	130626	132359	+	CDEBLL_00605		Inner capsid protein VP2	SO:0001217, UniRef:UniRef50_A0A7S9XEP9, UniRef:UniRef90_A0A8B6MGX9
contig_1	cds	132450	133589	-	CDEBLL_00610		Portal protein	SO:0001217, UniParc:UPI001AF5F31D, UniRef:UniRef100_A0A8B6MGY0, UniRef:UniRef50_A0A7T8IXL0, UniRef:UniRef90_A0A8B6MGY0
contig_1	cds	133717	134991	+	CDEBLL_00615		Phage portal protein	SO:0001217, UniRef:UniRef50_A0A7T8IXN9, UniRef:UniRef90_A0A7T7GSS5
contig_1	cds	135019	135753	-	CDEBLL_00620		DUF4230 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T8IXC2, UniRef:UniRef90_A0A856M4Y7
contig_1	cds	135841	136635	-	CDEBLL_00625		Variable large protein	SO:0001217, UniRef:UniRef50_A0A7T7K7W2, UniRef:UniRef90_A0A856M046
contig_1	cds	136680	137711	-	CDEBLL_00630		Sensitive to high expression protein 9, mitochondrial	SO:0001217, UniRef:UniRef50_A0A7S9SV76, UniRef:UniRef90_A0A8B6MGY2
contig_1	cds	137889	139358	-	CDEBLL_00635		PBECR3 domain-containing protein	SO:0001217, UniParc:UPI001AF20D5D, UniRef:UniRef100_A0A8B6MGY3, UniRef:UniRef50_A0A7T8ETQ0, UniRef:UniRef90_A0A8B6MGY3
contig_1	cds	139534	139668	-	CDEBLL_00640		Antitoxin	SO:0001217, UniParc:UPI001AF68C8D, UniRef:UniRef100_A0A8B6MGY4, UniRef:UniRef50_A0A8B6MGY4, UniRef:UniRef90_A0A8B6MGY4
contig_1	cds	140006	140527	-	CDEBLL_00645		DUF2188 domain-containing protein	SO:0001217, UniParc:UPI001AF4C158, UniRef:UniRef100_A0A8B6MGY5, UniRef:UniRef50_A0A8B6MGY5, UniRef:UniRef90_A0A8B6MGY5
contig_1	cds	140559	141074	-	CDEBLL_00650		Cas9-PI domain-containing protein	SO:0001217, UniParc:UPI001AFBA5A6, UniRef:UniRef100_A0A8B6MGY6, UniRef:UniRef50_A0A8B6MGY6, UniRef:UniRef90_A0A8B6MGY6
contig_1	cds	141089	141541	-	CDEBLL_00655		Phage protein	SO:0001217, UniParc:UPI001AF17B09, UniRef:UniRef100_A0A8B6MGY7, UniRef:UniRef50_A0A8B6MGY7, UniRef:UniRef90_A0A8B6MGY7
contig_1	cds	141686	142654	+	CDEBLL_00660		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A8B6MGY8, UniRef:UniRef90_A0A8B6MGY8
contig_1	cds	142678	145665	+	CDEBLL_00665		DUF3857 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T8EST6, UniRef:UniRef90_A0A856M425
contig_1	cds	145704	146684	+	CDEBLL_00670		Dot/Icm secretion system substrate	SO:0001217, UniRef:UniRef50_A0A856LZD9, UniRef:UniRef90_A0A856LZD9
contig_1	cds	146740	148482	-	CDEBLL_00675		Replicative DNA helicase	SO:0001217, UniRef:UniRef50_A0A7T8ETE7, UniRef:UniRef90_A0A8B6SXG4
contig_1	cds	148507	149649	-	CDEBLL_00680		Metallophosphatase	SO:0001217, UniRef:UniRef50_A0A7T8IXC7, UniRef:UniRef90_A0A7S9XGW8
contig_1	cds	149642	150025	-	CDEBLL_00685		Phage protein	SO:0001217, UniRef:UniRef50_A0A7T8IXF1, UniRef:UniRef90_A0A8B6SXG6
contig_1	cds	150031	150507	-	CDEBLL_00690		DUF3846 domain-containing protein	SO:0001217, UniParc:UPI001AF99EE4, UniRef:UniRef100_A0A8B6SXG7, UniRef:UniRef50_A0A7T8IXP3, UniRef:UniRef90_A0A7T7GTD6
contig_1	cds	150853	151752	+	CDEBLL_00695		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A8B6SXG8, UniRef:UniRef90_A0A8B6SXG8
contig_1	cds	151829	156784	+	CDEBLL_00700		Reticulocyte binding protein 2-like protein a	SO:0001217, UniRef:UniRef50_A0A7T7K7N7, UniRef:UniRef90_A0A8B6SXG9
contig_1	cds	156883	162126	+	CDEBLL_00705		Ig-like-bact domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8B6SXH0, UniRef:UniRef90_A0A8B6SXH0
contig_1	cds	162239	162898	+	CDEBLL_00710		Conjugal transfer protein	SO:0001217, UniRef:UniRef50_A0A7T8ESY3, UniRef:UniRef90_A0A7T8ESY3
contig_1	cds	162920	164386	+	CDEBLL_00715		Peptidase S74 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7S9SV42, UniRef:UniRef90_A0A7S9SV42
contig_1	cds	164460	165770	+	CDEBLL_00720		Endolysin	SO:0001217, UniRef:UniRef50_A0A7T8ET13, UniRef:UniRef90_A0A7T8ET13
contig_1	cds	165794	165946	+	CDEBLL_00725		Transcriptional regulator	SO:0001217, UniParc:UPI001AF5BE8A, UniRef:UniRef100_A0A8B6SXH2, UniRef:UniRef50_A0A7S9SUU2, UniRef:UniRef90_A0A7T8ET18
contig_1	cds	165946	166278	+	CDEBLL_00730		BON domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7T8ETR7, UniRef:UniRef90_A0A7T8IY52
