gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
RIWTPVWV_CDS_0011	9245	7089	-	OQ555808	-777.7430446808987	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0012	9209	9562	+	OQ555808	-16.216730562810667	763	129.0	0.606	2.736e-38	p385448 VI_04150	763	150.649994	4.1428856723331066e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	763	PHANOTATE_1.5.1	CDS	#35d7ff	head-tail adaptor	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0013	9543	9824	+	OQ555808	-1.0633405556786513	387	55.0	0.347	8.157e-13	p385449 VI_04150	387	74.453484	1.3216468408203372e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	387	PHANOTATE_1.5.1	CDS	#35d7ff	neck protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0014	9821	10240	+	OQ555808	-1.3707737228543384	123	63.0	0.314	7.353e-15	MF919521_p13	123	108.174171	6.114878647915335e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	123	PHANOTATE_1.5.1	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0015	10345	10956	+	OQ555808	-738.5652928703228	117	145.0	0.431	2.4920000000000002e-42	NC_005822_p38	117	206.686584	1.1210843286474179e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	117	PHANOTATE_1.5.1	CDS	#07e9a2	major tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0016	11080	11526	+	OQ555808	-28.815140030566848	1861	278.0	0.982	3.379e-89	KX585251_p17	1861	267.257141	5.955144997472103e-80	No_custom_HMM	No_custom_HMM	No_custom_HMM	1861	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0017	11460	11936	+	OQ555808	-11.268330396821836	1326	253.0	0.827	5.174000000000001e-78	MH001453_p18	1326	206.567902	9.345521867724282e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	1326	PHANOTATE_1.5.1	CDS	#07e9a2	tail assembly chaperone	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0018	11937	15770	+	OQ555808	-367247342783.2984	971	378.0	0.293	4.157e-110	NC_031076_p13	971	1538.82251	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	971	PHANOTATE_1.5.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0019	15987	17006	+	OQ555808	-17069.417970972012	106	199.0	0.442	5.7029999999999995e-59	MG099939_p19	106	317.791412	1.6240654165853918e-94	No_custom_HMM	No_custom_HMM	No_custom_HMM	106	PHANOTATE_1.5.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0020	17007	18773	+	OQ555808	-20685841.81111909	110	561.0	0.511	4.198e-179	NC_023565_p27	110	713.535278	3.958807741491913e-214	No_custom_HMM	No_custom_HMM	No_custom_HMM	110	PHANOTATE_1.5.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0021	18836	19249	+	OQ555808	-14.075871638755304	1697	245.0	0.855	1.294e-77	MF140430_p23	1697	230.898849	1.1105206174164348e-68	No_custom_HMM	No_custom_HMM	No_custom_HMM	1697	PHANOTATE_1.5.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0022	19335	20417	+	OQ555808	-9221.59637717734	1565	669.0	0.892	1.379e-220	MF140430_p24	1565	636.176086	2.51280886168142e-191	No_custom_HMM	No_custom_HMM	No_custom_HMM	1565	PHANOTATE_1.5.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0023	20424	20732	+	OQ555808	-27.82519575433905	1736	184.0	0.869	8.857e-58	MF140430_p25	1736	107.530014	1.27594667004494e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	1736	PHANOTATE_1.5.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0024	20831	23164	+	OQ555808	-30722716.469647422	346	393.0	0.372	1.1869999999999999e-118	NC_028653_p32	346	775.517639	1.9565140312313467e-232	No_custom_HMM	No_custom_HMM	No_custom_HMM	346	PHANOTATE_1.5.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0025	23213	23311	+	OQ555808	-0.1302410204868328	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0026	23401	24189	+	OQ555808	-21.79978883298697	416	160.0	0.451	1.327e-44	MG812490_p33	416	277.10025	6.474440056049282e-82	No_custom_HMM	No_custom_HMM	No_custom_HMM	416	PHANOTATE_1.5.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0027	24271	24642	+	OQ555808	-4.918831407196676	240	80.0	0.421	3.235e-21	HQ641348_p92	240	134.035568	1.1608727192273958e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	240	PHANOTATE_1.5.1	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0028	24661	26316	+	OQ555808	-182383.00308498804	1519	1021.0	0.892	0.0	MF140430_p29	1519	827.457092	1.0302093885459817e-248	No_custom_HMM	No_custom_HMM	No_custom_HMM	1519	PHANOTATE_1.5.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0029	26325	27185	+	OQ555808	-494.462487607499	102	120.0	0.363	2.401e-32	MG770214_p48	102	272.295654	1.6226265173057533e-80	No_custom_HMM	No_custom_HMM	No_custom_HMM	102	PHANOTATE_1.5.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0030	27196	27636	+	OQ555808	-33.98648247845477	565	151.0	0.666	2.015e-45	KP027208_p15	565	181.066513	1.737280520248028e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	565	PHANOTATE_1.5.1	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0031	27639	27977	+	OQ555808	-12.978237750919275	3413	143.0	0.673	3.5720000000000002e-43	NC_027365_p34	3413	166.811981	2.97076216179957e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	3413	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0032	27974	28246	+	OQ555808	-6.549578242374847	1738	141.0	0.786	5.125e-43	NC_023744_p35	1738	130.654343	3.5548307614147e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	1738	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0033	28233	29441	+	OQ555808	-10573.159798518072	284	178.0	0.326	1.8210000000000001e-50	NC_021330_p34	284	359.122467	5.44130436948225e-107	No_custom_HMM	No_custom_HMM	No_custom_HMM	284	PHANOTATE_1.5.1	CDS	#ffdf59	exonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0034	29483	29635	+	OQ555808	-1.430647242252896	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0035	32417	29670	-	OQ555808	-9454.212918256628	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0036	32439	32651	+	OQ555808	-2.442494493926512	1279	119.0	0.864	4.562e-32	KX657794_p39	1279	60.112663	3.5778308533661104e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	1279	PHANOTATE_1.5.1	CDS	#ff59f5	queuine tRNA-ribosyltransferase	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0037	32700	32909	+	OQ555808	-0.2678215274993174	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0038	32948	33253	+	OQ555808	-4.662880125515243	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0039	33373	34461	+	OQ555808	-3541.8892467898936	1	141.0	0.296	1.329e-38	p428256 VI_04636	1	260.738281	8.836654369651813e-77	No_custom_HMM	No_custom_HMM	No_custom_HMM	1	PHANOTATE_1.5.1	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0040	35402	34563	-	OQ555808	-166.5274267251326	950	254.0	0.529	1.344e-78	NC_027365_p45	950	306.480072	3.372495414389023e-91	No_custom_HMM	No_custom_HMM	No_custom_HMM	950	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0041	35869	35492	-	OQ555808	-44.52344186729595	1746	134.0	0.855	8.888e-40	MH051255_p40	1746	182.269058	6.466643733306062e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	1746	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0042	36007	36288	+	OQ555808	-16.785199482578463	1702	123.0	0.74	5.182e-36	NC_022052_p39	1702	122.125549	1.39979133028382e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	1702	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0043	36285	36551	+	OQ555808	-2.5699547097525315	1840	90.0	0.527	4.6760000000000005e-25	NC_031251_p45	1840	117.496887	5.58396754386928e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1840	PHANOTATE_1.5.1	CDS	#fea328	excisionase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0044	36553	36894	+	OQ555808	-15.946062307328402	2908	50.0	0.483	8.392e-12	MH051255_p42	2908	153.972458	3.684105031899393e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	2908	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0045	36944	37081	+	OQ555808	-0.1299955318038782	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0046	37063	37230	+	OQ555808	-7.835879804056045	2654	63.0	0.604	2.814e-16	KX621007_p50	2654	73.245041	2.6499857198432867e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	2654	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0047	37251	37439	+	OQ555808	-2.270452815041662	3903	100.0	0.615	1.481e-28	NC_003387_p45	3903	118.792053	1.4860152965428778e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	3903	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0048	37436	38227	+	OQ555808	-202.2803491107427	2286	351.0	0.78	1.439e-112	NC_026598_p53	2286	364.987244	2.9343543147851273e-109	No_custom_HMM	No_custom_HMM	No_custom_HMM	2286	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0049	38224	38487	+	OQ555808	-0.4620136491571651	472	103.0	0.642	1.6889999999999998e-29	KU886275_p16	472	98.774582	6.820836731659302e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	472	PHANOTATE_1.5.1	CDS	#a861e3	WhiB transcriptional factor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0050	38484	39428	+	OQ555808	-842.2166122687411	2781	200.0	0.382	2.205e-61	MF185719_p45	2781	420.304291	7.701197750231026e-126	No_custom_HMM	No_custom_HMM	No_custom_HMM	2781	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0051	39440	39610	+	OQ555808	-7.558639451923838	542	68.0	0.598	6.026e-18	NC_022973_p33	542	63.858543	3.4215874274998853e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	542	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0052	39649	39999	+	OQ555808	-24.006480668882688	301	140.0	0.678	3.1190000000000004e-42	NC_022976_p67	301	158.463593	1.7330874484866617e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	301	PHANOTATE_1.5.1	CDS	#838383	secreted protein	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0053	40069	40278	+	OQ555808	-1.3589363121258344	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0054	40242	40376	+	OQ555808	-3.593008914730845	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	3186	37.783005	5.110978063516848e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	3186	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0055	40377	40655	+	OQ555808	-1.7762800320909915	1956	146.0	0.772	1.581e-44	MF185717_p51	1956	142.560501	6.804750842250564e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	1956	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0056	40652	40846	+	OQ555808	-6.410787046773264	4832	99.0	0.773	5.672e-29	MF185717_p53	4832	119.307846	1.0402881320968946e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	4832	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0057	40857	41411	+	OQ555808	-89.15000143676203	192	89.0	0.326	3.4429999999999996e-23	NC_026597_p76	192	160.075439	2.0143895974747655e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	192	PHANOTATE_1.5.1	CDS	#ffdf59	DNA polymerase exonuclease subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0058	41411	41677	+	OQ555808	-8.387984279065165	2596	110.0	0.531	4.2940000000000005e-31	MF347637_p107	2596	124.30352	4.025886425438776e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	2596	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0059	41674	41994	+	OQ555808	-1.421717659451916	2870	98.0	0.61	5.454e-28	MH051255_p52	2870	136.840622	5.895857033484209e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	2870	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0060	41991	42155	+	OQ555808	-2.871739574078225	1498	61.0	0.61	5.18e-16	MF141539_p60	1498	83.538689	2.436641020420342e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	1498	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0061	42362	43039	+	OQ555808	-212.3996433761336	1674	315.0	0.737	3.372e-100	MG872838_p12	1674	329.098541	3.710583985954137e-98	No_custom_HMM	No_custom_HMM	No_custom_HMM	1674	PHANOTATE_1.5.1	CDS	#ffdf59	exonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0062	43036	43236	+	OQ555808	-0.6724659567148249	3492	118.0	0.765	2.411e-34	MF324913_p62	3492	124.293785	2.5359317418554133e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	3492	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0063	43290	43769	+	OQ555808	-88.59375492745764	9435	352.0	1.0	1.117e-114	MG962364_p62	9435	318.83783	1.057956971513756e-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	9435	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0064	43862	43981	+	OQ555808	-3.887306448950997	1581	38.0	0.326	6.334e-07	MH025888_p78	1581	50.519035	4.005073747130207e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	1581	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0065	43981	44100	+	OQ555808	-8.424263306145598	2388	88.0	1.0	1.869e-25	KX657794_p64	2388	85.726868	3.561610164239948e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	2388	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0066	44183	44692	+	OQ555808	-34.1555459350561	1911	232.0	0.768	3.224e-72	NC_030916_p50	1911	270.953308	1.3893429972817338e-80	No_custom_HMM	No_custom_HMM	No_custom_HMM	1911	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RIWTPVWV_CDS_0067	44794	45039	+	OQ555808	-22.87142560133212	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	22	59.388786	8.867525811300941e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	22	PHANOTATE_1.5.1	CDS	#ffdf59	thioredoxin domain	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
